"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSINTIPAMPAEXP"
1.00,0.00,19.09,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,0.00,0.00,0.00,11.66,0.00,5.60,22.24,28.00,0.00,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,12.31,30.89,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,26.00,7.50,19.44,8.00,10.80,0.00,5.20,2.40,0.18,0.68,18.00,0.00,0.00,0.00,1.23,63.81,70.94,3.94,3.80,0.00,59.54,14.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
2.00,0.00,19.16,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,0.00,0.00,0.00,11.66,0.00,5.60,16.29,23.29,0.00,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,9.75,26.70,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,20.08,7.50,19.44,8.00,10.80,0.00,5.20,2.40,2.76,3.56,18.00,0.00,0.00,0.00,1.23,63.81,70.94,3.94,3.80,0.00,51.29,16.82,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
3.00,0.00,19.18,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,0.00,0.00,0.00,11.66,0.00,5.60,17.36,23.46,0.00,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,9.45,26.72,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,15.43,7.50,19.44,8.00,10.80,0.00,5.20,2.40,2.92,3.73,18.00,0.00,0.00,0.00,1.23,47.58,51.47,2.98,2.95,0.00,51.42,13.80,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
4.00,0.00,19.40,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,0.00,0.00,0.00,11.66,0.00,5.60,18.30,21.85,0.00,4.00,8.20,4.20,17.30,9.50,11.66,15.55,1.40,0.00,9.26,25.87,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,13.43,7.50,19.44,8.00,10.80,0.00,5.20,2.40,2.90,3.71,18.00,0.00,0.00,0.00,1.23,47.58,51.47,2.98,2.95,0.00,53.29,11.90,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
5.00,0.00,19.91,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,0.00,0.00,0.00,11.66,0.00,5.60,19.00,20.24,0.00,4.00,8.20,4.20,17.30,9.50,11.66,15.55,1.40,0.00,9.14,24.96,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,11.61,7.50,19.44,8.00,10.80,0.00,5.20,2.40,2.89,3.72,18.00,0.00,0.00,0.00,1.23,30.31,33.82,1.83,1.64,0.00,55.21,9.90,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
6.00,0.00,20.10,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,0.00,0.00,0.00,11.66,0.00,5.60,18.94,18.61,0.00,4.00,8.20,4.20,17.30,9.50,11.66,15.55,1.40,0.00,9.25,23.88,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,10.34,7.50,19.44,8.00,10.80,0.00,5.20,2.40,2.92,3.83,18.00,0.00,0.00,0.00,1.23,30.31,33.82,1.83,1.64,0.00,57.29,7.61,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
7.00,0.00,20.00,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,0.00,0.00,0.00,11.66,0.00,5.60,18.81,17.50,0.00,4.00,8.20,4.20,17.30,9.50,11.66,15.55,1.40,0.00,9.30,22.80,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,9.19,7.50,19.44,8.00,10.80,0.00,5.20,2.40,2.85,3.80,18.00,0.00,0.00,0.00,1.23,14.78,16.00,0.89,0.73,0.00,58.58,5.65,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
8.00,0.00,19.99,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,0.00,0.00,0.00,11.66,0.00,5.60,18.47,17.94,0.00,4.00,8.20,4.20,17.30,9.50,11.66,15.55,1.40,0.00,9.20,21.71,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,8.42,7.50,19.44,8.00,10.80,0.00,5.20,2.40,2.49,3.37,18.00,0.00,0.00,0.00,1.23,14.78,16.00,0.89,0.73,0.00,57.54,4.65,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
9.00,0.00,20.04,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,0.00,0.00,0.00,11.66,0.00,5.60,18.25,18.44,0.00,4.00,8.20,4.20,17.30,9.50,11.66,15.55,1.40,0.00,9.03,20.76,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,8.56,7.50,19.44,8.00,10.80,0.00,5.20,2.40,2.32,3.30,18.00,0.00,0.00,0.00,1.23,4.30,5.00,0.24,0.17,0.00,56.67,4.29,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
10.00,0.00,19.93,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,0.00,0.00,0.00,11.66,0.00,5.60,18.39,19.15,0.00,4.00,8.20,4.20,17.30,9.50,11.66,15.55,1.40,0.00,8.67,20.17,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,11.42,7.50,19.44,8.00,10.80,0.00,5.20,2.40,2.75,4.29,18.00,0.00,0.00,0.00,1.23,4.30,5.00,0.24,0.17,0.00,56.29,5.81,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.43
