"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CT AGROLMOS"
1.00,12.48,18.06,13.30,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,8.06,15.00,4.00,0.00,7.00,22.20,38.00,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,11.72,31.90,89.90,0.00,27.47,3.50,10.68,128.03,16.02,32.20,0.60,3.00,3.50,3.50,1.20,131.55,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,10.96,13.05,9.50,0.00,0.00,0.59,0.00,145.49,138.13,12.49,12.19,95.13,130.60,154.57,0.10,1.04,68.09,238.01,0.00,6.50
2.00,13.15,17.93,14.90,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,11.08,15.50,4.00,0.00,7.00,21.50,42.00,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,12.33,31.70,89.70,0.00,27.21,3.50,10.68,130.30,16.02,33.12,0.60,3.00,3.50,3.50,1.20,129.69,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,11.79,13.96,9.50,0.00,0.00,0.80,0.00,145.16,132.60,12.78,12.29,98.08,130.90,159.22,0.20,1.04,70.82,250.00,0.00,6.50
3.00,13.92,17.88,16.10,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,14.32,15.70,4.00,0.00,7.00,20.70,47.00,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,12.75,31.50,89.40,0.00,27.11,3.50,10.68,131.07,16.02,33.36,0.60,3.00,3.50,3.50,1.20,129.81,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,12.47,14.73,9.50,0.00,0.00,0.99,0.00,139.27,132.02,13.17,12.39,98.84,131.00,159.26,0.20,1.00,71.66,250.00,0.00,6.50
4.00,14.50,18.25,17.10,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,16.04,16.00,4.00,0.00,7.00,20.00,52.00,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,12.99,31.50,89.60,0.00,26.98,3.50,10.68,131.31,16.02,33.46,0.60,3.00,3.50,3.50,1.20,125.30,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,12.72,15.03,9.50,0.00,0.00,1.11,0.00,138.58,136.48,13.49,12.45,98.98,130.90,159.64,0.30,1.00,72.13,244.40,0.00,6.50
5.00,14.96,17.98,17.80,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,16.61,16.10,4.00,0.00,7.00,19.20,59.00,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.11,31.50,90.00,0.00,26.92,3.50,10.68,131.40,16.02,33.46,0.60,3.00,3.50,3.50,1.20,126.38,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,13.00,15.29,9.50,0.00,0.00,1.21,0.00,133.45,136.08,13.62,12.36,98.98,130.60,149.88,0.30,1.00,72.44,240.11,0.00,6.50
6.00,15.35,18.09,18.20,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,16.88,16.20,4.00,0.00,7.00,18.30,65.00,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.19,31.40,89.90,0.00,26.67,3.50,10.68,131.84,16.02,33.51,0.60,3.00,3.50,3.50,1.20,127.40,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,13.34,15.46,9.50,0.00,0.00,1.23,0.00,133.29,135.58,13.77,12.31,98.84,130.60,150.40,0.30,1.00,72.94,240.71,0.00,6.50
7.00,15.52,17.73,18.20,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,16.93,16.10,4.00,0.00,7.00,17.30,69.00,0.00,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.28,31.30,89.70,0.00,26.52,3.50,10.68,133.54,16.02,33.68,0.60,3.00,3.50,3.50,1.20,122.94,7.50,6.50,19.42,2.00,10.60,7.98,5.80,1.20,13.67,15.61,9.50,0.00,0.00,1.22,0.00,123.00,134.76,13.96,12.34,98.37,130.50,146.11,0.40,1.00,74.00,243.60,0.00,6.50
8.00,15.60,18.26,18.00,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,16.91,16.20,4.00,0.00,7.00,17.50,73.00,3.40,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.40,30.60,89.40,0.00,26.20,3.50,10.68,135.15,16.02,33.73,0.60,3.00,3.50,3.50,1.20,123.03,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,13.98,15.73,9.50,0.00,0.00,1.24,0.00,122.53,129.50,14.05,12.31,98.28,130.20,146.65,0.40,0.96,74.65,248.11,0.00,6.50
9.00,15.55,18.42,17.30,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,17.07,16.30,4.00,0.00,7.00,18.00,76.00,3.50,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.49,29.80,89.10,0.00,26.07,3.50,10.68,136.19,16.02,33.61,0.60,3.00,3.50,3.50,1.20,121.52,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,14.29,15.89,9.50,0.00,0.00,1.23,0.00,111.52,130.91,13.85,12.09,98.53,129.80,140.73,0.40,0.96,74.95,246.42,0.00,6.50
10.00,15.27,17.56,16.10,14.00,2.90,7.59,3.40,4.40,1.83,0.40,3.50,17.00,17.29,16.30,4.00,0.00,7.00,19.60,75.00,3.50,3.50,5.00,1.60,18.45,10.00,3.00,4.50,2.80,13.57,29.50,88.60,0.00,25.98,3.50,10.68,136.98,16.02,33.54,0.60,3.00,3.50,3.50,1.20,120.76,7.50,6.50,19.42,2.00,10.60,7.98,5.70,1.20,14.56,16.12,9.50,0.00,0.00,1.23,0.00,105.67,126.87,13.72,11.96,98.83,129.00,140.74,0.40,0.96,75.10,239.16,0.00,6.50
