"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,64.19,19.19,0.63,30.17,14.92,111.34,5.13,2.82,158.13,56.52,47.13,38.79,35.37,203.06,16.00,1.97,6.88,86.41,0.00,6.39,9.98,71.43,5.46,16.52,144.33,144.33,37.86,67.10,37.86,37.86,108.25,113.07,108.26,0.00,74.91,76.30,35.26,43.26,55.20,30.67,30.56,30.55,45.64,45.66,110.26,0.00,203.20,0.00,0.00
2.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,79.86,19.19,0.63,30.17,14.92,97.31,5.13,2.82,158.13,56.52,66.20,38.79,35.37,187.77,16.00,1.97,6.88,86.41,0.00,6.39,9.98,60.81,5.46,14.07,0.00,205.69,32.22,56.35,32.22,32.22,97.22,102.47,97.22,0.00,74.91,76.30,27.98,30.69,55.20,30.67,30.56,30.55,45.49,45.51,71.90,0.00,203.20,0.00,0.00
3.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,78.76,19.19,0.63,30.17,14.92,95.83,5.13,2.82,158.13,56.52,64.86,38.79,35.37,179.90,16.00,1.97,6.88,86.41,0.00,6.39,9.98,53.51,5.46,12.38,0.00,204.17,31.52,53.11,31.52,31.52,93.28,98.70,93.29,0.00,74.91,76.30,27.87,30.50,55.20,30.67,30.56,30.55,45.49,45.51,34.59,0.00,203.20,0.00,0.00
4.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,76.85,19.19,0.63,30.17,14.92,87.09,5.13,2.82,158.13,56.52,62.54,38.79,35.37,171.81,16.00,1.97,6.88,86.41,0.00,6.39,9.98,44.29,5.46,10.24,0.00,201.45,22.03,49.81,59.70,22.03,83.53,89.59,83.54,0.00,74.91,76.30,53.40,0.00,55.20,30.67,30.56,30.55,45.35,45.37,20.62,0.00,203.20,0.00,0.00
5.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,77.77,19.19,0.63,30.17,14.92,89.15,5.13,2.82,158.13,56.52,63.65,38.79,29.55,172.74,16.00,1.97,6.88,86.41,0.00,6.39,9.98,47.55,5.46,11.00,0.00,201.58,0.00,0.00,0.00,61.16,0.00,140.52,136.35,0.00,74.91,76.30,44.18,48.26,55.20,30.67,30.56,30.55,45.64,45.66,104.87,0.00,203.20,0.00,0.00
6.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,77.15,19.19,0.63,30.17,14.92,89.94,5.13,2.82,158.13,56.52,62.90,38.79,29.55,170.55,16.00,1.97,6.88,86.41,0.00,6.39,9.98,44.66,5.46,10.33,0.00,201.01,34.37,0.00,0.00,34.37,0.00,137.07,132.85,0.00,74.91,76.30,40.60,51.84,55.20,30.67,30.56,30.55,45.49,45.51,20.62,0.00,203.20,0.00,0.00
7.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,76.72,19.19,0.63,30.17,14.92,89.26,5.13,2.82,158.13,56.52,62.38,38.79,35.37,170.71,16.00,1.97,6.88,86.41,0.00,6.39,9.98,45.96,5.46,10.63,0.00,200.61,23.30,0.00,0.00,23.30,0.00,138.97,134.78,0.00,74.91,76.30,40.60,51.84,55.20,30.67,30.56,30.55,45.49,45.51,0.00,0.00,203.20,0.00,0.00
8.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,74.98,19.19,0.63,30.17,14.92,82.54,5.13,2.82,158.13,56.52,60.26,38.79,35.37,168.76,16.00,1.97,6.88,86.41,0.00,6.39,9.98,38.50,5.46,8.91,0.00,198.35,28.71,0.00,28.71,28.71,0.00,125.75,121.32,0.00,74.91,76.30,40.60,51.84,55.20,30.67,30.56,30.55,45.35,45.37,0.00,0.00,203.20,0.00,0.00
9.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,77.91,19.19,0.63,30.17,14.92,99.58,5.13,2.82,158.13,56.52,63.82,38.79,35.37,177.30,16.00,1.97,6.88,86.41,0.00,6.39,9.98,54.46,5.46,12.60,0.00,201.92,23.30,0.00,23.30,0.00,0.00,155.48,151.40,0.00,74.91,76.30,40.60,51.84,55.20,30.67,30.56,30.55,45.63,45.66,0.00,0.00,203.20,0.00,0.00
10.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,77.97,19.19,0.63,30.17,14.92,98.70,5.13,2.82,158.13,56.52,63.89,38.79,29.55,179.78,16.00,1.97,6.88,86.41,0.00,6.39,9.98,51.53,5.46,11.92,0.00,201.82,23.84,39.38,23.84,23.84,0.00,150.50,146.40,0.00,74.91,76.30,40.60,51.84,55.20,30.67,30.56,30.55,45.35,45.37,0.00,0.00,203.20,0.00,0.00
