"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,58.07,29.95,59.08,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,78.81,5.13,2.82,116.04,62.47,84.60,0.00,19.68,68.00,33.33,1.97,6.88,63.41,0.00,0.00,9.98,80.22,3.45,18.56,0.00,0.00,56.02,55.73,56.28,20.62,0.00,197.14,66.49,4.73,0.00,52.58,39.78,21.26,30.00,30.67,30.56,0.00,87.12,0.00,107.64,20.62,64.71
2.00,71.74,29.69,67.13,635.88,206.86,7.98,8.37,78.65,16.68,0.37,0.00,14.92,74.23,5.13,2.82,116.04,66.00,62.41,0.00,10.85,68.00,33.33,1.97,6.88,63.41,0.00,0.00,9.98,44.72,3.45,10.34,0.00,144.33,20.62,66.62,67.40,20.62,0.00,132.95,74.32,4.73,0.00,57.26,46.61,39.41,30.00,30.67,30.56,0.00,87.12,0.00,110.26,0.00,63.26
3.00,71.74,29.69,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,86.66,5.13,2.82,116.04,68.77,84.60,0.00,29.93,68.00,33.33,1.97,6.88,63.41,0.00,0.00,9.98,73.29,3.45,16.95,0.00,144.33,27.77,66.86,67.64,27.77,104.84,111.06,71.60,4.73,0.00,0.00,47.24,43.59,30.00,30.67,30.56,0.00,87.12,0.00,103.58,0.00,67.33
4.00,71.74,29.69,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,56.08,5.13,2.82,116.04,66.11,84.60,0.00,33.00,68.00,33.33,1.97,6.88,63.41,0.00,0.00,9.98,77.02,3.45,17.82,0.00,178.67,50.42,25.92,65.34,51.93,86.39,92.41,72.86,4.73,0.00,0.00,46.03,44.79,30.00,30.67,30.56,0.00,85.00,0.00,77.50,0.00,56.07
5.00,68.32,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,51.27,5.13,2.82,116.04,65.04,84.60,0.00,26.21,68.00,33.33,1.97,6.88,63.41,0.00,0.00,9.98,82.24,3.45,19.02,0.00,188.88,65.18,64.77,41.05,28.30,87.80,93.81,67.34,4.73,0.00,0.00,45.11,37.07,30.00,30.67,30.56,0.00,87.12,0.00,96.24,0.00,54.29
6.00,65.70,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,47.22,5.13,2.82,116.04,62.67,84.60,0.00,33.00,68.00,33.33,1.97,6.88,63.41,0.00,0.00,9.98,82.90,3.45,19.17,0.00,178.81,42.29,61.29,0.00,23.81,81.03,87.14,72.61,4.73,0.00,0.00,43.74,36.60,30.00,30.67,30.56,0.00,85.00,0.00,80.21,0.00,52.68
7.00,62.14,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,36.04,5.13,2.82,116.04,61.01,84.60,0.00,25.39,68.00,33.33,1.97,6.88,63.41,0.00,0.00,9.98,69.94,3.45,16.18,0.00,0.00,58.90,58.55,20.62,0.00,154.39,0.00,68.01,4.73,0.00,0.00,42.04,24.48,30.00,30.67,30.56,0.00,87.12,0.00,110.26,0.00,46.42
8.00,73.13,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,39.12,5.13,2.82,116.04,59.17,84.60,0.00,16.21,68.00,33.33,1.97,6.88,63.41,0.00,0.00,9.98,0.00,3.45,0.00,0.00,0.00,67.50,0.00,25.74,0.00,184.17,0.00,66.50,4.73,0.00,0.00,46.71,47.65,30.00,30.67,30.56,0.00,85.00,0.00,93.39,0.00,47.35
9.00,72.01,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,32.12,5.13,2.82,116.04,55.49,84.60,0.00,13.75,68.00,12.50,1.97,6.88,63.41,0.00,0.00,9.98,0.00,3.45,0.00,0.00,0.00,61.16,0.00,61.50,0.00,161.42,0.00,68.79,4.73,0.00,0.00,46.46,40.25,30.00,30.67,30.56,0.00,85.00,0.00,58.85,0.00,43.87
10.00,59.46,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,32.74,5.13,2.82,116.04,56.51,84.60,0.00,10.85,68.00,12.50,1.97,6.88,63.41,0.00,0.00,9.98,59.97,3.45,13.87,0.00,0.00,65.05,0.00,65.41,20.62,108.23,0.00,67.96,4.73,0.00,0.00,39.18,20.62,30.00,30.67,30.56,0.00,87.12,0.00,110.26,0.00,44.99
11.00,60.29,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,37.08,5.13,2.82,116.04,59.48,84.60,0.00,12.00,68.00,26.26,1.97,6.88,63.41,0.00,0.00,9.98,71.57,3.45,16.55,0.00,0.00,67.10,0.00,20.62,66.92,132.07,0.00,66.49,4.73,0.00,66.55,66.56,0.00,30.00,30.67,30.56,0.00,85.00,0.00,27.33,0.00,46.37
12.00,64.61,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,39.22,5.13,2.82,116.04,63.01,84.60,0.00,12.00,68.00,33.33,1.97,6.88,63.41,0.00,0.00,9.98,65.42,3.45,15.13,0.00,0.00,47.14,0.00,47.27,36.23,136.93,0.00,66.49,4.73,0.00,30.93,44.07,28.74,30.00,30.67,30.56,0.00,85.00,0.00,71.47,0.00,47.01
13.00,72.37,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,53.73,5.13,2.82,116.04,65.95,84.60,0.00,19.54,68.00,33.33,1.97,6.88,63.41,0.00,0.00,9.98,63.65,3.45,14.72,0.00,0.00,0.00,0.00,32.41,61.16,70.36,76.67,66.50,4.73,0.00,30.93,49.73,37.91,30.00,30.67,30.56,0.00,85.00,0.00,92.55,0.00,52.08
14.00,61.53,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,81.71,5.13,2.82,116.04,67.84,84.60,0.00,12.01,68.00,26.26,1.97,6.88,63.41,0.00,0.00,9.98,59.64,3.45,13.79,0.00,0.00,28.12,0.00,63.05,62.52,138.15,0.00,68.01,4.73,0.00,30.93,41.59,23.39,30.00,30.67,30.56,0.00,87.12,0.00,107.65,20.62,62.05
15.00,70.19,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,81.71,5.13,2.82,116.04,71.60,84.60,0.00,25.91,68.00,13.13,1.97,6.88,63.41,0.00,0.00,9.98,82.31,3.45,19.04,0.00,0.00,55.33,0.00,55.59,33.44,139.02,148.64,76.69,4.73,0.00,30.93,49.28,38.32,30.00,30.67,30.56,0.00,85.00,0.00,61.39,21.20,81.40
16.00,71.63,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,81.71,5.13,2.82,116.04,82.82,84.60,0.00,20.88,68.00,13.13,1.97,6.88,63.41,0.00,0.00,9.98,85.48,3.45,19.77,0.00,0.00,66.74,66.34,20.62,20.62,184.16,197.14,77.43,4.73,0.00,52.58,46.26,43.91,30.00,30.67,30.56,0.00,87.12,0.00,101.45,21.58,109.25
17.00,74.87,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,109.28,5.13,2.82,116.04,89.63,84.60,0.00,16.69,68.00,13.13,1.97,6.88,63.41,0.00,6.39,9.98,85.48,3.45,19.77,0.00,0.00,26.81,62.67,63.42,20.62,184.17,197.14,127.15,4.73,0.00,52.69,47.10,51.91,30.00,30.67,30.56,0.00,87.12,0.00,109.93,65.04,130.47
18.00,72.87,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,118.21,5.13,2.82,116.04,97.05,84.60,0.00,12.00,68.00,13.13,1.97,6.88,63.41,0.00,6.39,9.98,85.48,3.45,19.77,0.00,0.00,22.33,22.32,54.46,64.79,176.38,189.25,176.44,4.73,0.00,45.00,46.56,46.75,30.00,30.67,30.56,0.00,85.00,0.00,69.35,74.71,140.75
19.00,72.57,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,126.30,5.13,2.82,116.04,97.92,84.60,0.00,12.00,68.00,13.13,1.97,6.88,63.41,0.00,6.39,9.98,85.48,3.45,19.77,0.00,0.00,66.27,44.00,44.50,20.62,184.17,197.14,158.94,4.73,67.01,52.58,46.94,49.43,30.00,30.67,30.56,0.00,87.12,0.00,100.41,101.68,144.76
20.00,66.90,29.95,67.13,635.88,206.86,7.98,8.37,90.22,16.68,0.37,0.00,14.92,123.06,5.13,2.82,116.04,95.24,76.49,0.00,18.56,68.00,26.26,1.97,6.88,63.41,0.00,6.39,9.98,85.48,3.45,19.77,145.66,0.00,20.62,63.07,63.83,20.62,184.04,197.02,136.99,4.73,67.01,52.58,44.95,34.03,30.00,30.67,30.56,0.00,87.12,0.00,101.45,55.59,143.33
21.00,69.68,29.95,67.13,635.88,206.86,7.98,8.37,93.44,16.68,0.37,0.00,14.92,129.99,5.13,2.82,116.04,92.95,80.40,0.00,12.00,68.00,26.26,1.97,6.88,63.41,0.00,6.39,9.98,85.48,3.45,19.77,150.41,0.00,26.89,58.51,59.18,20.65,184.11,197.08,170.33,4.73,67.01,30.93,45.84,40.57,30.00,30.67,30.56,0.00,87.12,0.00,79.95,105.28,145.98
22.00,69.60,29.95,67.13,635.88,206.86,7.98,8.37,92.78,16.68,0.37,0.00,14.92,131.70,5.13,2.82,116.04,91.25,79.60,0.00,12.00,68.00,26.26,1.97,6.88,63.41,0.00,6.39,9.98,85.48,3.45,19.77,148.80,0.00,21.92,58.42,59.07,21.92,184.16,197.13,163.67,4.73,67.01,52.58,43.66,41.78,30.00,30.67,30.56,0.00,87.12,0.00,101.90,73.54,146.00
23.00,59.97,29.95,67.13,635.88,206.86,7.98,8.37,93.82,16.68,0.37,0.00,14.92,134.05,5.13,2.82,116.04,90.96,80.87,0.00,10.85,68.00,26.26,1.97,6.88,63.41,0.00,6.39,9.98,85.48,3.45,19.77,149.30,0.00,20.64,20.64,67.88,61.16,181.33,194.28,181.40,4.73,67.01,53.40,56.22,0.00,30.00,30.67,30.56,0.00,87.12,0.00,67.56,109.18,146.00
24.00,66.85,29.95,67.13,635.88,206.86,7.98,8.37,92.18,16.68,0.37,0.00,14.92,127.04,5.13,2.82,116.04,89.54,78.88,0.00,12.00,68.00,26.26,1.97,6.88,63.41,0.00,6.39,9.98,85.48,3.45,19.77,147.10,0.00,20.62,43.33,66.10,43.80,174.65,187.49,174.71,4.73,67.01,30.93,45.41,37.36,30.00,30.67,30.56,0.00,87.12,0.00,71.01,63.20,143.40
25.00,68.54,29.95,67.13,635.88,206.86,7.98,8.37,90.26,16.68,0.37,0.00,14.92,116.69,5.13,2.82,116.04,86.52,76.53,0.00,10.85,68.00,26.26,1.97,6.88,63.41,0.00,6.39,9.98,85.48,3.45,19.77,144.37,0.00,23.75,51.82,52.23,23.75,180.29,193.25,141.96,4.73,67.01,30.93,44.14,39.09,30.00,30.67,30.56,0.00,85.00,0.00,63.17,40.14,137.82
26.00,73.39,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,108.66,5.13,2.82,116.04,82.61,84.60,0.00,17.45,68.00,26.26,1.97,6.88,63.41,0.00,6.39,9.98,85.48,3.45,19.77,0.00,0.00,26.81,51.11,51.49,26.81,184.17,197.14,117.26,4.73,67.01,30.93,45.52,49.51,30.00,30.67,30.56,0.00,87.12,0.00,103.60,50.33,132.79
27.00,69.52,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,94.08,5.13,2.82,116.04,78.60,84.60,0.00,13.61,68.00,13.16,1.97,6.88,63.41,0.00,6.39,9.98,80.23,3.45,18.56,0.00,0.00,20.63,0.00,59.18,58.71,184.06,197.03,124.09,4.73,67.01,30.93,45.77,39.45,30.00,30.67,30.56,0.00,85.00,0.00,66.77,20.62,126.25
28.00,72.35,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,80.36,5.13,2.82,116.04,74.72,84.60,0.00,12.00,68.00,13.16,1.97,6.88,63.41,0.00,6.39,9.79,50.95,3.45,11.79,0.00,0.00,67.50,0.00,0.00,39.95,173.26,186.07,66.50,4.72,67.01,30.93,45.98,41.60,30.00,30.67,30.56,0.00,85.00,0.00,77.13,20.62,120.21
29.00,69.50,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,87.86,5.13,2.82,116.04,73.58,84.60,0.00,33.00,68.00,13.16,1.97,6.88,63.41,0.00,6.39,7.54,81.87,3.45,18.94,0.00,0.00,42.61,0.00,42.61,37.29,184.17,197.14,97.88,4.55,67.01,30.93,42.11,43.06,30.00,30.67,30.56,0.00,85.00,0.00,110.26,20.67,123.89
30.00,68.32,29.95,67.13,635.88,206.86,7.98,8.37,96.89,16.68,0.37,0.00,14.92,82.65,5.13,2.82,116.04,70.55,84.60,0.00,10.85,68.00,13.16,1.97,6.88,63.41,0.00,6.39,0.00,55.55,3.45,12.85,0.00,0.00,0.00,0.00,67.36,58.66,179.33,192.27,70.65,3.98,67.01,30.93,45.83,36.35,30.00,30.67,30.56,0.00,85.00,0.00,58.58,20.62,118.43
