"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,9.05,21.29,9.26,13.53,4.50,7.60,3.10,6.10,1.40,0.00,3.50,15.46,9.70,9.24,0.00,2.50,7.50,23.40,9.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,4.80,26.00,74.00,2.10,28.51,3.20,11.59,128.00,15.46,34.00,0.60,9.00,9.00,10.00,1.15,110.00,4.70,18.00,7.00,10.43,8.12,3.80,2.30,15.00,14.00,9.50,0.58,0.78,119.00,102.00,10.47,8.66,99.00,93.00,68.00,0.30,1.11,75.00,244.00,10.63,182.00,12.14,0.21,44.47,86.00,6.04
2.00,11.95,21.11,11.62,13.53,4.50,7.60,3.10,6.10,1.40,0.00,3.50,15.46,10.56,13.75,0.00,2.60,7.50,23.20,10.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,8.33,26.00,74.00,2.10,28.40,3.20,11.59,129.00,15.46,35.00,0.60,9.00,9.00,10.00,1.15,107.00,4.70,18.00,7.00,10.43,8.12,3.80,2.30,16.00,14.00,9.50,0.79,0.68,123.00,110.00,10.47,8.25,100.00,92.00,68.00,0.30,1.10,76.00,248.00,10.63,184.00,12.14,0.27,49.13,87.00,7.54
3.00,12.81,21.12,12.68,13.53,4.50,7.60,3.10,6.10,1.40,0.00,3.50,15.46,12.55,15.79,0.00,2.60,7.50,23.00,11.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,11.58,25.00,74.00,2.10,28.26,3.20,11.59,128.00,15.46,35.00,0.60,9.00,9.00,10.00,1.15,98.00,4.70,18.00,7.00,10.43,8.12,3.80,2.30,16.00,14.00,9.50,0.98,0.60,123.00,109.00,10.69,7.83,99.00,91.00,69.00,0.40,1.09,76.00,249.00,10.63,185.00,12.14,0.33,50.75,88.00,10.15
4.00,14.92,21.15,14.55,13.53,4.50,7.60,3.10,6.10,1.40,0.00,3.50,15.46,13.01,16.36,3.10,2.60,7.50,22.80,12.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,12.61,25.00,74.00,2.10,28.03,3.20,11.59,126.00,15.46,34.00,0.60,9.00,9.00,10.00,1.15,90.00,4.70,18.00,7.00,10.43,8.12,3.80,2.30,17.00,15.00,9.50,1.10,0.55,122.00,108.00,10.72,7.51,99.00,90.00,71.00,0.40,1.08,76.00,248.00,10.63,185.00,12.14,0.36,50.73,88.00,15.63
5.00,15.45,20.69,15.30,13.53,4.50,7.60,3.10,6.10,1.40,0.00,3.50,15.46,13.87,16.43,3.10,2.60,7.50,22.60,15.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,12.79,24.00,73.00,2.10,27.86,3.20,11.59,125.00,15.46,34.00,0.60,9.00,9.00,10.00,1.15,91.00,4.70,18.00,7.00,10.43,8.12,3.80,2.30,17.00,15.00,9.50,1.20,0.50,123.00,108.00,11.37,7.79,99.00,89.00,72.00,0.40,1.07,76.00,246.00,10.63,184.00,12.14,0.38,50.54,87.00,17.27
6.00,16.67,20.56,16.20,13.53,4.50,7.60,3.10,6.10,1.40,0.00,3.50,15.46,13.51,16.41,3.10,2.60,7.50,22.40,19.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,12.83,24.00,73.00,2.10,27.64,3.20,11.59,125.00,15.46,34.00,0.60,9.00,9.00,10.00,1.15,91.00,4.70,18.00,7.00,10.43,8.12,3.80,2.30,17.00,15.00,9.50,1.22,0.46,125.00,109.00,11.84,7.70,98.00,88.00,73.00,0.40,1.06,75.00,245.00,10.63,182.00,12.14,0.39,50.67,87.00,20.33
7.00,16.87,20.40,16.51,13.53,4.50,7.60,3.10,6.10,1.40,0.00,3.50,15.46,13.71,16.39,3.10,2.70,7.50,24.20,23.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,12.86,23.00,73.00,2.10,27.50,3.20,11.59,125.00,15.46,34.00,0.60,9.00,9.00,10.00,1.15,94.00,4.70,18.00,7.00,10.43,8.12,3.80,2.30,17.00,15.00,9.50,1.21,0.43,126.00,109.00,12.45,8.26,98.00,88.00,74.00,0.30,1.06,75.00,244.00,10.63,182.00,12.14,0.40,50.68,86.00,21.22
8.00,17.12,19.71,16.51,13.53,4.50,7.60,3.10,6.10,1.40,0.00,3.50,15.46,14.09,16.45,3.10,2.80,7.50,24.00,28.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,12.94,23.00,73.00,2.10,27.40,3.20,11.59,125.00,15.46,33.00,0.60,9.00,9.00,10.00,1.15,97.00,4.70,18.00,7.00,10.43,8.12,3.80,2.30,17.00,15.00,9.50,1.23,0.40,127.00,104.00,12.39,8.52,98.00,87.00,76.00,0.20,1.05,75.00,244.00,10.63,181.00,12.14,0.40,50.70,86.00,21.28
9.00,16.98,19.79,16.35,13.53,4.50,7.60,3.10,6.10,1.40,0.00,3.50,15.46,13.45,16.57,3.10,2.80,7.50,29.00,34.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,12.93,22.00,73.00,2.10,27.25,3.20,11.59,125.00,15.46,33.00,0.60,9.00,9.00,10.00,1.15,97.00,4.70,18.00,7.00,10.43,8.12,3.80,2.30,18.00,15.00,9.50,1.22,0.39,128.00,106.00,12.28,8.84,98.00,87.00,71.00,0.20,1.04,75.00,244.00,10.63,182.00,12.14,0.41,50.52,86.00,21.52
10.00,16.25,19.70,15.68,13.53,4.50,7.60,3.10,6.10,1.40,0.00,3.50,15.46,13.36,16.63,3.10,5.30,7.50,29.00,41.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,12.88,22.00,72.00,2.10,27.05,3.20,11.59,125.00,15.46,34.00,0.60,9.00,9.00,10.00,1.15,98.00,4.70,18.00,7.00,10.43,8.12,3.80,2.30,18.00,15.00,9.50,1.22,0.37,124.00,108.00,12.26,9.01,98.00,86.00,67.00,0.10,1.04,75.00,245.00,10.63,182.00,12.14,0.42,51.00,87.00,22.13
