"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,23.19,0.00,14.00,4.20,0.00,11.90,18.62,3.50,0.40,3.50,0.00,0.00,0.00,17.01,0.00,7.20,6.34,0.01,8.00,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,5.04,8.21,3.24,27.00,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,1.79,12.47,18.89,8.20,10.70,7.80,17.00,2.40,1.78,0.16,18.00,0.00,0.00,2.88,6.02,0.03,0.08,0.00,22.19,0.56,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
2.00,0.00,23.35,0.00,14.00,4.20,0.00,11.90,18.62,3.50,0.40,3.50,0.00,0.00,0.00,17.01,0.00,7.20,5.63,0.00,8.00,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,4.68,7.54,3.24,27.00,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,1.84,12.47,18.89,8.20,10.70,7.80,17.00,2.40,1.60,0.11,18.00,0.00,0.00,2.08,4.27,0.02,0.07,0.00,20.98,0.71,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
3.00,0.00,23.24,0.00,14.00,4.20,0.00,11.90,18.62,3.50,0.40,3.50,0.00,0.00,0.00,17.01,0.00,7.20,4.54,0.00,8.00,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,4.51,7.13,3.24,27.00,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,1.85,12.47,18.89,8.20,10.70,7.80,17.00,2.40,1.50,0.09,18.00,0.00,0.00,1.62,2.93,0.01,0.07,0.00,20.76,1.44,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
4.00,0.00,23.13,0.00,14.00,4.20,0.00,11.90,18.62,3.50,0.40,3.50,0.00,0.00,0.00,17.01,0.00,7.20,3.62,0.00,8.00,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,4.12,6.72,3.24,27.00,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,0.68,12.47,18.89,8.20,10.70,7.80,17.00,2.40,1.42,0.08,18.00,0.00,0.00,1.07,1.71,0.01,0.07,0.00,20.18,1.89,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5.00,0.00,23.12,0.00,14.00,4.20,0.00,11.90,18.62,3.50,0.40,3.50,0.00,0.00,0.00,17.01,0.00,7.20,3.18,0.00,8.00,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,3.84,6.02,3.24,27.00,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,0.19,12.47,18.89,8.20,10.70,7.80,17.00,2.40,1.29,0.07,18.00,0.00,0.00,0.59,0.83,0.00,0.06,0.00,18.32,1.78,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
6.00,0.00,23.15,0.00,14.00,4.20,0.00,11.90,18.62,3.50,0.40,3.50,0.00,0.00,0.00,17.01,0.00,7.20,3.03,0.00,8.00,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,3.79,5.17,3.24,27.00,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,0.02,12.47,18.89,8.20,10.70,7.80,17.00,2.40,1.16,0.05,18.00,0.00,0.00,0.26,0.34,0.01,0.05,0.00,15.94,1.46,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
7.00,0.00,23.30,0.00,14.00,4.20,0.00,11.90,18.62,3.50,0.40,3.50,0.00,0.00,0.00,17.01,0.00,7.20,2.81,0.00,8.00,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.00,3.84,4.47,3.24,27.00,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,0.01,12.47,18.89,8.20,10.70,7.80,17.00,2.40,1.00,0.04,18.00,0.00,0.00,0.07,0.12,0.01,0.05,0.00,14.27,1.28,0.00,2.00,0.00,0.00,11.00,37.00,22.00,0.00,0.00,2.12
8.00,0.00,23.28,0.04,14.00,4.20,0.00,11.90,18.62,3.50,0.40,3.50,0.00,0.69,0.12,17.01,0.00,7.20,2.00,0.00,8.00,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,0.18,3.90,4.26,3.24,27.00,18.89,17.94,0.00,17.38,0.53,0.60,18.89,18.89,18.89,2.40,0.06,12.47,18.89,8.20,10.70,7.80,17.00,2.40,0.83,0.04,18.00,0.00,0.00,0.05,0.06,0.01,0.06,1.45,14.28,2.33,0.00,2.00,0.57,1.73,11.00,75.00,22.00,0.00,2.65,16.70
9.00,0.00,23.08,0.69,14.00,4.20,0.00,11.89,18.62,3.50,0.40,3.50,13.00,2.58,1.53,17.01,0.00,7.20,1.56,0.01,8.00,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,2.17,3.96,4.12,3.24,27.00,18.89,17.94,10.00,17.38,4.69,0.60,18.89,18.89,18.89,2.40,0.31,12.47,18.89,8.20,10.70,7.80,17.00,2.40,0.65,0.04,18.00,0.02,0.00,0.05,0.02,0.01,0.06,12.40,14.60,3.45,0.00,2.00,8.20,22.18,11.00,128.00,22.00,0.00,5.30,36.26
10.00,0.00,23.24,1.88,14.00,4.20,0.00,11.89,18.62,3.50,0.40,3.50,13.00,3.62,4.57,17.01,0.00,7.20,1.40,0.04,8.00,10.86,13.79,5.00,18.70,18.70,18.89,18.89,1.40,6.21,3.97,3.92,3.24,27.00,18.89,17.94,36.00,17.38,11.26,0.60,18.89,18.89,18.89,2.40,0.57,12.47,18.89,8.20,10.70,7.80,17.00,2.40,0.41,0.04,18.00,0.04,0.00,0.07,0.01,0.01,0.07,31.83,15.55,3.93,0.00,2.00,21.99,65.28,11.00,180.00,22.00,0.04,13.74,76.97
