"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.81,66.81,623.54,201.87,5.87,3.25,85.37,19.10,1.55,23.18,58.22,7.10,3.81,154.59,90.65,87.72,0.00,80.12,0.00,6.88,84.07,23.00,6.39,0.00,42.02,3.03,13.68,0.00,0.00,67.18,0.00,0.00,40.22,0.00,100.77,66.84,0.00,67.36,52.85,63.10,48.32,33.85,0.00,0.00,0.00,20.73,0.00,20.73,0.00,168.30,20.34,2.98,21.65,0.00,5.06
2.00,78.57,29.81,66.81,641.70,207.75,5.87,3.25,82.93,19.10,1.55,23.18,52.56,7.10,3.81,154.59,89.06,84.73,0.00,80.12,0.00,6.88,84.07,23.00,6.39,0.00,36.57,3.03,12.43,0.00,0.00,45.06,0.00,0.00,22.44,0.00,127.55,0.00,0.00,0.00,74.61,51.39,58.25,33.85,0.00,0.00,0.00,20.73,0.00,20.73,0.00,165.76,20.34,2.98,21.65,0.00,5.06
3.00,78.57,29.81,66.81,632.62,204.81,5.87,3.25,77.12,19.10,1.55,23.18,47.56,7.10,3.81,154.59,87.77,77.63,0.00,80.12,0.00,6.88,84.07,23.00,6.39,0.00,19.48,3.03,8.49,0.00,0.00,0.00,0.00,0.00,56.86,0.00,104.88,0.00,0.00,0.00,59.07,61.77,46.36,33.85,0.00,0.00,0.00,20.73,0.00,20.73,0.00,163.55,20.34,2.98,21.65,0.00,5.06
4.00,78.57,29.81,66.81,602.16,194.95,5.87,3.25,74.00,19.10,1.55,23.18,47.56,7.10,3.81,154.59,86.10,73.81,0.00,80.12,0.00,6.88,84.07,23.00,6.39,0.00,9.20,3.03,6.13,0.00,0.00,0.00,0.00,0.00,20.73,0.00,141.01,0.00,0.00,0.00,59.07,50.89,57.24,33.85,0.00,0.00,0.00,20.73,0.00,20.73,0.00,159.18,20.34,2.98,21.65,0.00,5.06
5.00,78.57,29.81,66.81,635.58,205.77,5.87,3.25,68.86,19.10,1.55,23.18,47.56,7.10,3.81,154.59,86.25,67.53,18.00,80.12,0.00,6.88,84.07,23.00,6.39,0.00,4.66,3.03,5.08,0.00,0.00,0.00,0.00,67.55,0.00,0.00,73.21,0.00,0.00,0.00,0.00,51.69,51.63,33.85,0.00,0.00,0.00,0.00,20.73,65.17,0.00,159.87,20.34,2.98,21.65,0.00,5.06
6.00,78.57,29.81,66.81,655.76,212.30,5.87,3.25,81.55,19.10,1.55,23.18,55.56,7.10,3.81,154.59,87.71,83.04,18.00,80.12,0.00,6.88,84.07,23.00,6.39,0.00,42.78,3.03,13.85,0.00,0.00,0.00,0.00,67.55,0.00,0.00,131.76,0.00,0.00,0.00,0.00,56.91,56.03,33.85,0.00,0.00,0.00,0.00,20.73,0.00,0.00,167.69,20.34,2.98,21.65,0.00,5.06
7.00,78.57,29.81,66.81,587.23,190.11,5.87,3.25,69.23,19.10,1.55,23.18,47.56,7.10,3.81,154.59,85.19,67.98,0.00,80.12,0.00,6.88,84.07,23.00,6.39,0.00,0.00,3.03,4.01,0.00,0.00,0.00,38.25,20.73,0.00,0.00,148.36,0.00,0.00,0.00,0.00,47.78,55.55,33.85,0.00,0.00,0.00,0.00,20.73,20.73,0.00,158.80,20.34,2.98,21.65,0.00,5.06
8.00,78.57,29.81,66.81,606.28,196.28,5.87,3.25,70.15,19.10,1.55,23.18,47.56,7.10,3.81,154.59,85.34,69.11,0.00,80.12,0.00,6.88,84.07,23.00,6.39,0.00,0.00,3.03,4.01,0.00,0.00,20.73,0.00,26.94,0.00,0.00,147.23,0.00,0.00,0.00,0.00,61.60,46.53,33.85,0.00,0.00,0.00,0.00,20.73,20.73,0.00,160.04,20.34,2.98,21.65,0.00,5.06
9.00,78.57,29.81,66.81,649.24,210.19,5.87,3.25,73.87,19.10,1.55,23.18,47.56,7.10,3.81,154.59,86.52,73.65,0.00,80.12,0.00,6.88,84.07,23.00,6.39,0.00,0.00,3.03,4.01,0.00,0.00,26.94,0.00,0.00,26.94,0.00,141.01,0.00,0.00,0.00,0.00,61.53,46.60,33.85,0.00,0.00,0.00,0.00,20.73,20.73,0.00,164.47,20.34,2.98,21.65,0.00,5.06
10.00,78.57,29.81,66.81,645.77,209.07,5.87,3.25,75.49,19.10,1.55,23.18,47.93,7.10,3.81,154.59,86.81,75.64,0.00,80.12,0.00,6.88,84.07,23.00,6.39,0.00,14.98,3.03,7.45,0.00,0.00,41.64,0.00,0.00,0.00,0.00,132.53,0.00,0.00,0.00,52.37,61.53,46.60,33.85,0.00,0.00,0.00,0.00,20.73,20.73,0.00,165.85,20.34,2.98,21.65,0.00,5.06
