"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,20.80,0.00,13.53,4.50,7.60,3.10,6.10,2.30,0.00,3.50,15.46,0.00,0.00,3.10,2.50,7.50,24.00,68.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,0.00,24.32,68.46,2.10,28.44,3.20,11.59,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,107.00,4.70,8.00,1.80,10.43,8.12,3.80,2.30,12.67,13.39,9.50,0.00,1.31,72.28,95.01,11.08,8.44,0.00,92.25,130.00,4.13,1.36,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
2.00,0.00,21.03,0.00,13.53,4.50,7.60,3.10,6.10,2.30,0.00,3.50,15.46,0.00,0.00,3.10,2.50,7.50,24.00,68.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,0.00,24.49,69.44,2.10,28.44,3.20,11.59,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,104.00,4.70,8.00,1.80,10.43,8.12,3.80,2.30,12.84,13.20,9.50,0.00,1.49,68.15,92.18,10.81,8.10,0.00,92.38,125.00,4.13,1.34,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,21.05,0.00,13.53,4.50,7.60,3.10,6.10,2.30,0.00,3.50,15.46,0.00,0.00,3.10,2.50,7.50,22.00,57.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,0.00,24.13,68.75,2.10,28.48,3.20,11.59,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,100.00,4.70,8.00,1.80,10.43,8.12,3.80,2.30,12.40,12.95,9.50,0.00,1.61,66.47,90.45,10.41,7.93,0.00,89.80,121.00,4.13,1.32,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,21.00,0.00,13.53,4.50,7.60,3.10,6.10,2.30,0.00,3.50,15.46,0.00,0.00,3.10,2.50,7.50,22.00,57.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,0.00,23.68,67.86,2.10,28.49,3.20,11.59,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,97.00,4.70,8.00,1.80,10.43,8.12,3.80,2.30,12.27,12.87,9.50,0.00,1.75,65.31,87.73,10.36,7.79,0.00,89.83,117.00,4.13,1.30,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,21.13,0.00,13.53,4.50,7.60,3.10,6.10,2.30,0.00,3.50,15.46,0.00,0.00,3.10,2.50,7.50,21.00,53.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,0.00,23.27,64.70,2.10,28.50,3.20,11.59,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,94.00,4.70,8.00,1.80,10.43,8.12,3.80,2.30,11.57,12.10,9.50,0.00,1.80,60.26,87.02,9.84,7.27,0.00,88.02,114.00,4.13,1.28,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.00,21.37,0.00,13.53,4.50,7.60,3.10,6.10,2.30,0.00,3.50,15.46,0.00,0.00,3.10,2.50,7.50,21.00,53.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,0.00,23.16,63.27,2.10,28.55,3.20,11.59,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,92.00,4.70,8.00,1.80,10.43,8.12,3.80,2.30,11.16,11.71,9.50,0.00,1.92,60.96,85.97,9.62,7.38,0.00,87.03,111.00,4.13,1.26,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
7.00,0.00,21.51,0.00,13.53,4.50,7.60,3.10,6.10,2.30,0.00,3.50,15.46,0.00,0.00,3.10,2.50,7.50,21.00,40.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,0.00,23.25,64.41,2.10,28.58,3.20,11.59,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,91.00,4.70,8.00,1.80,10.43,8.12,3.80,2.30,11.14,11.73,9.50,0.00,2.11,57.93,84.93,9.16,7.12,0.00,87.93,108.00,4.13,1.24,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
8.00,0.00,21.52,0.00,13.53,4.50,7.60,3.10,6.10,2.30,0.00,3.50,15.46,0.00,0.00,3.10,2.50,7.50,21.00,40.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,0.00,23.33,64.40,2.10,28.56,3.20,11.59,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,90.00,4.70,8.00,1.80,10.43,8.12,3.80,2.30,11.18,12.01,9.50,0.00,2.08,55.81,81.62,8.85,6.99,0.00,86.26,105.00,4.13,1.22,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
9.00,0.00,21.48,0.00,13.53,4.50,7.60,3.10,6.10,2.30,0.00,3.50,15.46,0.00,0.00,3.10,2.50,7.50,19.00,35.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,0.00,22.97,63.48,2.10,28.59,3.20,11.59,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,89.00,4.70,8.00,1.80,10.43,8.12,3.80,2.30,10.94,11.68,9.50,0.00,1.85,57.42,82.87,9.10,7.27,0.00,87.17,103.00,4.13,1.20,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
10.00,0.00,21.37,0.00,13.53,4.50,7.60,3.10,6.10,2.30,0.00,3.50,15.46,0.00,0.00,3.10,2.50,7.50,19.00,35.00,0.00,5.30,5.90,5.00,18.55,9.90,3.00,4.50,3.00,0.00,22.96,63.04,2.10,28.58,3.20,11.59,0.00,15.46,0.00,0.60,5.00,5.60,5.80,1.15,88.00,4.70,8.00,1.80,10.43,8.12,3.80,2.30,10.94,11.50,9.50,0.00,1.72,55.77,80.67,9.00,7.25,0.00,83.67,102.00,4.13,1.18,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
