"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,7.63,23.80,8.51,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,13.48,11.29,17.49,0.00,9.00,2.30,2.70,8.10,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,10.64,6.40,20.40,3.55,27.00,19.44,18.17,139.90,17.88,27.93,0.60,20.00,20.00,20.00,1.20,10.30,12.83,20.41,8.20,9.00,7.96,20.00,1.20,0.38,0.17,18.00,0.37,1.00,4.90,15.10,0.12,0.27,103.30,37.90,15.90,0.10,2.00,75.90,252.10,5.00,189.00,22.00,0.18,41.30
2.00,9.40,23.92,10.73,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,15.39,12.88,17.49,0.00,9.00,2.60,5.00,8.10,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,11.57,6.60,22.20,3.55,27.00,19.44,18.17,145.10,17.88,29.30,0.60,20.00,20.00,20.00,1.20,8.80,12.83,20.41,8.20,9.00,7.96,20.00,1.20,0.35,0.25,18.00,0.50,1.00,6.30,16.50,0.20,0.28,111.10,39.20,19.20,0.20,2.00,78.30,252.30,5.00,194.50,22.00,0.23,42.60
3.00,11.11,23.85,12.28,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,16.03,13.64,17.49,0.00,9.00,3.00,8.00,8.10,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,12.15,6.90,24.40,3.55,27.00,19.44,18.17,144.10,17.88,30.07,0.60,20.00,20.00,20.00,1.20,10.40,12.83,20.41,8.20,9.00,7.96,20.00,1.20,0.36,0.29,18.00,0.62,1.00,9.00,19.80,0.44,0.57,109.00,40.10,24.20,0.20,2.00,78.90,260.50,5.00,196.80,22.00,0.28,43.89
4.00,12.73,23.68,13.28,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,16.52,13.69,17.49,0.00,9.00,3.90,11.00,8.10,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,12.25,7.30,28.60,3.55,27.00,19.44,18.17,139.90,17.88,30.15,0.60,20.00,20.00,20.00,1.20,12.80,12.83,20.41,8.20,9.00,7.96,20.00,1.20,0.39,0.33,18.00,0.70,1.00,11.70,23.10,0.74,0.95,109.60,41.10,30.50,0.30,2.00,78.60,254.90,5.00,195.20,22.00,0.31,38.71
5.00,14.20,23.77,14.00,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,17.21,13.80,17.49,0.00,9.00,5.00,14.00,8.10,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,12.13,7.80,33.60,3.55,27.00,19.44,18.17,131.50,17.88,29.39,0.60,20.00,20.00,20.00,1.20,17.60,12.83,20.41,8.20,9.00,7.96,20.00,1.20,0.90,0.96,18.00,0.76,1.00,14.40,25.90,0.99,1.40,108.40,42.40,37.30,0.30,2.00,77.50,252.50,5.00,192.20,22.00,0.32,33.53
6.00,15.47,23.80,14.13,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,17.73,14.61,17.49,0.00,9.00,6.60,15.60,8.10,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,11.86,8.30,34.20,3.55,27.00,19.44,18.17,125.20,17.88,26.26,0.60,20.00,20.00,20.00,1.20,22.60,12.83,20.41,8.20,9.00,7.96,20.00,1.20,1.58,1.78,18.00,0.77,1.00,17.10,28.40,1.22,1.88,102.10,42.60,41.10,0.30,2.00,75.90,249.40,5.00,177.20,22.00,0.33,28.16
7.00,16.38,23.82,13.63,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,17.63,15.49,17.49,0.00,9.00,8.30,16.70,8.10,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,11.45,8.90,33.40,3.55,27.00,19.44,18.17,111.80,17.88,21.23,0.60,20.00,20.00,20.00,1.20,27.70,12.83,20.41,8.20,9.00,7.96,20.00,1.20,1.89,2.16,18.00,0.77,1.00,19.80,30.00,1.29,1.87,99.70,39.20,44.00,0.40,2.00,74.40,239.30,5.00,172.40,22.00,0.33,22.80
8.00,16.66,23.95,13.10,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,16.42,15.60,17.49,0.00,9.00,10.20,19.40,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,11.34,9.00,32.80,3.55,27.00,19.44,18.17,105.10,17.88,17.51,0.60,20.00,20.00,20.00,1.20,38.10,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.07,2.39,18.00,0.78,1.00,22.30,31.50,1.29,1.70,98.00,36.70,56.50,0.40,2.00,74.20,224.10,5.00,169.00,22.00,0.34,16.36
9.00,16.37,23.86,12.32,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,15.56,15.32,17.49,0.00,9.00,12.30,22.60,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,11.26,8.90,32.30,3.55,27.00,19.44,18.17,103.40,17.88,14.32,0.60,20.00,20.00,20.00,1.20,65.70,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.43,2.63,18.00,0.77,1.00,24.20,33.00,1.35,2.28,91.40,37.10,72.20,0.40,2.00,73.70,221.40,5.00,165.90,22.00,0.34,9.93
10.00,15.72,23.70,11.27,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,15.52,14.81,17.49,0.00,9.00,13.80,24.20,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,11.04,9.00,34.00,3.55,27.00,19.44,18.17,88.30,17.88,11.56,0.60,20.00,20.00,20.00,1.20,89.30,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.86,2.88,18.00,0.77,1.00,26.20,34.60,1.43,3.12,88.00,37.50,89.50,0.40,2.00,73.30,211.60,5.00,152.40,22.00,0.35,10.03
11.00,14.77,23.71,9.97,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,15.75,14.18,17.49,0.00,9.00,15.20,25.30,7.50,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,10.45,9.20,36.40,3.55,27.00,19.44,18.17,80.20,17.88,9.44,0.60,20.00,20.00,20.00,1.20,100.50,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.97,3.02,18.00,0.77,1.00,28.60,36.30,1.49,3.35,81.40,38.20,107.30,0.30,2.00,71.60,203.30,5.00,143.50,22.00,0.35,10.13
12.00,13.44,23.87,8.84,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,15.38,13.75,17.49,0.00,9.00,16.10,25.40,7.50,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,9.64,9.00,35.10,3.55,27.00,19.44,18.17,72.50,17.88,7.89,0.60,20.00,20.00,20.00,1.20,109.90,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.97,3.13,18.00,0.65,1.00,30.90,37.80,1.55,3.37,73.80,39.00,114.90,0.20,2.00,69.70,188.60,5.00,131.40,22.00,0.35,9.46
13.00,11.54,23.77,7.54,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,14.32,13.22,17.49,0.00,9.00,16.90,25.30,7.50,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,8.73,8.50,32.60,3.55,27.00,19.44,18.17,68.60,17.88,6.78,0.60,20.00,20.00,20.00,1.20,113.40,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.95,3.26,18.00,0.63,1.00,32.70,38.60,1.46,2.91,64.80,40.20,119.20,0.20,2.00,67.80,178.00,5.00,121.10,22.00,0.35,8.79
14.00,9.28,23.80,5.74,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,13.59,12.38,17.49,0.00,9.00,16.30,25.60,7.50,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,7.92,8.10,30.90,3.55,27.00,19.44,18.17,66.80,17.88,5.89,0.60,20.00,20.00,20.00,1.20,116.70,12.83,20.41,8.20,9.00,7.96,20.00,1.20,2.92,3.40,18.00,0.59,1.00,32.90,38.00,1.32,2.30,59.60,40.90,121.40,0.10,2.00,65.80,166.70,5.00,113.30,22.00,0.33,9.26
15.00,6.53,23.66,3.71,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,11.99,11.38,17.49,0.00,9.00,15.20,26.10,7.50,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,7.21,7.70,29.40,3.55,27.00,19.44,18.17,65.50,17.88,4.96,0.60,20.00,20.00,20.00,1.20,118.90,12.83,20.41,8.20,9.00,7.96,20.00,1.20,3.60,4.14,18.00,0.50,1.00,28.30,33.70,1.18,2.03,57.50,40.20,122.90,0.10,2.00,62.90,154.30,5.00,101.10,22.00,0.29,9.74
16.00,3.93,23.89,2.04,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,9.84,10.04,17.49,0.00,9.00,14.50,26.40,7.50,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,5.92,7.30,28.40,3.55,27.00,19.44,18.17,56.00,17.88,3.55,0.60,20.00,20.00,20.00,1.20,119.90,12.83,20.41,8.20,9.00,7.96,20.00,1.20,4.53,5.08,18.00,0.36,1.00,24.30,29.90,1.04,1.88,54.40,39.20,120.90,0.10,2.00,53.90,143.70,5.00,85.70,22.00,0.26,7.87
17.00,2.05,23.89,1.05,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,5.80,7.94,17.49,0.00,9.00,13.90,26.70,7.50,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,4.22,6.90,27.70,3.55,27.00,19.44,18.17,36.60,17.88,2.34,0.60,20.00,20.00,20.00,1.20,118.00,12.83,20.41,8.20,9.00,7.96,20.00,1.20,4.79,5.19,18.00,0.31,1.00,22.00,27.90,0.92,1.70,48.10,37.20,117.70,0.10,2.00,28.90,124.30,5.00,59.90,22.00,0.20,6.01
18.00,0.87,23.77,0.45,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,0.80,5.49,17.49,0.00,9.00,12.50,24.60,7.50,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,2.30,6.60,26.40,3.55,27.00,19.44,18.17,20.00,17.88,1.24,0.60,20.00,20.00,20.00,1.20,115.70,12.83,20.41,8.20,9.00,7.96,20.00,1.20,4.83,5.01,18.00,0.22,1.00,19.70,25.90,0.81,1.50,34.60,35.50,115.60,0.10,2.00,12.30,83.80,5.00,24.10,22.00,0.15,4.46
19.00,0.20,23.96,0.07,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,0.00,2.60,17.49,0.00,9.00,10.90,21.60,7.50,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.90,6.30,25.00,3.55,27.00,19.44,18.17,10.20,17.88,0.39,0.60,20.00,20.00,20.00,1.20,111.80,12.83,20.41,8.20,9.00,7.96,20.00,1.20,4.60,4.71,18.00,0.07,1.00,17.50,23.80,0.77,1.33,19.20,34.70,113.80,0.00,2.00,4.40,35.60,5.00,10.70,22.00,0.10,2.92
20.00,0.03,23.67,0.00,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,0.00,0.93,17.49,0.00,9.00,9.30,19.90,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.26,6.00,24.30,3.55,27.00,19.44,18.17,6.10,17.88,0.10,0.60,20.00,20.00,20.00,1.20,107.50,12.83,20.41,8.20,9.00,7.96,20.00,1.20,4.29,4.38,18.00,0.04,1.00,15.60,22.10,0.76,1.16,9.90,33.00,104.90,0.00,2.00,1.20,15.80,5.00,6.00,22.00,0.05,1.61
21.00,0.00,23.69,0.00,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,0.00,0.11,17.49,0.00,9.00,7.80,18.60,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.02,5.70,23.70,3.55,27.00,19.44,18.17,0.00,17.88,0.01,0.60,20.00,20.00,20.00,1.20,101.80,12.83,20.41,8.20,9.00,7.96,20.00,1.20,4.39,4.46,18.00,0.00,1.00,15.00,21.90,0.67,1.06,1.90,28.90,93.60,0.00,2.00,0.00,7.30,5.00,0.00,22.00,0.00,0.29
22.00,0.00,23.74,0.00,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,0.00,0.00,17.49,0.00,9.00,6.40,18.20,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,5.60,22.60,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,94.40,12.83,20.41,8.20,9.00,7.96,20.00,1.20,4.62,4.67,18.00,0.00,1.00,14.70,22.10,0.56,0.99,0.00,25.70,81.20,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.15
23.00,0.00,23.93,0.00,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,0.00,0.00,17.49,0.00,9.00,5.10,18.10,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,5.60,21.30,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,82.00,12.83,20.41,8.20,9.00,7.96,20.00,1.20,4.53,4.58,18.00,0.00,1.00,15.50,23.40,0.51,0.92,0.00,25.10,68.60,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
24.00,0.00,23.74,0.00,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,0.00,0.00,17.49,0.00,9.00,3.90,16.70,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,5.50,19.80,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,68.90,12.83,20.41,8.20,9.00,7.96,20.00,1.20,4.33,4.39,18.00,0.00,1.00,16.10,24.00,0.47,0.84,0.00,24.50,55.90,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
25.00,0.00,23.69,0.00,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,0.00,0.00,17.49,0.00,9.00,2.80,14.90,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,5.30,18.20,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,54.10,12.83,20.41,8.20,9.00,7.96,20.00,1.20,4.22,4.00,18.00,0.00,1.00,15.50,22.80,0.46,0.80,0.00,24.00,43.20,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
26.00,0.00,23.96,0.00,0.00,4.20,0.00,10.88,19.14,3.55,0.40,3.40,8.00,0.00,0.00,17.49,0.00,9.00,1.80,13.00,8.00,10.98,14.58,5.00,20.00,20.00,19.44,19.44,1.40,0.00,4.90,17.00,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,20.00,20.00,20.00,1.20,41.80,12.83,20.41,8.20,9.00,7.96,20.00,1.20,4.14,3.55,18.00,0.00,1.00,14.80,21.50,0.48,0.77,0.00,23.70,35.00,0.00,2.00,0.00,0.00,5.00,0.00,22.00,0.00,0.00
