"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,16.22,24.08,15.65,13.53,4.20,7.50,3.30,6.90,1.30,0.00,3.50,14.49,13.93,16.24,3.10,7.20,25.97,56.89,3.70,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,12.48,8.60,25.55,0.00,26.36,3.20,11.49,124.00,14.49,29.15,0.60,3.00,3.50,3.50,1.15,48.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,16.41,14.95,9.50,1.22,0.79,44.22,49.63,4.78,3.51,89.28,24.41,58.00,0.10,0.93,69.20,227.80,10.63,177.10,12.14,0.40,36.61,83.51,12.78
2.00,15.51,24.15,15.12,13.53,4.20,7.50,3.30,6.90,1.30,0.00,3.50,14.49,13.85,16.40,3.10,7.20,26.13,58.27,3.70,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,12.57,8.86,26.55,0.00,26.36,3.20,11.46,123.00,14.49,29.33,0.60,3.00,3.50,3.50,1.15,56.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,16.37,14.96,9.50,1.22,0.79,45.94,50.93,5.09,3.63,88.56,27.63,72.00,0.10,0.91,69.30,230.52,10.63,177.30,12.14,0.41,36.73,81.50,12.85
3.00,15.05,23.76,14.43,13.53,4.20,7.50,3.30,6.90,1.30,0.00,3.50,14.49,13.19,16.53,3.10,7.20,26.51,61.56,3.20,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,12.67,9.48,28.93,0.00,26.36,3.20,11.44,123.00,14.49,29.33,0.60,3.00,3.50,3.50,1.15,65.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,16.52,14.86,9.50,1.22,0.78,50.04,54.04,5.62,3.93,88.56,29.81,86.00,0.00,0.91,69.40,231.62,10.63,176.90,12.14,0.42,36.92,77.57,12.90
4.00,13.43,23.46,13.06,13.53,4.20,7.50,3.30,6.90,1.30,0.00,3.50,14.49,13.19,16.62,3.10,7.20,26.96,65.49,3.20,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,12.77,10.22,31.77,0.00,26.84,3.20,11.56,123.00,14.49,29.45,0.60,3.00,3.50,3.50,1.15,77.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,16.29,14.85,9.50,1.03,0.78,54.93,57.75,6.04,4.03,88.56,31.99,96.00,0.00,0.90,69.50,231.47,10.63,176.60,12.14,0.42,37.12,73.46,13.00
5.00,12.72,22.68,11.87,13.53,4.20,7.50,3.30,6.90,1.30,0.00,3.50,14.49,12.32,16.65,3.10,7.20,27.35,68.78,3.40,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,12.80,10.84,34.15,0.00,26.91,3.20,10.90,124.00,14.49,29.37,0.60,3.00,3.50,3.50,1.15,88.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,16.45,15.03,9.50,1.00,0.77,59.02,60.85,6.38,4.23,89.28,34.39,105.00,0.00,0.91,69.40,231.90,10.63,175.80,12.14,0.42,37.35,70.68,13.39
6.00,10.28,22.30,10.01,13.53,4.20,7.50,3.30,6.90,1.30,0.00,3.50,14.49,11.91,16.61,3.10,7.20,27.51,70.16,3.30,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,12.71,11.69,36.99,0.00,26.75,3.20,11.03,124.00,14.49,28.88,0.60,3.00,3.50,3.50,1.15,97.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,15.95,14.84,9.50,0.93,0.77,63.94,65.43,6.94,4.40,89.28,36.79,113.00,0.00,0.91,68.10,231.23,10.63,172.50,12.14,0.42,37.31,65.43,13.13
7.00,9.25,22.14,8.33,13.53,4.20,7.50,3.30,6.90,1.30,0.00,3.50,14.49,9.23,16.33,3.10,7.20,27.64,71.44,3.30,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,12.43,12.31,39.05,0.00,26.94,3.20,11.10,118.00,14.49,27.61,0.60,3.00,3.50,3.50,1.15,105.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,14.94,14.37,9.50,0.78,0.76,67.11,68.34,7.35,4.59,84.96,38.82,119.00,0.00,0.92,64.90,227.49,10.63,165.20,12.14,0.39,37.12,58.41,13.00
8.00,6.13,22.39,5.74,13.53,4.20,7.50,3.30,6.90,1.30,0.00,3.50,14.49,7.75,15.64,3.10,7.20,27.78,72.73,3.10,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,11.68,12.94,41.10,0.00,26.93,3.20,11.13,103.00,14.49,23.01,0.60,3.00,3.50,3.50,1.15,109.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,13.94,13.74,9.50,0.57,0.75,70.27,71.26,7.75,4.84,74.16,40.85,123.00,0.00,0.96,53.40,218.43,10.63,139.40,12.14,0.33,34.54,50.55,12.61
9.00,4.91,22.30,4.08,13.53,4.20,7.50,3.30,6.90,1.30,0.00,3.50,14.49,3.66,14.06,0.00,7.20,27.52,72.26,3.10,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,10.38,13.36,43.75,0.00,26.99,3.20,11.15,77.00,14.49,14.39,0.60,3.00,3.50,3.50,1.15,112.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,12.37,12.29,9.50,0.49,0.75,69.66,72.19,7.51,4.85,55.44,43.53,124.00,0.00,1.00,32.60,183.82,10.63,87.40,12.14,0.26,25.19,32.47,6.70
10.00,1.60,22.19,1.51,13.53,4.20,7.50,3.30,6.90,2.10,0.00,3.50,14.49,1.01,8.99,0.00,7.20,27.26,71.80,7.20,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,5.35,13.78,46.41,0.00,27.21,3.20,11.18,41.00,14.49,6.36,0.60,3.00,3.50,3.50,1.15,113.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,11.89,11.85,9.50,0.34,0.75,69.04,73.11,7.11,4.53,29.52,46.22,122.00,0.00,1.04,12.20,108.86,10.63,32.90,12.14,0.16,14.30,14.16,1.57
