"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,110.76,19.36,3.72,28.29,12.26,15.32,7.14,3.85,165.35,113.35,115.09,44.45,35.59,246.01,23.02,2.85,6.88,88.00,16.34,6.39,9.98,0.00,10.21,0.00,0.00,143.00,39.31,59.28,39.31,20.43,185.79,198.88,185.86,5.67,76.05,72.00,67.15,46.07,52.00,30.94,30.82,30.82,20.43,0.00,20.50,111.19
2.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,111.35,19.36,3.72,28.29,12.26,15.32,7.14,3.85,165.35,113.35,115.80,44.45,35.59,246.01,23.02,2.85,6.88,88.00,16.34,6.39,9.98,0.00,10.21,0.00,0.00,0.00,20.43,59.28,39.31,39.31,185.79,198.88,185.86,5.67,76.05,72.00,67.15,40.19,52.00,30.94,30.82,30.82,32.74,30.88,20.50,111.19
3.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,89.08,19.36,3.72,28.29,12.26,15.32,7.14,3.85,165.35,113.35,88.95,44.45,35.59,246.01,23.02,2.85,6.88,88.00,16.34,6.39,9.98,0.00,10.21,0.00,143.00,0.00,63.52,63.13,20.43,26.57,185.79,198.88,185.86,5.67,76.05,46.03,67.15,38.82,52.00,30.94,30.82,30.82,52.55,43.82,52.24,111.19
4.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,89.08,19.36,3.72,28.29,12.26,15.32,7.14,3.85,165.35,113.35,88.95,44.45,35.59,246.01,23.02,2.85,6.88,88.00,40.39,6.39,9.98,34.78,10.21,8.12,149.13,0.00,36.00,35.86,65.79,36.00,185.79,198.88,185.86,5.67,76.05,73.16,67.15,46.07,52.00,30.94,30.82,30.82,80.30,71.26,20.50,111.19
5.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,89.08,19.36,3.72,28.29,12.26,72.09,7.14,3.85,165.35,113.35,88.95,44.45,35.59,246.01,23.02,2.85,6.88,88.00,25.45,6.39,9.98,17.57,10.21,4.10,149.13,0.00,36.00,35.86,65.79,36.00,185.79,198.88,185.86,5.67,76.05,73.16,67.15,46.07,52.00,30.94,30.82,30.82,65.17,52.61,20.50,111.19
6.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,89.08,19.36,3.72,28.29,12.26,66.81,7.14,3.85,165.35,113.35,88.95,44.45,35.59,246.01,23.02,2.85,6.88,88.00,34.50,6.39,9.98,22.38,10.21,5.22,149.13,0.00,43.93,65.37,43.93,20.43,185.79,198.88,185.86,5.67,76.05,73.16,67.15,46.07,52.00,30.94,30.82,30.82,67.59,54.73,20.50,111.19
7.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,89.08,19.36,3.72,28.29,12.26,68.25,7.14,3.85,165.35,113.35,88.95,44.45,35.59,246.01,23.02,2.85,6.88,88.00,29.41,6.39,9.98,30.37,10.21,7.09,149.13,0.00,36.00,35.86,65.79,36.00,185.79,198.88,185.86,5.67,76.05,73.16,67.15,46.07,52.00,30.94,30.82,30.82,74.83,62.84,20.50,111.19
8.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,89.08,19.36,3.72,28.29,12.26,72.67,7.14,3.85,165.35,113.35,88.95,44.45,35.59,246.01,23.02,2.85,6.88,88.00,27.66,6.39,9.98,34.98,10.21,8.16,149.13,0.00,20.43,62.95,63.70,26.57,185.79,198.88,185.86,5.67,76.05,73.16,67.15,46.07,52.00,30.94,30.82,30.82,76.64,65.39,20.50,111.19
9.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,89.08,19.36,3.72,28.29,12.26,67.52,7.14,3.85,165.35,113.35,88.95,44.45,35.59,246.01,23.02,2.85,6.88,88.00,27.98,6.39,9.98,35.03,10.21,8.17,149.13,0.00,36.23,64.95,36.23,36.23,185.79,198.88,185.86,5.67,76.05,73.16,67.15,46.07,52.00,30.94,30.82,30.82,77.03,65.97,20.50,111.19
10.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,89.08,19.36,3.72,28.29,12.26,62.98,7.14,3.85,165.35,113.35,88.95,44.45,35.59,246.01,23.02,2.85,6.88,88.00,23.04,6.39,9.98,28.28,10.21,6.60,149.13,0.00,20.43,62.95,63.70,26.57,185.79,198.88,185.86,5.67,76.05,73.16,67.15,46.07,52.00,30.94,30.82,30.82,78.65,68.49,20.50,111.19
11.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,89.08,19.36,3.72,28.29,12.26,57.75,7.14,3.85,165.35,113.35,88.95,44.45,35.59,246.01,23.02,2.85,6.88,88.00,23.81,6.39,9.98,28.03,10.21,6.54,143.00,0.00,20.43,20.43,66.67,66.12,185.79,198.88,185.86,5.67,76.05,48.70,67.15,53.20,52.00,30.94,30.82,30.82,78.43,68.14,20.50,111.19
