"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.38,0.00,14.00,3.00,7.50,9.05,15.00,3.60,0.00,3.50,18.24,0.00,0.00,14.00,10.93,7.00,9.00,24.00,0.00,7.00,4.00,5.00,19.50,19.50,19.51,19.51,2.80,0.00,16.05,45.58,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,34.00,8.00,20.49,19.51,8.00,10.60,6.91,17.56,2.40,5.27,8.00,18.00,0.88,1.64,0.00,1.00,62.55,57.60,4.51,3.80,0.00,61.33,10.00,0.00,2.00,0.00
2.00,0.00,23.59,0.00,14.00,3.00,7.50,9.05,15.00,3.60,0.00,3.50,18.24,0.00,0.00,14.00,10.93,7.00,8.95,11.66,0.00,7.00,4.00,5.00,19.50,19.50,19.51,19.51,2.80,0.00,14.92,40.37,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,34.60,8.00,20.49,19.51,8.00,10.60,6.91,17.56,2.40,6.38,10.95,18.00,0.88,1.64,0.00,1.00,32.99,47.20,3.10,1.45,0.00,60.50,21.06,0.00,2.00,0.00
3.00,0.00,23.39,0.00,14.00,3.00,7.50,9.05,15.00,3.60,0.00,3.50,18.24,0.00,0.00,14.00,10.93,7.00,9.16,10.98,0.00,7.00,4.00,5.00,19.50,19.50,19.51,19.51,2.80,0.00,14.13,39.13,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,31.38,8.00,20.49,19.51,8.00,10.60,6.91,17.56,2.40,6.24,10.74,18.00,0.88,1.64,0.00,1.00,29.09,43.00,2.74,1.16,0.00,56.97,21.51,0.00,2.00,0.00
4.00,0.00,23.49,0.00,14.00,3.00,7.50,9.05,15.00,3.60,0.00,3.50,18.24,0.00,0.00,14.00,10.93,7.00,9.28,10.71,0.00,7.00,4.00,5.00,19.50,19.50,19.51,19.51,2.80,0.00,13.59,38.87,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,28.49,8.00,20.49,19.51,8.00,10.60,6.91,17.56,2.40,5.80,10.54,18.00,0.88,1.64,0.00,1.00,25.83,39.18,2.44,1.03,0.00,55.76,22.60,0.00,2.00,0.00
5.00,0.00,23.21,0.00,14.00,3.00,7.50,9.05,15.00,3.60,0.00,3.50,18.24,0.00,0.00,14.00,10.93,7.00,9.44,10.32,0.00,7.00,4.00,5.00,19.50,19.50,19.51,19.51,2.80,0.00,13.06,38.70,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,26.10,8.00,20.49,19.51,8.00,10.60,6.91,17.56,2.40,5.44,10.33,18.00,0.88,1.64,0.00,1.00,22.63,35.42,2.13,0.89,0.00,54.51,22.75,0.00,2.00,0.00
6.00,0.00,23.26,0.00,14.00,3.00,7.50,9.05,15.00,3.60,0.00,3.50,18.24,0.00,0.00,14.00,10.93,7.00,9.72,9.56,0.00,7.00,4.00,5.00,19.50,19.50,19.51,19.51,2.80,0.00,12.51,38.81,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,25.21,8.00,20.49,19.51,8.00,10.60,6.91,17.56,2.40,5.28,10.12,18.00,0.88,1.64,0.00,1.00,19.65,31.82,1.80,0.75,0.00,53.18,20.05,0.00,2.00,0.00
7.00,0.00,23.27,0.00,14.00,3.00,7.50,9.05,15.00,3.60,0.00,3.50,18.24,0.00,0.00,14.00,10.93,7.00,10.03,8.83,0.00,7.00,4.00,5.00,19.50,19.50,19.51,19.51,2.80,0.00,11.98,38.50,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,24.10,8.00,20.49,19.51,8.00,10.60,6.91,17.56,2.40,5.12,9.90,18.00,0.88,1.64,0.00,1.00,16.91,28.45,1.48,0.61,0.00,51.72,17.93,0.00,2.00,0.00
8.00,0.00,23.46,0.00,14.00,3.00,7.50,9.05,15.00,3.60,0.00,3.50,18.24,0.00,0.00,14.00,10.93,7.00,10.43,8.21,0.00,7.00,4.00,5.00,19.50,19.50,19.51,19.51,2.80,0.00,11.51,36.98,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,22.37,8.00,20.49,19.51,8.00,10.60,6.91,17.56,2.40,4.95,9.64,18.00,0.88,1.64,0.00,1.00,14.91,25.80,1.20,0.46,0.00,49.90,17.53,0.00,2.00,0.00
9.00,0.00,23.26,0.00,14.00,3.00,7.50,9.05,15.00,3.60,0.00,3.50,18.24,0.00,0.00,14.00,10.93,7.00,10.66,7.64,0.00,7.00,4.00,5.00,19.50,19.50,19.51,19.51,2.80,0.00,11.04,35.12,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,20.24,8.00,20.49,19.51,8.00,10.60,6.91,17.56,2.40,4.82,9.43,18.00,0.88,1.64,0.00,1.00,13.07,23.25,0.95,0.32,0.00,47.83,16.96,0.00,2.00,0.00
10.00,0.00,23.40,0.00,14.00,3.00,7.50,9.05,15.00,3.60,0.00,3.50,18.24,0.00,0.00,14.00,10.93,7.00,10.37,7.21,0.00,7.00,4.00,5.00,19.50,19.50,19.51,19.51,2.80,0.00,10.53,32.27,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,16.92,8.00,20.49,19.51,8.00,10.60,6.91,17.56,2.40,4.85,9.40,18.00,0.88,1.64,0.00,1.00,11.72,21.02,0.80,0.23,0.00,45.03,15.87,0.00,2.00,0.00
