"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,17.60,23.71,17.20,0.00,4.20,0.00,12.20,19.22,3.60,0.00,3.00,14.00,19.80,18.29,17.07,10.93,8.00,4.50,36.20,7.90,10.63,14.44,0.00,19.32,19.32,19.51,19.51,2.80,15.80,16.38,51.53,2.90,0.00,19.51,0.00,112.10,0.00,30.90,0.00,0.00,0.00,0.00,2.40,5.00,12.88,19.51,19.51,8.40,0.00,7.06,0.00,1.20,12.00,14.85,18.00,1.02,1.61,0.78,1.23,58.00,63.50,3.70,5.70,108.80,79.50,19.00,0.40,0.00,76.78
2.00,17.10,23.71,16.50,0.00,4.20,0.00,12.20,19.22,3.60,0.00,3.00,14.00,18.70,18.29,17.07,10.93,8.00,5.10,38.70,7.90,10.63,14.44,0.00,19.32,19.32,19.51,19.51,2.80,15.80,18.15,56.77,2.90,0.00,19.51,0.00,112.80,0.00,28.30,0.00,0.00,0.00,0.00,2.40,10.00,12.88,19.51,19.51,8.40,0.00,7.06,0.00,1.20,12.20,14.63,18.00,1.02,1.61,0.79,1.23,63.40,68.60,4.40,6.30,107.70,83.90,27.00,0.40,0.00,76.54
3.00,16.70,23.95,14.30,0.00,4.20,0.00,12.20,19.22,3.60,0.00,3.00,14.00,17.80,18.24,17.07,10.93,8.00,5.80,41.20,7.90,10.63,14.44,0.00,19.32,19.32,19.51,19.51,2.80,15.70,19.66,61.55,2.90,0.00,19.51,0.00,112.80,0.00,23.20,0.00,0.00,0.00,0.00,2.40,19.00,12.88,19.51,19.51,8.40,0.00,7.06,0.00,1.20,12.60,14.50,18.00,1.02,1.61,0.78,1.23,68.90,74.10,5.20,7.00,105.50,87.00,37.00,0.40,0.00,75.94
4.00,15.90,23.78,11.50,0.00,4.20,0.00,12.20,19.22,3.60,0.00,3.00,14.00,19.00,17.99,17.07,10.93,8.00,6.20,42.40,7.90,10.63,14.44,0.00,19.32,19.32,19.51,19.51,2.80,15.60,20.39,64.99,2.90,0.00,19.51,0.00,107.00,0.00,17.30,0.00,0.00,0.00,0.00,2.40,33.00,12.88,19.51,19.51,8.40,0.00,7.06,0.00,1.20,12.10,14.63,18.00,1.02,1.61,0.78,1.23,70.90,76.20,5.70,7.40,102.40,87.40,50.00,0.40,0.00,77.00
5.00,14.20,23.57,9.20,0.00,4.20,0.00,12.20,19.22,3.60,0.00,3.00,14.00,19.70,17.54,17.07,10.93,8.00,6.50,43.10,7.90,10.63,14.44,0.00,19.32,19.32,19.51,19.51,2.80,15.10,21.05,67.69,2.90,0.00,19.51,0.00,102.70,0.00,12.70,0.00,0.00,0.00,0.00,2.40,47.00,12.88,19.51,19.51,8.40,0.00,7.06,0.00,1.20,11.30,14.51,18.00,1.02,1.61,0.78,1.23,71.70,77.20,6.20,7.70,98.20,87.00,62.00,0.30,0.00,78.53
6.00,12.10,23.16,7.20,0.00,4.20,0.00,12.20,19.22,3.60,0.00,3.00,14.00,19.60,17.84,17.07,10.93,8.00,6.50,42.60,7.90,10.63,14.44,0.00,19.32,19.32,19.51,19.51,2.80,14.00,21.46,68.21,2.90,0.00,19.51,0.00,99.10,0.00,9.40,0.00,0.00,0.00,0.00,2.40,62.00,12.88,19.51,19.51,8.40,0.00,7.06,0.00,1.20,10.40,13.66,18.00,1.02,1.61,0.66,1.23,72.30,77.80,6.70,8.00,91.70,83.40,74.00,0.20,0.00,78.63
7.00,10.10,23.15,5.70,0.00,4.20,0.00,12.20,19.22,3.60,0.70,3.00,14.00,19.20,17.67,17.07,10.93,8.00,6.40,41.70,7.90,10.63,14.44,5.00,19.32,19.32,19.51,19.51,2.80,13.80,21.79,68.51,2.90,0.00,19.51,0.00,96.20,0.00,7.10,0.00,0.00,0.00,0.00,2.40,74.00,12.88,19.51,19.51,8.40,0.00,7.06,0.00,1.20,9.30,12.69,18.00,1.02,1.61,0.64,1.23,72.90,78.20,7.30,8.20,84.30,78.90,84.00,0.20,0.00,77.55
8.00,7.80,23.25,4.20,0.00,4.20,0.00,12.20,19.22,3.60,0.70,3.00,14.00,18.30,17.55,17.07,10.93,8.00,6.30,41.20,7.80,10.63,14.44,5.00,19.32,19.32,19.51,19.51,2.80,13.60,21.89,68.16,2.90,0.00,19.51,0.00,92.60,18.34,5.50,0.00,0.00,0.00,0.00,2.40,83.00,12.88,19.51,19.51,8.40,0.00,7.06,17.56,1.20,8.20,11.37,18.00,1.02,1.61,0.60,1.23,73.60,78.70,7.60,8.50,73.80,79.70,94.00,0.10,0.00,75.98
9.00,5.10,23.21,2.70,0.00,4.20,0.00,12.20,19.22,3.60,0.70,3.00,14.00,16.90,16.57,17.07,10.93,8.00,6.20,40.80,7.80,10.63,14.44,5.00,19.32,19.32,19.51,19.51,2.80,12.80,22.10,68.00,2.90,0.00,19.51,0.00,87.60,18.34,4.00,0.00,0.00,0.00,0.00,2.40,92.00,12.88,19.51,19.51,8.40,0.00,7.06,17.56,1.20,7.20,10.22,18.00,1.02,1.61,0.50,1.23,74.30,79.40,7.80,8.70,57.10,82.30,101.00,0.10,0.00,73.90
10.00,2.90,23.30,1.40,0.00,4.20,0.00,12.20,19.22,3.60,0.70,3.00,14.00,12.60,16.03,17.07,10.93,8.00,5.60,38.60,7.80,10.63,14.44,5.00,19.32,19.32,19.51,19.51,2.80,10.10,22.65,68.39,2.90,0.00,19.51,0.00,41.40,18.34,2.50,0.00,0.00,0.00,0.00,2.40,99.00,12.88,19.51,19.51,8.40,0.00,7.06,17.56,1.20,6.60,9.56,18.00,1.02,1.61,0.36,1.23,72.70,79.20,7.60,8.50,34.30,82.50,106.00,0.10,0.00,66.90
