"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CTCASA GRANDE","CSINTIPAMPAEXP"
1.00,0.00,12.83,0.00,14.00,2.90,7.80,5.80,4.90,1.50,0.40,3.30,20.24,0.00,0.00,14.63,0.00,0.00,20.04,48.80,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,19.81,46.40,2.10,27.00,5.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,65.80,9.80,10.24,3.50,10.80,7.92,5.60,1.20,1.58,1.24,18.90,0.00,0.00,0.00,1.00,88.10,97.50,2.60,3.53,0.00,78.10,51.50,0.00,1.92,0.00,0.00,11.00,0.00,23.00,0.00
2.00,0.00,12.73,0.00,14.00,2.90,7.80,5.80,4.90,1.50,0.40,3.30,20.24,0.00,0.00,14.63,0.00,0.00,19.51,45.00,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,18.94,43.60,2.10,27.00,5.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,62.90,9.80,10.24,3.50,10.80,7.92,5.60,1.20,1.45,1.42,18.90,0.00,0.00,0.00,1.00,83.70,96.40,2.38,3.18,0.00,75.10,46.60,0.00,1.92,0.00,0.00,11.00,0.00,23.00,0.00
3.00,0.00,12.77,0.00,14.00,2.90,7.80,5.80,4.90,1.50,0.40,3.30,20.24,0.00,0.00,14.63,0.00,0.00,18.77,41.20,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,18.14,41.10,2.10,27.10,5.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,61.00,9.80,10.24,3.50,10.80,7.92,5.60,1.20,1.78,1.86,18.90,0.00,0.00,0.00,1.00,79.40,95.20,2.10,2.78,0.00,72.30,42.30,0.00,1.92,0.00,0.00,11.00,0.00,23.00,0.00
4.00,0.00,13.23,0.00,14.00,2.90,7.80,5.80,4.90,1.60,0.40,3.30,20.24,0.00,0.00,14.63,0.00,0.00,17.97,39.40,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,17.26,37.70,2.10,27.00,5.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,56.10,9.80,10.24,3.50,10.80,7.92,5.60,1.20,2.26,2.39,18.90,0.00,0.00,0.00,1.00,75.40,92.60,1.79,2.36,0.00,70.40,39.40,0.00,1.88,0.00,0.00,11.00,0.00,23.00,0.00
5.00,0.00,13.36,0.00,14.00,2.90,7.80,5.80,4.90,1.60,0.40,3.30,20.24,0.00,0.00,14.63,0.00,0.00,17.39,38.40,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,16.37,34.10,2.10,27.10,5.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,50.40,9.80,10.24,3.50,10.80,7.92,5.60,1.20,3.00,4.15,18.90,0.00,0.00,0.00,1.00,71.50,89.60,1.64,2.14,0.00,68.80,36.80,0.00,1.92,0.00,0.00,11.00,0.00,23.00,0.00
6.00,0.00,14.49,0.00,14.00,2.90,7.80,5.80,4.90,1.60,0.40,3.30,20.24,0.00,0.00,14.63,0.00,0.00,16.88,38.10,7.30,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,0.00,15.57,31.20,2.10,26.90,5.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,42.30,9.80,10.24,3.50,10.80,7.92,5.60,1.20,3.83,6.32,18.90,0.00,0.00,0.00,1.00,66.50,84.70,1.55,1.99,0.00,67.10,31.10,0.00,1.88,0.00,0.00,11.00,0.00,23.00,0.00
7.00,0.00,14.24,0.00,14.00,2.90,7.80,5.80,4.90,1.60,0.40,3.30,20.24,0.00,0.00,14.63,0.00,0.00,17.06,38.00,7.30,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,0.00,14.80,28.50,2.10,27.00,5.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,33.30,9.80,10.24,3.50,10.80,7.92,5.60,1.20,3.93,6.51,18.90,0.00,0.00,0.00,1.00,61.00,79.00,1.39,1.78,0.00,65.30,24.30,0.00,1.88,0.00,0.00,11.00,0.00,23.00,0.00
8.00,0.00,14.21,0.00,14.00,2.90,7.80,5.80,4.90,1.60,0.40,3.30,20.24,0.00,0.00,14.63,0.00,0.00,17.46,38.20,7.30,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,0.00,14.16,26.70,2.10,27.10,5.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,28.20,9.80,10.24,3.50,10.80,7.92,5.60,1.20,3.80,6.05,18.90,0.00,0.00,0.00,1.00,54.90,74.50,1.21,1.56,0.00,64.40,21.00,0.00,1.84,0.00,0.00,11.00,0.00,23.00,0.00
