"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,20.27,0.00,14.00,4.20,7.60,3.00,6.90,2.40,0.40,3.40,0.00,0.00,0.00,6.00,0.00,5.40,13.60,13.40,0.00,2.50,10.29,2.40,19.22,10.00,4.00,6.00,2.80,0.00,23.20,61.10,2.20,27.30,10.00,16.99,0.00,17.96,0.00,0.60,4.80,5.20,5.30,1.20,74.20,8.20,7.00,19.42,2.20,10.80,7.95,9.20,2.40,9.70,11.10,18.90,0.00,0.00,0.00,1.00,73.40,85.90,6.30,5.10,0.00,96.90,69.50,0.00,1.45,0.00,0.00,0.00
2.00,0.00,20.97,0.00,14.00,4.20,7.60,3.00,6.90,2.40,0.40,3.40,0.00,0.00,0.00,6.00,0.00,5.40,15.20,13.40,0.00,2.50,10.29,2.40,19.22,10.00,4.00,6.00,2.80,0.00,22.80,60.30,2.20,27.40,10.00,16.99,0.00,17.96,0.00,0.60,4.80,5.20,5.30,1.20,70.70,8.20,7.00,19.42,2.20,10.80,7.95,9.20,2.40,9.70,13.89,18.90,0.00,0.00,0.00,1.00,73.10,86.30,6.00,4.90,0.00,95.50,64.40,0.00,1.46,0.00,0.00,0.00
3.00,0.00,21.41,0.00,14.00,4.20,7.60,3.00,6.90,2.40,0.40,3.40,0.00,0.00,0.00,6.00,0.00,5.40,16.70,13.30,0.00,2.50,10.29,2.40,19.22,10.00,4.00,6.00,2.80,0.00,22.30,59.10,2.20,27.40,10.00,16.99,0.00,17.96,0.00,0.60,4.80,5.20,5.30,1.20,66.80,8.20,7.00,19.42,2.20,10.80,7.95,9.20,2.40,9.80,14.02,18.90,0.00,0.00,0.00,1.00,72.60,86.40,5.80,4.70,0.00,94.00,57.70,0.00,1.46,0.00,0.00,0.00
4.00,0.00,21.48,0.00,14.00,4.20,7.60,3.00,6.90,2.30,0.40,3.40,0.00,0.00,0.00,6.00,0.00,5.40,17.70,13.70,0.00,2.50,10.29,2.40,19.22,10.00,4.00,6.00,2.80,0.00,22.10,58.40,2.20,27.40,10.00,16.99,0.00,17.96,0.00,0.60,4.80,5.20,5.30,1.20,63.40,8.20,7.00,19.42,2.20,10.80,7.95,9.20,2.40,9.90,14.23,18.90,0.00,0.00,0.00,1.00,71.30,85.80,5.70,4.70,0.00,92.40,53.50,0.00,1.45,0.00,0.00,0.00
5.00,0.00,21.39,0.00,14.00,4.20,7.60,3.00,6.90,2.30,0.40,3.40,0.00,0.00,0.00,6.00,0.00,5.40,18.60,14.00,0.00,2.50,10.29,2.40,19.22,10.00,4.00,6.00,2.80,0.00,22.00,57.80,2.20,27.50,10.00,16.99,0.00,17.96,0.00,0.60,4.80,5.20,5.30,1.20,60.20,8.20,7.00,19.42,2.20,10.80,7.95,9.20,2.40,10.00,14.52,18.90,0.00,0.00,0.00,1.00,69.80,85.00,5.70,4.60,0.00,90.70,50.20,0.00,1.42,0.00,0.00,0.00
6.00,0.00,21.74,0.00,14.00,4.20,7.60,3.00,6.90,2.30,0.40,3.40,0.00,0.00,0.00,6.00,0.00,5.40,19.40,14.50,0.00,2.50,10.29,2.40,19.22,10.00,4.00,6.00,2.80,0.00,21.60,55.70,2.20,27.50,10.00,16.99,0.00,17.96,0.00,0.60,4.80,5.20,5.30,1.20,57.80,8.20,7.00,19.42,2.20,10.80,7.95,9.20,2.40,10.10,14.84,18.90,0.00,0.00,0.00,1.00,67.40,83.30,5.30,4.40,0.00,88.70,46.90,0.00,1.41,0.00,0.00,0.00
7.00,0.00,21.95,0.00,14.00,4.20,7.60,3.00,6.90,2.30,0.40,3.40,0.00,0.00,0.00,6.00,0.00,5.40,20.00,14.40,0.00,2.50,10.29,2.40,19.22,10.00,4.00,6.00,2.80,0.00,21.20,53.10,2.20,27.50,10.00,16.99,0.00,17.96,0.00,0.60,4.80,5.20,5.30,1.20,55.80,8.20,7.00,19.42,2.20,10.80,7.95,9.20,2.40,10.10,14.74,18.90,0.00,0.00,0.00,1.00,64.80,81.10,5.00,4.20,0.00,86.70,43.70,0.00,1.39,0.00,0.00,0.00
8.00,0.00,21.99,0.00,14.00,4.20,7.60,3.00,6.90,2.30,0.40,3.40,0.00,0.00,0.00,6.00,0.00,5.40,20.50,14.70,0.00,2.50,10.29,2.40,19.22,10.00,4.00,6.00,2.80,0.00,20.50,51.40,2.20,27.50,10.00,16.99,0.00,17.96,0.00,0.60,4.80,5.20,5.30,1.20,53.70,8.20,7.00,19.42,2.20,10.80,7.95,9.20,2.40,10.00,14.49,18.90,0.00,0.00,0.00,1.00,59.30,78.00,4.50,3.80,0.00,84.80,41.10,0.00,1.40,0.00,0.00,0.00
9.00,0.00,22.02,0.00,14.00,4.20,7.60,3.00,6.90,2.30,0.40,3.40,0.00,0.00,0.00,6.00,0.00,5.40,20.90,15.20,0.00,2.50,10.29,2.40,19.22,10.00,4.00,6.00,2.80,0.00,19.80,50.00,2.20,27.50,10.00,16.99,0.00,17.96,0.00,0.60,4.80,5.20,5.30,1.20,51.60,8.20,7.00,19.42,2.20,10.80,7.95,9.20,2.40,9.80,14.39,18.90,0.00,0.00,0.00,1.00,52.80,74.60,4.10,3.40,0.00,82.90,38.80,0.00,1.40,0.00,0.00,0.00
10.00,0.00,22.06,0.00,14.00,4.20,7.60,3.00,6.90,2.30,0.40,3.40,0.00,0.00,0.00,6.00,0.00,5.40,21.00,15.20,0.00,2.50,10.29,2.40,19.22,10.00,4.00,6.00,2.80,0.00,18.70,46.80,2.20,27.50,10.00,16.99,0.00,17.96,0.00,0.60,4.80,5.20,5.30,1.20,49.00,8.20,7.00,19.42,2.20,10.80,7.95,9.20,2.40,10.10,14.35,18.90,0.00,0.00,0.00,1.00,46.40,70.20,3.90,2.90,0.00,80.30,36.60,0.00,1.37,0.00,0.00,0.00
