"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.85,0.00,9.40,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,4.00,35.00,3.80,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,25.35,64.25,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,20.29,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,0.00,0.18,18.00,0.00,1.00,18.08,16.75,1.31,1.15,0.00,79.68,4.91,0.00,2.00,0.00
2.00,0.00,23.85,0.00,9.07,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,15.16,29.09,4.70,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,17.97,46.93,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,15.41,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,4.01,6.67,18.00,0.00,1.00,44.66,65.29,1.54,1.19,0.00,79.53,2.08,0.00,2.00,0.00
3.00,0.00,23.86,0.00,8.94,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,14.66,25.16,4.40,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,17.48,44.85,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,13.32,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.87,6.87,18.00,0.00,1.00,45.27,65.59,1.40,1.14,0.00,79.16,0.46,0.00,2.00,0.00
4.00,0.00,23.81,0.00,9.37,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,13.68,21.83,3.40,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,17.02,43.28,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,11.61,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.84,7.09,18.00,0.00,1.00,43.25,63.54,1.33,1.04,0.00,78.98,4.22,0.00,2.00,0.00
5.00,0.00,23.80,0.00,9.11,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,12.92,19.12,3.40,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,16.66,41.98,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,10.87,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.85,7.29,18.00,0.00,1.00,41.43,61.78,1.30,0.99,0.00,79.57,3.57,0.00,2.00,0.00
6.00,0.00,23.73,0.00,8.98,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,12.82,18.22,3.60,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,16.62,41.49,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,10.12,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.96,7.44,18.00,0.00,1.00,40.21,60.85,1.44,1.09,0.00,79.64,3.85,0.00,2.00,0.00
7.00,0.00,23.60,0.00,9.10,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,12.67,17.19,3.60,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,16.50,40.80,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,9.16,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,4.00,7.44,18.00,0.00,1.00,38.48,59.26,1.48,1.13,0.00,78.27,6.48,0.00,2.00,0.00
8.00,0.00,23.73,0.00,9.05,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,12.38,15.80,0.00,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,16.16,39.45,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,7.50,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.84,6.99,18.00,0.00,1.00,35.25,55.66,1.22,0.98,0.00,76.80,8.04,0.00,2.00,0.00
9.00,0.00,23.62,0.00,8.93,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,12.01,14.57,0.00,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,16.01,38.92,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,3.60,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.87,6.98,18.00,0.00,1.00,32.94,52.89,0.99,0.86,0.00,75.15,6.05,0.00,2.00,0.00
10.00,0.00,23.50,0.00,9.03,4.20,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,0.00,0.00,8.40,11.39,13.87,0.00,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,16.44,40.83,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,0.52,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,4.49,8.31,18.00,0.00,1.00,33.36,52.60,0.86,0.86,0.00,73.68,4.28,0.00,2.00,0.00
