"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,80.54,18.70,0.91,20.02,40.01,7.13,3.83,114.38,35.55,63.80,0.00,90.00,15.26,6.88,62.20,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,67.18,0.00,67.55,0.00,0.00,73.21,0.00,0.00,0.00,0.00,48.57,43.99,32.03,19.69,19.65,19.65,0.00,78.38,0.00,52.17,101.06,8.14,16.34,11.06,11.04,5.06
2.00,48.18,29.06,66.81,649.93,210.41,7.46,4.92,86.00,18.70,0.91,20.02,40.01,7.13,3.83,114.38,43.36,70.47,0.00,90.00,15.26,6.88,62.20,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,63.12,0.00,63.49,0.00,0.00,73.21,0.00,0.00,0.00,0.00,47.73,44.83,32.03,25.71,25.61,25.60,0.00,20.73,0.00,109.69,101.06,8.14,16.34,20.70,0.00,5.06
3.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,80.54,18.70,0.91,20.02,40.01,7.13,3.83,114.38,52.39,63.80,0.00,90.00,15.26,6.88,62.20,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,64.33,43.23,64.70,0.00,0.00,73.21,0.00,0.00,0.00,0.00,40.06,47.58,32.03,0.00,0.00,0.00,0.00,20.73,0.00,109.69,101.06,8.14,16.34,11.06,11.04,5.06
4.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,80.54,18.70,0.91,20.02,40.01,7.13,3.83,114.38,52.39,63.80,0.00,90.00,15.26,6.88,62.20,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,62.87,62.48,63.23,40.86,0.00,73.21,0.00,0.00,0.00,31.09,53.46,43.79,32.03,0.00,0.00,0.00,0.00,20.73,0.00,102.42,101.06,8.14,16.34,11.06,11.04,5.06
5.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,80.54,18.70,0.91,20.02,66.73,7.13,3.83,114.38,60.13,63.80,0.00,90.00,15.26,6.88,62.20,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,65.52,64.83,65.89,65.34,0.00,82.66,0.00,0.00,0.00,75.00,50.95,41.49,32.03,0.00,0.00,0.00,0.00,20.73,0.00,109.69,101.06,8.14,16.34,11.06,11.04,5.06
6.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,80.54,18.70,0.91,20.02,78.50,7.13,3.83,114.38,67.95,63.80,0.00,90.00,15.26,6.88,62.20,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,22.44,55.42,55.98,24.16,0.00,196.19,0.00,0.00,0.00,75.00,44.58,43.06,32.03,0.00,0.00,0.00,0.00,20.73,0.00,27.23,101.06,8.14,16.34,11.06,11.04,5.06
7.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,80.54,18.70,0.91,20.02,66.82,7.13,3.83,114.38,65.54,63.80,16.26,90.00,15.26,6.88,62.20,0.00,6.39,0.00,81.29,3.90,19.68,0.00,0.00,67.18,37.61,67.55,37.76,0.00,192.02,71.75,0.00,71.67,68.33,54.31,42.94,32.03,27.52,27.41,27.41,0.00,20.73,0.00,54.63,101.06,8.14,16.34,11.06,11.04,5.06
8.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,83.00,18.70,0.91,20.02,70.00,7.13,3.83,114.38,64.97,66.81,46.81,90.00,15.26,6.88,62.20,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,56.43,56.12,56.71,24.97,82.94,138.07,0.00,0.00,74.55,0.00,43.84,43.80,32.03,30.52,30.41,30.40,67.13,22.42,0.00,26.94,101.06,8.14,16.34,11.06,11.04,5.06
9.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,84.93,18.70,0.91,20.02,71.39,7.13,3.83,114.38,61.80,69.16,46.81,90.00,15.26,6.88,62.20,0.00,6.39,0.00,85.22,3.90,19.68,0.00,0.00,62.43,62.04,62.78,20.73,0.00,150.82,0.00,0.00,74.55,0.00,49.70,42.79,32.03,30.52,30.41,30.40,20.73,68.10,0.00,41.10,101.06,8.14,16.34,11.06,11.04,5.06
10.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,81.84,18.70,0.91,20.02,65.80,7.13,3.83,114.38,59.61,65.39,46.81,90.00,15.26,6.88,62.20,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,29.53,66.77,67.55,29.52,0.00,146.38,66.84,0.00,70.76,49.20,40.66,40.63,32.03,30.52,30.41,30.40,20.73,59.20,0.00,21.15,101.06,8.14,16.34,11.06,11.04,5.06
