"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.52,5.68,0.00,14.00,4.20,7.60,3.40,4.80,1.51,0.00,3.40,17.00,0.00,0.31,4.00,0.00,7.00,27.50,85.00,3.04,4.70,4.80,1.60,18.93,10.00,3.50,5.00,2.80,0.00,4.17,17.23,0.00,26.61,6.30,10.19,0.20,17.86,0.00,0.00,3.00,3.00,4.00,2.40,68.00,6.50,7.50,19.42,2.50,8.00,7.50,5.80,1.20,4.70,12.10,18.00,0.00,0.00,0.12,0.00,8.10,12.40,2.10,1.80,0.45,14.30,86.00,0.00,0.96,0.10,41.22,0.00
2.00,0.00,5.96,0.00,14.00,4.20,7.60,3.40,4.80,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,25.10,73.10,6.93,4.70,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,4.59,18.97,0.00,26.74,6.30,10.19,0.00,17.86,0.00,0.00,3.00,3.00,4.00,2.40,70.00,6.50,7.50,19.42,2.50,8.00,7.50,5.80,1.20,4.50,11.49,18.00,0.00,0.00,0.06,0.00,9.90,17.40,2.00,1.80,0.00,18.40,87.00,0.00,0.96,0.00,10.18,0.00
3.00,0.00,6.07,0.00,14.00,4.20,7.60,3.40,4.80,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,23.90,70.20,8.03,4.70,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,5.15,20.72,0.00,26.85,6.30,10.19,0.00,17.86,0.00,0.60,3.00,3.00,4.00,2.40,69.00,6.50,7.50,19.42,2.50,8.00,7.50,5.80,1.20,4.80,11.02,18.00,0.00,0.00,0.00,0.00,11.80,21.50,2.00,1.90,0.00,21.60,86.00,0.00,1.00,0.00,0.00,0.00
4.00,0.00,5.93,0.00,14.00,4.20,7.60,3.40,4.80,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,22.60,65.50,8.02,4.70,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,5.88,22.47,0.00,26.92,6.30,10.19,0.00,17.86,0.00,0.60,3.00,3.00,4.00,2.40,67.00,6.50,7.50,19.42,2.50,8.00,7.50,5.80,1.20,5.20,10.59,18.00,0.00,0.00,0.00,0.00,12.30,23.70,2.10,2.10,0.00,21.90,82.00,0.00,1.00,0.00,0.00,0.00
5.00,0.00,5.84,0.00,14.00,4.20,7.60,3.40,4.80,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,21.10,55.50,8.02,4.70,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,6.57,23.85,0.00,26.99,6.30,10.19,0.00,17.86,0.00,0.60,3.00,3.00,4.00,2.40,64.00,6.50,7.50,19.42,2.50,8.00,7.50,5.80,1.20,5.90,11.17,18.00,0.00,0.00,0.00,0.00,17.30,33.30,2.80,2.40,0.00,26.10,78.00,0.00,1.00,0.00,0.00,0.00
6.00,0.00,6.28,0.00,14.00,4.20,7.60,3.40,4.80,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,19.80,47.00,8.01,4.70,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,7.22,24.86,0.00,27.04,6.30,10.19,0.00,17.86,0.00,0.60,3.00,3.00,4.00,2.40,54.00,6.50,7.50,19.42,2.50,8.00,7.50,5.80,1.20,6.50,12.08,18.00,0.00,0.00,0.00,0.00,20.40,40.20,3.30,2.70,0.00,28.20,76.00,0.00,1.00,0.00,0.00,0.00
7.00,0.00,6.17,0.00,14.00,4.20,7.60,3.40,4.80,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,18.70,42.60,8.01,4.70,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,7.83,25.35,0.00,27.09,6.30,10.19,0.00,17.86,0.00,0.60,3.00,3.00,4.00,2.40,51.00,6.50,7.50,19.42,2.50,8.00,7.50,5.80,1.20,6.40,12.41,18.00,0.00,0.00,0.00,0.00,22.60,44.30,3.40,2.90,0.00,29.30,73.00,0.00,1.04,0.00,0.00,0.00
8.00,0.00,6.13,0.00,14.00,4.20,7.60,3.40,4.80,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,17.80,38.20,8.01,4.70,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,8.39,25.31,0.00,27.17,6.30,10.19,0.00,17.86,0.00,0.60,3.00,3.00,4.00,2.40,50.00,6.50,7.50,19.42,2.50,8.00,7.50,5.70,1.20,6.40,12.55,18.00,0.00,0.00,0.00,0.00,23.80,47.70,3.60,3.10,0.00,28.90,70.00,0.00,1.04,0.00,0.00,0.00
9.00,0.00,6.31,0.00,14.00,4.20,7.60,3.40,4.80,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,17.30,33.40,8.01,4.70,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,8.84,25.53,0.00,27.23,6.30,10.19,0.00,17.86,0.00,0.60,3.00,3.00,4.00,2.40,46.00,6.50,7.50,19.42,2.50,8.00,7.50,5.70,1.20,7.20,12.06,18.00,0.00,0.00,0.00,0.00,25.70,49.60,4.10,3.30,0.00,29.10,66.00,0.00,1.04,0.00,0.00,0.00
10.00,0.00,6.48,0.00,14.00,4.20,7.60,3.40,4.80,1.51,0.00,3.40,17.00,0.00,0.00,4.00,0.00,7.00,16.90,28.90,8.01,4.70,15.53,1.60,18.93,10.00,3.50,5.00,2.80,0.00,9.17,26.01,0.00,27.26,6.30,10.19,0.00,17.86,0.00,0.60,3.00,3.00,4.00,2.40,41.00,6.50,7.50,19.42,2.50,8.00,7.50,5.70,1.20,7.70,11.36,18.00,0.00,0.00,0.00,0.00,28.40,52.70,4.50,3.40,0.00,31.60,63.00,0.00,1.04,0.00,0.00,0.00
