"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,1.79,0.00,3.25,14.00,1.45,7.20,6.70,12.04,2.40,0.00,3.40,19.00,3.24,11.54,19.00,0.00,6.20,23.38,76.60,6.28,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,8.03,25.59,81.70,3.40,26.08,19.42,17.96,47.84,17.96,11.48,0.60,20.00,20.00,20.00,2.40,110.50,12.82,21.00,0.00,7.00,10.80,7.43,9.48,0.00,4.42,4.40,9.44,0.00,0.00,0.43,1.00,0.00,88.80,0.00,10.98,42.65,108.60,123.90,0.10,2.00,20.04,0.00,19.42,0.00,11.00
2.00,0.51,10.91,1.87,14.00,1.45,7.20,6.70,12.04,2.40,0.00,3.40,19.00,0.24,6.28,19.00,0.00,6.20,23.19,76.80,6.28,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,2.51,25.31,80.90,3.40,26.20,19.42,17.96,20.25,17.96,2.78,0.60,20.00,20.00,20.00,2.40,109.80,12.82,21.00,0.00,7.00,10.80,7.43,9.48,0.00,4.42,4.02,9.44,0.00,0.00,0.30,1.00,0.00,88.40,0.00,10.98,11.12,108.10,119.60,0.00,2.00,4.44,0.00,19.42,0.00,11.00
3.00,0.05,10.95,0.70,14.00,1.45,7.20,6.70,12.04,2.50,0.00,3.40,19.00,0.27,1.73,19.00,0.00,6.20,22.23,75.80,6.28,4.00,5.20,2.80,18.45,16.31,12.62,16.50,1.40,0.22,25.30,80.60,3.40,26.33,19.42,17.96,2.50,17.96,0.36,0.60,20.00,20.00,20.00,2.40,108.80,12.82,21.00,0.00,7.00,10.80,7.43,9.48,0.00,3.78,3.73,9.44,0.00,0.00,0.10,1.00,0.00,87.90,0.00,10.63,3.27,108.10,114.80,0.00,2.00,0.43,0.00,19.42,0.00,11.00
4.00,0.00,10.81,0.13,14.00,1.45,7.20,6.70,12.04,2.50,0.00,3.40,19.00,0.09,0.24,19.00,0.00,6.20,21.01,74.60,6.28,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,25.38,80.60,3.40,26.54,19.42,17.96,0.18,17.96,0.01,0.60,20.00,20.00,20.00,2.40,104.40,12.82,21.00,0.00,7.00,10.80,7.43,9.48,0.00,3.06,3.47,9.44,0.00,0.00,0.05,1.00,0.00,87.40,0.00,10.17,0.54,107.30,104.20,0.00,2.00,0.00,0.00,19.42,0.00,11.00
5.00,0.00,10.88,0.00,14.00,1.45,7.20,6.70,12.04,2.50,0.00,3.40,19.00,0.00,0.00,19.00,0.00,6.20,20.01,72.00,6.28,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,25.19,79.20,3.40,26.73,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,99.00,12.82,21.00,0.00,7.00,10.80,7.43,9.48,0.00,2.36,2.88,9.44,0.00,0.00,0.00,1.00,75.60,87.00,5.41,9.13,0.00,106.40,91.60,0.00,2.00,0.00,0.00,19.42,0.00,11.00
6.00,0.00,10.88,0.00,14.00,1.45,7.20,6.70,12.04,2.50,0.00,3.40,19.00,0.00,0.00,19.00,0.00,6.20,19.08,69.00,6.28,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,24.91,77.30,3.40,26.87,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,93.00,12.82,21.00,0.00,7.00,10.80,7.43,9.48,0.00,1.68,2.19,9.44,0.00,0.00,0.00,1.00,73.40,87.00,4.98,7.90,0.00,104.50,85.50,0.00,2.00,0.00,0.00,19.42,0.00,11.00
7.00,0.00,10.87,0.00,14.00,1.45,7.20,6.70,12.04,2.50,0.00,3.40,19.00,0.00,0.00,19.00,0.00,6.20,18.64,67.40,6.28,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,24.62,76.20,3.40,26.94,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,89.10,12.82,21.00,0.00,7.00,10.80,7.43,9.48,0.00,1.47,2.25,9.44,0.00,0.00,0.00,1.00,71.00,87.20,4.70,7.12,0.00,102.40,83.80,0.00,2.00,0.00,0.00,19.42,0.00,11.00
8.00,0.00,10.89,0.00,14.00,1.45,7.20,6.70,12.04,2.50,0.00,3.40,19.00,0.00,0.00,19.00,0.00,6.20,18.36,66.30,6.29,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,24.32,75.40,3.40,26.96,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,87.90,12.82,21.00,0.00,7.00,10.80,7.43,9.48,0.00,1.42,2.55,9.44,0.00,0.00,0.00,1.00,68.50,86.80,4.46,6.49,0.00,101.70,84.60,0.00,2.00,0.00,0.00,19.42,0.00,11.00
9.00,0.00,10.91,0.00,14.00,1.45,7.20,6.70,12.04,2.50,0.00,3.40,19.00,0.00,0.00,19.00,0.00,6.20,17.85,64.00,6.29,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,24.33,74.70,3.40,26.98,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,85.20,12.82,21.00,0.00,7.00,10.80,7.43,9.48,0.00,1.31,2.38,9.44,0.00,0.00,0.00,1.00,65.80,86.30,4.09,5.82,0.00,101.60,83.90,0.00,2.00,0.00,0.00,19.42,0.00,11.00
10.00,0.00,10.84,0.00,14.00,1.45,7.20,6.70,12.04,2.50,0.00,3.40,19.00,0.00,0.00,19.00,0.00,6.20,17.27,61.30,6.28,4.00,15.53,2.80,18.45,16.31,12.62,16.50,1.40,0.00,24.43,74.00,3.40,27.02,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,82.00,12.82,21.00,0.00,7.00,10.80,7.43,9.48,0.00,1.19,2.05,9.44,0.00,0.00,0.00,1.00,63.10,85.70,3.68,5.15,0.00,100.50,82.10,0.00,2.00,0.00,0.00,19.42,0.00,11.00
