"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,15.62,22.14,16.05,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,11.67,17.42,3.10,2.50,7.40,27.39,27.48,3.70,5.30,6.00,2.50,17.39,9.90,3.50,5.00,1.50,16.00,10.52,26.40,0.00,27.00,3.50,11.75,114.93,14.49,29.79,0.60,3.50,3.00,3.00,2.30,8.22,4.80,5.00,1.80,10.43,8.12,3.80,2.30,19.04,13.67,0.00,1.21,0.67,42.17,63.07,5.44,5.03,89.19,49.99,29.89,0.20,0.92,68.38,218.92,5.00,177.24,12.14,0.37,38.72,95.46,12.57
2.00,16.81,20.59,16.96,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,12.35,17.68,3.10,2.50,7.40,28.33,31.07,3.70,5.30,6.00,2.50,17.39,9.90,3.50,5.00,1.50,16.00,10.66,28.45,0.00,26.80,3.50,11.75,114.93,14.49,29.81,0.60,3.50,3.00,3.00,2.30,5.54,4.80,5.00,1.80,10.43,8.12,3.80,2.30,18.87,13.89,0.00,1.24,0.67,45.14,68.52,5.64,5.11,89.16,52.10,35.55,0.10,0.92,68.13,220.14,5.00,179.84,12.14,0.39,39.02,97.76,12.56
3.00,16.98,21.61,17.20,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,13.18,17.61,3.10,2.50,7.40,29.66,33.42,3.70,5.30,6.00,2.50,17.39,9.90,3.50,5.00,1.50,15.96,10.85,30.07,0.00,26.60,3.50,11.73,114.93,14.49,29.81,0.60,3.50,3.00,3.00,2.30,12.24,4.80,5.00,1.80,10.43,8.12,3.80,2.30,21.20,14.55,0.00,1.23,0.67,49.70,74.72,4.36,3.78,89.12,53.10,34.11,0.10,0.91,68.17,221.19,5.00,179.63,12.14,0.40,39.20,97.41,12.57
4.00,17.20,21.66,17.36,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,13.55,17.60,3.10,2.50,7.40,30.86,35.78,3.70,5.30,6.00,2.50,17.39,9.90,3.50,5.00,1.50,15.82,11.03,31.70,0.00,26.40,3.50,11.72,114.93,14.49,29.50,0.60,3.50,3.00,3.00,2.30,12.96,4.80,5.00,1.80,10.43,8.12,3.80,2.30,21.20,14.65,0.00,1.25,0.66,54.27,80.94,4.56,3.85,89.81,54.12,32.67,0.10,0.91,68.42,222.83,5.00,178.78,12.14,0.41,39.41,96.33,12.68
5.00,17.06,21.38,17.03,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,13.19,17.66,3.10,5.10,7.40,30.86,38.21,3.70,5.30,6.00,2.50,17.39,9.90,3.50,5.00,1.50,15.70,11.05,31.56,0.00,26.20,3.50,11.71,114.93,14.49,29.45,0.60,3.50,3.00,3.00,2.30,12.56,4.80,5.00,1.80,10.43,8.12,3.80,2.30,21.20,14.94,0.00,1.24,0.66,59.57,85.94,4.76,3.93,89.77,55.99,32.88,0.10,0.90,68.56,224.75,5.00,178.21,12.14,0.41,39.89,95.30,12.78
6.00,16.33,21.57,16.35,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,13.05,17.68,3.10,5.10,7.40,30.86,40.65,3.70,5.30,6.00,2.50,17.39,9.90,3.50,5.00,1.50,15.54,11.08,31.43,0.00,26.00,3.50,11.70,114.93,14.49,29.56,0.60,3.50,3.00,3.00,2.30,12.17,4.80,5.00,1.80,10.43,8.12,3.80,2.30,18.21,14.50,0.00,1.23,0.65,64.88,90.92,4.96,4.00,89.73,57.85,33.08,0.10,0.89,68.71,227.48,5.00,177.99,12.14,0.42,40.65,94.58,12.85
7.00,15.82,21.72,15.61,13.53,4.50,7.50,3.30,6.90,1.50,0.00,3.50,14.49,13.04,17.68,3.10,5.10,7.40,30.86,41.93,3.70,5.30,6.00,2.50,17.39,9.90,3.50,5.00,1.50,15.31,11.76,31.86,0.00,25.80,3.50,11.70,114.93,14.49,29.51,0.60,3.50,3.00,3.00,2.30,20.88,4.80,5.00,1.80,10.43,8.12,3.80,2.30,18.05,14.27,0.00,1.23,0.65,67.59,92.31,3.53,2.78,89.70,58.93,32.62,0.00,0.88,68.55,228.40,5.00,177.95,12.14,0.42,41.39,94.34,12.90
8.00,14.12,21.29,14.13,13.53,4.50,7.50,3.30,6.90,1.50,0.00,3.50,14.49,13.12,17.58,3.10,5.10,7.40,30.86,43.21,3.80,5.30,6.00,2.50,17.39,9.90,3.50,5.00,1.50,15.10,12.46,32.27,0.00,25.80,3.50,11.17,114.93,14.49,29.63,0.60,3.50,3.00,3.00,2.30,28.57,4.80,5.00,1.80,10.43,8.12,3.80,2.30,17.88,14.38,0.00,1.04,0.65,70.33,93.70,3.73,2.85,89.67,60.00,32.16,0.00,0.88,68.60,227.05,5.00,178.09,12.14,0.42,42.06,94.19,13.00
9.00,13.35,21.24,12.88,13.53,4.50,7.50,3.30,6.90,1.50,0.00,3.50,14.49,11.89,17.46,3.10,5.10,7.40,30.86,44.47,3.10,5.30,6.00,2.50,17.39,9.90,3.50,5.00,1.50,14.84,12.85,33.43,0.00,26.10,3.50,11.30,114.93,14.49,29.62,0.60,3.50,3.00,3.00,2.30,30.29,4.80,5.00,1.80,10.43,8.12,3.80,2.30,14.62,13.34,0.00,1.01,0.65,73.04,95.84,3.93,2.93,89.63,61.29,32.43,0.00,0.87,68.84,226.81,5.00,177.38,12.14,0.42,42.52,93.28,13.39
10.00,10.84,21.30,10.89,13.53,4.50,7.50,3.30,6.90,1.50,0.00,3.50,14.49,11.05,17.26,3.10,5.10,7.40,30.86,45.74,3.80,5.30,6.00,2.50,17.39,9.90,3.50,5.00,1.50,14.49,13.23,34.58,0.00,26.70,3.50,11.41,114.93,14.49,29.17,0.60,3.50,3.00,3.00,2.30,36.01,4.80,5.00,1.80,10.43,8.12,3.80,2.30,14.45,13.19,0.00,0.94,0.65,75.77,97.99,4.13,3.00,90.31,62.57,32.70,0.00,0.86,68.09,224.15,5.00,171.40,12.14,0.42,42.61,88.17,13.13
