"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","WAYRASOLAR"
11.00,0.00,18.15,0.00,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,0.00,0.00,3.10,3.02,6.40,15.14,12.84,0.00,2.30,6.00,2.50,18.84,9.90,3.00,4.50,1.30,0.00,17.62,43.64,2.15,28.12,3.50,11.73,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,50.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,8.04,10.36,18.40,0.00,0.44,59.07,74.34,7.80,6.18,0.00,65.01,67.00,0.20,1.39,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.08
12.00,0.01,18.09,0.03,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,0.00,0.03,3.10,3.29,6.40,15.76,12.24,0.00,2.30,6.00,2.50,18.84,9.90,3.00,4.50,1.30,0.06,20.38,45.90,2.15,28.12,3.50,11.74,0.00,14.49,0.10,0.60,3.40,3.40,4.00,2.30,49.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,8.18,10.59,18.40,0.00,0.44,57.82,73.10,7.58,6.05,0.00,63.70,66.00,0.30,1.38,0.00,0.67,10.63,0.25,12.14,0.00,0.00,0.00,0.50
13.00,2.03,17.93,1.27,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,1.12,1.00,3.10,3.29,6.40,16.99,10.66,0.00,2.30,6.00,2.50,18.84,9.90,3.00,4.50,1.30,1.31,20.33,47.43,2.15,28.12,3.50,11.75,3.00,14.49,2.12,0.60,3.40,3.40,4.00,2.30,46.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,7.77,10.06,19.01,0.03,0.44,57.02,71.72,7.67,6.13,2.16,62.77,64.00,0.30,1.37,3.09,21.21,10.63,8.60,12.14,0.00,0.00,0.17,0.57
14.00,4.65,18.00,3.65,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,1.12,6.20,3.10,3.29,6.40,17.55,10.19,2.20,2.30,6.00,2.50,18.84,9.90,3.00,4.50,1.30,5.01,20.20,47.73,2.15,28.12,3.50,11.74,26.00,14.49,7.78,0.60,3.40,3.40,4.00,2.30,44.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,7.75,10.07,18.40,0.07,0.44,55.85,70.07,7.49,5.97,18.72,62.54,60.00,0.30,1.35,8.15,87.33,10.63,44.63,12.14,0.03,0.47,13.64,1.00
15.00,5.91,18.10,5.75,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,4.68,11.98,3.10,3.29,6.40,18.40,10.76,2.50,2.30,6.00,2.50,18.84,9.90,3.00,4.50,1.30,8.95,17.04,45.59,2.15,28.12,3.50,11.74,58.00,14.49,17.00,0.60,3.40,3.40,4.00,2.30,43.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,8.67,10.57,18.40,0.08,0.44,55.68,68.42,7.51,5.79,41.76,61.54,58.00,0.40,1.34,18.99,162.29,10.63,104.76,12.14,0.07,12.00,44.16,3.38
16.00,9.00,18.04,8.45,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,4.68,14.27,3.10,3.29,6.40,18.64,11.70,2.80,2.30,6.00,2.50,18.84,9.90,3.00,4.50,1.30,10.71,16.98,42.61,2.15,28.12,3.50,11.74,96.00,14.49,25.55,0.60,3.40,3.40,4.00,2.30,42.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,9.05,10.50,18.40,0.12,0.44,55.54,66.87,7.53,5.61,69.12,59.49,56.00,0.40,1.33,30.89,206.84,10.63,156.28,12.14,0.13,23.86,74.75,7.39
17.00,10.13,18.09,10.23,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,8.27,15.06,3.10,3.29,6.40,19.44,14.58,2.80,2.30,6.00,2.50,18.84,9.90,3.00,4.50,0.00,11.80,17.10,43.86,2.15,28.12,3.50,11.74,118.00,14.49,29.97,0.60,3.40,3.40,4.00,2.30,43.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,9.05,10.51,18.40,0.58,0.43,55.80,66.33,7.56,5.60,84.96,60.19,56.00,0.40,1.32,41.39,216.38,10.63,173.31,12.14,0.19,34.47,84.64,7.47
18.00,12.55,18.16,12.12,0.00,4.20,7.20,3.30,3.90,1.30,0.00,3.50,14.49,8.27,14.93,3.10,3.29,6.40,18.42,14.70,3.00,2.30,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.12,17.61,46.08,2.15,28.12,3.50,11.75,124.00,14.49,31.00,0.60,3.40,3.40,4.00,2.30,45.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,10.45,11.22,18.40,0.79,0.43,56.02,65.73,7.59,5.59,89.28,62.57,57.00,0.40,1.31,49.30,217.61,10.63,179.21,12.14,0.25,38.72,89.07,7.62
19.00,13.41,18.25,13.41,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,11.23,15.06,3.10,3.29,6.40,17.74,18.76,3.00,2.30,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.32,17.85,47.92,2.15,28.12,3.50,11.75,126.00,14.49,31.08,0.60,3.40,3.40,4.00,2.30,46.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,10.59,11.51,18.40,0.98,0.43,56.76,66.77,7.65,5.66,90.72,64.70,58.00,0.30,1.30,55.75,219.43,10.63,180.34,12.14,0.31,39.43,89.89,7.95
20.00,14.96,18.30,14.77,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,11.23,15.04,3.10,3.30,6.40,16.77,21.90,3.70,2.30,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.37,17.95,48.92,2.15,28.12,3.50,11.76,126.00,14.49,30.87,0.60,3.40,3.40,4.00,2.30,48.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,10.57,11.54,18.40,1.10,0.43,57.49,67.92,7.70,5.73,90.72,65.51,59.00,0.20,1.29,60.95,219.93,10.63,180.33,12.14,0.34,39.58,90.18,8.03
21.00,15.50,18.11,15.55,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,12.97,15.19,0.00,3.30,6.40,17.40,27.72,3.70,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.50,18.19,49.04,2.15,28.12,3.50,11.76,125.00,14.49,30.78,0.60,3.40,3.40,4.00,2.30,48.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,11.93,12.25,18.40,1.20,0.43,59.22,70.69,7.89,5.97,90.00,66.85,60.00,0.20,1.28,65.01,220.25,10.63,179.11,12.14,0.36,39.37,89.50,8.00
22.00,16.12,18.15,16.21,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,12.97,15.32,0.00,3.30,6.40,17.52,30.18,3.70,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.61,18.52,49.47,2.15,28.12,3.50,11.75,126.00,14.49,30.49,0.60,3.40,3.40,4.00,2.30,47.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,12.39,12.42,18.40,1.22,0.43,61.17,73.49,8.14,6.30,90.72,68.15,60.00,0.10,1.28,68.10,220.05,10.63,177.61,12.14,0.37,38.99,88.55,8.00
23.00,16.33,18.13,16.50,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,13.34,15.30,0.00,3.30,6.40,19.39,40.71,3.70,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.58,18.59,49.73,2.15,28.12,3.50,11.75,126.00,14.49,30.27,0.60,3.40,3.40,4.00,2.30,46.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,13.55,13.30,18.40,1.21,0.43,62.65,75.46,8.37,6.62,90.72,67.95,61.00,0.10,1.27,70.06,219.82,10.63,176.84,12.14,0.38,38.56,88.19,8.01
24.00,15.98,19.17,16.37,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,13.34,15.33,0.00,3.30,6.40,20.05,45.44,3.70,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.58,18.56,49.07,2.15,28.12,3.50,11.75,126.00,14.49,30.18,0.60,3.40,3.40,4.00,2.30,47.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,13.82,13.43,18.40,1.23,0.43,64.22,77.38,8.65,6.89,90.72,66.84,64.00,0.10,1.26,70.89,219.79,10.63,175.87,12.14,0.39,38.12,87.35,8.07
25.00,15.88,0.00,16.20,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,12.51,15.39,0.00,4.95,6.40,22.30,54.87,3.70,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.59,18.44,49.86,2.15,28.12,3.50,11.75,126.00,14.49,30.20,0.60,3.40,3.40,4.00,2.30,50.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,13.97,13.67,18.40,1.22,0.43,66.02,78.88,8.86,7.24,90.72,66.11,69.00,0.10,1.25,70.44,220.51,10.63,175.41,12.14,0.39,38.14,86.70,8.14
26.00,14.60,0.00,15.33,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,12.51,15.48,0.00,6.56,6.40,22.75,56.94,0.60,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.65,18.54,50.28,2.15,28.12,3.50,11.75,127.00,14.49,30.38,0.60,3.40,3.40,4.00,2.30,54.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,14.19,13.91,18.40,1.22,0.43,67.94,80.37,9.26,7.50,91.44,66.34,75.00,0.10,1.22,68.86,221.25,10.63,175.54,12.14,0.40,38.34,86.42,8.18
27.00,14.17,0.00,14.63,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,10.52,15.59,3.10,6.54,6.40,23.55,59.02,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.73,18.65,50.37,2.15,28.12,3.50,11.70,127.00,14.49,30.58,0.60,3.40,3.40,4.00,2.30,60.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,13.78,13.83,18.40,1.22,0.43,70.12,81.30,9.35,7.82,91.44,66.72,83.00,0.00,1.21,66.08,221.81,10.63,176.17,12.14,0.41,38.56,86.61,8.21
28.00,12.03,0.00,13.08,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,10.52,15.70,3.10,6.49,6.40,24.22,59.96,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.82,18.88,51.01,2.15,28.12,3.50,11.72,127.00,14.49,30.75,0.60,3.40,3.40,4.00,2.30,69.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,13.70,13.76,18.40,1.03,0.43,71.91,81.86,9.56,8.15,91.44,67.03,91.00,0.00,1.22,61.96,222.78,10.63,176.70,12.14,0.41,38.77,86.81,8.28
29.00,11.28,0.00,11.93,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,7.53,15.69,3.10,6.49,6.40,24.77,60.14,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.83,19.18,51.89,2.15,28.12,3.50,11.70,128.00,14.49,30.86,0.60,3.40,3.40,4.00,2.30,79.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,13.93,13.97,18.40,1.00,0.42,73.62,82.44,9.86,8.31,92.16,68.28,100.00,0.00,1.23,56.43,221.96,10.63,175.67,12.14,0.41,38.86,85.73,8.30
30.00,8.44,0.00,9.73,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,7.53,15.56,3.10,6.49,6.40,24.84,61.09,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.67,19.55,52.20,2.15,28.12,3.50,11.68,129.00,14.49,30.68,0.60,3.40,3.40,4.00,2.30,89.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,14.12,14.15,18.40,0.93,0.43,74.93,82.99,10.05,8.57,92.88,69.57,109.00,0.00,1.28,49.44,219.94,10.63,171.11,12.14,0.41,38.67,81.88,8.36
31.00,7.39,0.00,8.13,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,3.89,15.04,3.10,6.49,6.40,24.64,60.46,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.18,19.84,53.49,2.15,28.12,3.50,11.67,125.00,14.49,29.30,0.60,3.40,3.40,4.00,2.30,97.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,13.76,14.01,18.40,0.78,0.43,76.32,83.97,10.15,8.61,90.00,70.11,117.00,0.00,1.35,41.05,213.80,10.63,162.37,12.14,0.38,38.70,75.83,8.53
32.00,4.14,0.00,5.50,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,3.89,13.87,3.10,6.49,6.40,24.63,61.13,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,11.21,19.88,53.80,2.15,28.12,3.50,11.67,110.00,14.49,24.46,0.60,3.40,3.40,4.00,2.30,104.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,12.87,13.42,18.40,0.57,0.43,78.10,84.81,10.37,8.74,79.20,71.09,123.00,0.00,1.44,30.15,186.97,10.63,142.33,12.14,0.32,36.67,69.19,8.03
33.00,2.90,0.00,3.53,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.43,9.99,3.10,6.49,6.40,23.89,58.95,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,7.23,19.86,53.75,2.15,28.12,3.50,11.63,85.00,14.49,15.25,0.60,3.40,3.40,4.00,2.30,109.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,12.03,12.47,18.40,0.49,0.43,76.81,84.86,10.15,8.64,61.20,72.11,126.00,0.00,1.52,18.21,119.58,10.63,97.59,12.14,0.25,26.36,50.90,4.26
34.00,1.65,0.00,1.64,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.43,3.31,3.10,6.49,6.40,23.41,57.36,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,2.14,19.76,54.01,2.15,28.12,3.50,11.62,48.00,14.49,6.58,0.60,3.40,3.40,4.00,2.30,112.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,11.63,12.09,18.40,0.34,0.43,75.70,84.61,9.87,8.50,34.56,72.46,128.00,0.00,1.60,7.63,42.37,10.63,42.19,12.14,0.16,14.89,23.32,1.00
35.00,0.82,0.00,0.50,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.22,3.10,6.49,6.40,20.59,55.48,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,0.18,19.71,54.15,2.15,28.12,3.50,11.62,10.00,14.49,1.28,0.60,3.40,3.40,4.00,2.30,114.00,5.50,5.00,2.20,10.43,8.20,3.80,1.15,10.09,10.78,18.40,0.12,0.43,73.98,84.25,9.62,8.33,7.20,74.02,125.00,0.00,1.67,1.91,4.97,10.63,7.67,12.14,0.06,4.30,4.57,0.57
36.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.50,6.40,19.62,53.58,7.90,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.72,54.33,2.15,28.12,3.50,11.61,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,114.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,9.38,10.19,18.40,0.06,0.43,72.38,83.74,9.39,8.32,0.00,73.71,119.00,0.00,1.71,0.00,0.00,10.63,0.00,12.14,0.03,0.00,0.00,0.55
37.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.50,6.40,17.51,46.42,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.77,54.37,2.15,28.12,3.50,11.62,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,112.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,8.33,9.19,18.40,0.00,0.43,70.55,83.33,9.05,8.03,0.00,73.56,112.00,0.00,1.75,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.11
38.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.50,6.40,15.64,44.25,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.93,54.46,2.15,28.12,3.50,11.61,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,108.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,8.07,8.88,18.40,0.00,0.43,68.62,83.69,8.86,7.95,0.00,73.22,103.00,0.00,1.76,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
39.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.50,6.40,13.43,35.02,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,20.05,53.99,2.15,28.12,3.50,11.59,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,102.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,7.13,8.22,18.40,0.00,0.43,66.33,82.01,8.29,7.29,0.00,73.72,94.00,0.00,1.76,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
40.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.50,6.40,13.12,32.62,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.97,53.19,2.15,28.12,3.50,11.60,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,95.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,6.10,7.66,18.40,0.00,0.43,64.01,80.58,8.09,7.09,0.00,74.65,86.00,0.00,1.74,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
41.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.50,6.40,12.64,26.44,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.89,52.91,2.15,28.12,3.50,11.60,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,87.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,6.11,7.66,18.40,0.00,0.43,63.00,79.30,7.94,6.70,0.00,75.15,78.00,0.00,1.72,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
42.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.50,6.40,12.44,24.35,8.00,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,19.71,52.66,2.15,28.12,3.50,11.61,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,78.00,5.50,5.00,2.20,10.43,8.20,3.80,2.30,6.23,7.80,18.40,0.00,0.43,62.83,78.55,7.91,6.44,0.00,74.75,72.00,0.00,1.70,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
