"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,23.89,0.00,14.00,4.20,7.30,12.24,19.14,3.60,0.40,3.50,16.24,0.00,0.00,17.49,0.00,5.20,9.18,49.00,8.00,9.91,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,23.60,62.04,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,61.00,12.83,19.44,8.00,10.70,7.85,13.61,2.40,1.66,3.16,18.00,0.00,2.00,46.77,51.47,5.97,2.95,0.00,75.83,44.15,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
2.00,0.00,23.89,0.00,14.00,4.20,7.30,12.24,19.14,3.60,0.40,3.50,16.24,0.00,0.00,17.49,0.00,5.20,9.18,49.00,8.00,9.91,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,23.60,59.17,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,57.00,12.83,19.44,8.00,10.70,7.85,13.61,2.40,1.66,3.16,18.00,0.00,2.00,46.77,51.47,5.97,2.95,0.00,75.06,44.15,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
3.00,0.00,23.99,0.00,14.00,4.20,7.30,12.24,19.14,3.60,0.40,3.50,16.24,0.00,0.00,17.49,0.00,5.20,10.31,40.00,8.00,9.91,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,23.37,56.74,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,53.00,12.83,19.44,8.00,10.70,7.85,13.61,2.40,1.66,3.16,18.00,0.00,2.00,39.84,33.82,3.67,1.64,0.00,74.07,36.42,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
4.00,0.00,23.84,0.00,14.00,4.20,7.30,12.24,19.14,3.60,0.40,3.50,16.24,0.00,0.00,17.49,0.00,5.20,9.27,40.00,8.00,9.91,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,22.42,54.73,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,51.00,12.83,19.44,8.00,10.70,7.85,13.61,2.40,1.66,3.16,18.00,0.00,2.00,34.77,33.82,3.67,1.64,0.00,72.87,33.54,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
5.00,0.00,23.77,0.00,14.00,4.20,7.30,12.24,19.14,3.60,0.40,3.50,16.24,0.00,0.00,17.49,0.00,5.20,8.50,40.00,8.00,9.91,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,21.57,53.23,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,48.00,12.83,19.44,8.00,10.70,7.85,13.61,2.40,1.66,3.16,18.00,0.00,2.00,30.73,26.65,2.78,1.15,0.00,72.63,31.57,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
6.00,0.00,23.88,0.00,14.00,4.20,7.30,12.24,19.14,3.60,0.40,3.50,16.24,0.00,0.00,17.49,0.00,5.20,8.19,40.00,8.00,9.91,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,20.80,52.25,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,43.00,12.83,19.44,8.00,10.70,7.85,13.61,2.40,1.66,3.16,18.00,0.00,2.00,28.31,26.65,2.78,1.15,0.00,73.36,32.00,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
7.00,0.00,23.90,0.00,14.00,4.20,7.30,12.24,19.14,3.60,0.40,3.50,16.24,0.00,0.00,17.49,0.00,5.20,8.26,32.00,8.00,9.91,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,19.83,51.62,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,40.00,12.83,19.44,8.00,10.70,7.85,13.61,2.40,1.66,3.16,18.00,0.00,2.00,27.70,16.00,1.78,0.73,0.00,74.39,34.94,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
8.00,0.00,24.08,0.00,14.00,4.20,7.30,12.24,19.14,3.60,0.40,3.50,16.24,0.00,0.00,17.49,0.00,5.20,8.19,32.00,8.00,9.91,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,19.18,51.35,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,39.00,12.83,19.44,8.00,10.70,7.85,13.61,2.40,0.68,1.66,18.00,0.00,2.00,27.23,16.00,1.78,0.73,0.00,75.73,36.25,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
9.00,0.00,23.98,0.00,14.00,4.20,7.30,12.24,19.14,3.60,0.40,3.50,16.24,0.00,0.00,17.49,0.00,5.20,7.98,24.00,8.00,9.91,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,18.99,51.58,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,38.00,12.83,19.44,8.00,10.70,7.85,13.61,2.40,0.68,1.66,18.00,0.00,2.00,27.57,20.68,2.29,1.15,0.00,77.12,36.54,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
10.00,0.00,23.84,0.00,14.00,4.20,7.30,12.24,19.14,3.60,0.40,3.50,16.24,0.00,0.00,17.49,0.00,5.20,7.78,24.00,8.00,9.91,12.05,5.00,19.24,19.24,19.44,19.44,2.80,0.00,19.03,52.29,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,39.00,12.83,19.44,8.00,10.70,7.85,13.61,2.40,0.68,1.66,18.00,0.00,2.00,29.02,20.68,2.29,1.15,0.00,78.56,37.10,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
