"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.71,29.26,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,141.26,5.13,2.82,116.26,83.63,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,95.45,4.43,19.77,168.40,0.00,0.00,67.10,67.88,55.25,184.17,197.14,0.00,2.53,0.00,53.40,43.47,44.76,27.01,28.50,0.00,0.00,0.00,85.00,20.62,110.22,101.60
2.00,68.39,28.30,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,132.72,5.13,2.82,116.26,80.82,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,95.45,4.43,19.77,0.00,154.36,0.00,67.10,67.88,55.25,184.17,197.14,0.00,1.71,67.01,52.58,39.22,43.13,27.01,15.92,0.00,0.00,0.00,85.00,20.62,110.22,101.60
3.00,72.37,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,138.68,5.13,2.82,116.26,81.42,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,95.45,4.43,19.77,0.00,160.28,0.00,67.10,67.88,55.25,184.17,197.14,0.00,1.65,0.00,53.40,47.75,45.76,27.01,15.05,0.00,0.00,0.00,85.00,20.62,110.22,101.60
4.00,71.37,29.54,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,132.68,5.13,2.82,116.26,78.56,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,95.45,4.43,19.77,159.88,0.00,0.00,67.10,67.88,55.25,184.17,197.14,0.00,1.75,0.00,52.37,47.81,41.02,27.01,16.59,0.00,0.00,0.00,85.00,20.62,110.22,101.60
5.00,70.54,29.19,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,129.01,5.13,2.82,116.26,76.31,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.98,95.45,4.43,19.77,156.79,0.00,0.00,67.10,67.88,55.25,184.17,197.14,0.00,1.06,0.00,45.00,47.16,40.65,27.01,0.00,0.00,0.00,0.00,85.00,20.62,110.22,101.60
6.00,70.88,29.33,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,127.14,5.13,2.82,116.26,73.18,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,9.00,95.45,4.43,19.77,149.99,0.00,0.00,67.10,67.88,55.25,184.17,197.14,0.00,0.00,0.00,52.51,44.12,44.55,27.01,0.00,0.00,0.00,0.00,85.00,20.62,110.22,101.60
7.00,70.71,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,100.80,5.13,2.82,116.26,65.62,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,0.00,95.45,4.43,19.77,144.33,0.00,0.00,67.10,67.88,37.77,184.17,197.14,0.00,0.00,0.00,52.58,41.78,46.45,27.01,0.00,0.00,0.00,0.00,85.00,20.62,110.22,101.60
8.00,70.71,29.95,67.13,631.01,205.28,3.75,0.00,102.21,17.91,0.44,16.96,14.92,67.79,5.13,2.82,116.26,56.82,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,0.00,95.45,4.43,19.77,0.00,0.00,0.00,67.10,67.88,31.94,164.16,176.54,0.00,0.00,0.00,53.40,41.62,46.61,27.01,0.00,0.00,0.00,0.00,85.00,20.62,110.22,101.60
9.00,70.71,29.95,67.13,625.17,203.38,3.75,0.00,102.21,17.91,0.44,16.96,14.92,57.11,5.13,2.82,116.26,53.07,94.77,0.00,32.01,86.02,17.17,1.97,6.88,63.53,0.00,6.39,0.00,95.45,4.43,19.77,0.00,0.00,0.00,38.75,67.88,39.18,136.14,145.36,0.00,0.00,0.00,45.00,47.43,40.81,27.01,0.00,0.00,0.00,0.00,85.00,20.62,110.22,101.60
10.00,70.71,29.95,67.13,569.71,185.34,3.75,0.00,102.21,17.91,0.44,16.96,14.92,41.57,5.13,2.82,116.26,49.13,94.77,0.00,12.00,86.02,17.17,1.97,6.88,63.53,0.00,6.39,0.00,95.45,4.43,19.77,0.00,0.00,0.00,67.10,67.88,31.94,0.00,187.47,0.00,0.00,0.00,53.40,41.62,46.61,27.01,0.00,0.00,0.00,0.00,85.00,20.62,110.22,101.60
