"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.45,20.32,0.27,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.05,3.10,7.20,15.74,26.35,0.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.01,7.24,29.58,2.35,0.00,3.20,15.46,4.00,14.49,0.29,0.60,4.00,4.50,4.60,1.15,83.37,6.20,6.00,2.30,10.70,7.90,5.20,1.15,17.27,13.60,18.00,0.11,0.65,28.16,34.42,3.66,3.99,2.88,26.23,67.29,0.00,1.24,1.02,0.25,11.00,2.30,14.00,0.05,0.70,0.00
2.00,0.00,20.46,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,14.76,26.54,6.30,4.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,7.16,29.29,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,82.54,6.20,6.00,2.30,10.70,7.90,5.20,1.15,16.77,13.35,18.00,0.05,0.64,27.50,33.24,3.68,3.75,0.00,26.13,66.93,0.00,1.36,0.00,0.00,11.00,0.00,14.00,0.02,0.00,0.00
3.00,0.00,20.27,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,13.42,26.93,8.00,4.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,7.94,32.52,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,80.77,6.20,6.00,2.30,10.70,7.90,5.20,1.15,16.30,13.26,18.00,0.00,0.64,29.56,34.76,3.87,3.79,0.00,29.40,66.49,0.00,1.44,0.00,0.00,11.00,0.00,14.00,0.00,0.00,0.00
4.00,0.00,20.15,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,11.97,27.39,8.00,4.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,9.08,37.23,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,78.45,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.84,13.18,18.00,0.00,0.64,32.56,36.96,4.15,3.85,0.00,34.14,66.03,0.00,1.52,0.00,0.00,11.00,0.00,14.00,0.00,0.00,0.00
5.00,0.00,20.15,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,10.63,27.78,8.00,4.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,10.43,42.81,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,75.95,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.77,13.20,18.00,0.00,0.64,36.12,39.59,4.49,3.90,0.00,39.75,65.59,0.00,1.56,0.00,0.00,11.00,0.00,14.00,0.00,0.00,0.00
6.00,0.00,20.29,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,9.65,27.97,8.00,4.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,11.85,48.69,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,73.63,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.69,13.22,18.00,0.00,0.64,39.87,42.35,4.84,3.96,0.00,45.67,65.23,0.00,1.56,0.00,0.00,11.00,0.00,14.00,0.00,0.00,0.00
7.00,0.00,20.39,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,9.38,25.85,8.00,4.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,13.20,54.27,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,71.86,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.66,13.22,18.00,0.00,0.64,43.43,44.98,5.17,4.00,0.00,51.28,64.10,0.00,1.56,0.00,0.00,11.00,0.00,14.00,0.00,0.00,0.00
8.00,0.00,20.49,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,8.79,21.17,8.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,14.34,58.98,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,69.85,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.65,13.22,18.00,0.00,0.64,46.43,47.18,5.45,4.01,0.00,56.02,61.61,0.00,1.56,0.00,0.00,11.00,0.00,14.00,0.00,0.00,0.00
9.00,0.00,20.68,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,8.19,16.49,8.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,15.12,62.22,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,65.43,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.53,13.22,18.00,0.00,0.63,48.50,48.70,5.64,4.01,0.00,59.29,59.13,0.00,1.56,0.00,0.00,11.00,0.00,14.00,0.00,0.00,0.00
10.00,0.00,20.82,0.00,14.00,4.50,7.20,3.60,6.30,1.70,0.00,3.50,20.25,0.00,0.00,3.10,7.20,7.93,14.36,8.00,4.50,4.50,2.50,17.39,8.50,3.50,5.00,1.40,0.00,15.02,61.83,2.35,0.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.50,4.60,1.15,61.01,6.20,6.00,2.30,10.70,7.90,5.20,1.15,15.41,13.22,18.00,0.00,0.63,48.31,48.48,5.58,4.02,0.00,58.55,58.00,0.00,1.56,0.00,0.00,11.00,0.00,14.00,0.00,0.00,0.00
