"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,0.00,0.00,18.00,0.00,7.20,4.70,17.88,3.20,0.40,3.00,0.00,0.00,0.00,8.00,10.00,22.40,76.80,0.00,10.69,15.55,2.50,19.24,19.24,8.00,11.66,0.00,0.00,28.50,86.49,3.15,25.30,9.00,18.29,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,111.20,10.00,11.66,4.75,10.70,0.00,10.88,2.20,16.49,16.18,19.00,0.00,1.32,105.90,105.60,9.51,8.48,0.00,88.70,112.00,0.00,2.20,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
2.00,0.00,0.00,0.00,18.00,0.00,7.20,4.70,17.88,3.20,0.40,3.00,0.00,0.00,0.00,8.00,10.00,21.30,75.60,0.00,10.69,15.55,2.50,19.24,19.24,8.00,11.66,0.00,0.00,28.60,86.82,3.15,25.50,9.00,18.29,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,112.30,10.00,11.66,4.75,10.70,0.00,10.88,2.20,16.63,16.00,19.00,0.00,1.32,105.70,105.70,9.40,8.42,0.00,88.50,108.00,0.00,2.20,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
3.00,0.00,0.00,0.00,18.00,0.00,7.20,4.70,17.88,3.20,0.40,3.00,0.00,0.00,0.00,8.00,10.00,20.60,71.10,0.00,10.69,15.55,2.50,19.24,19.24,8.00,11.66,0.00,0.00,28.60,87.01,3.15,25.70,9.00,18.28,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,111.60,10.00,11.66,4.75,10.70,0.00,10.88,2.20,16.53,15.93,19.00,0.00,1.32,98.30,99.20,8.63,7.88,0.00,88.10,106.00,0.00,2.20,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
4.00,0.00,0.00,0.00,18.00,0.00,7.20,4.70,17.88,3.20,0.40,3.00,0.00,0.00,0.00,8.00,10.00,19.90,66.60,0.00,10.69,15.55,2.50,19.24,19.24,8.00,11.66,0.00,0.00,28.70,87.20,3.15,25.80,9.00,18.29,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,111.00,10.00,11.66,4.75,10.70,0.00,10.88,2.20,16.44,15.86,19.00,0.00,1.32,96.60,98.40,8.57,7.76,0.00,87.80,107.00,0.00,2.20,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
5.00,0.00,0.00,0.00,18.00,0.00,7.20,4.70,17.88,3.20,0.40,3.00,0.00,0.00,0.00,8.00,10.00,19.30,61.70,0.00,10.69,15.55,2.50,19.24,19.24,8.00,11.66,0.00,0.00,28.60,87.28,3.15,25.90,9.00,18.28,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,109.50,10.00,11.66,4.75,10.70,0.00,10.88,2.20,16.50,15.76,19.00,0.00,1.32,94.00,98.00,7.74,7.32,0.00,86.50,107.00,0.00,2.16,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
6.00,0.00,0.00,0.00,18.00,0.00,7.20,4.70,17.88,3.20,0.40,3.00,0.00,0.00,0.00,8.00,10.00,18.70,56.80,0.00,10.69,15.55,2.50,19.24,19.24,8.00,11.66,0.00,0.00,28.50,87.37,3.15,25.90,9.00,18.28,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,108.10,10.00,11.66,4.75,10.70,0.00,10.88,2.20,16.57,15.65,19.00,0.00,1.32,94.50,98.30,7.70,7.25,0.00,84.40,107.00,0.00,2.16,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
7.00,0.00,0.00,0.00,18.00,0.00,7.20,4.70,17.88,3.20,0.40,3.00,0.00,0.00,0.00,8.00,10.00,19.10,51.70,0.00,10.69,15.55,2.50,19.24,19.24,8.00,11.66,0.00,0.00,28.40,87.41,3.15,26.00,9.00,18.27,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,105.70,10.00,11.66,4.75,10.70,0.00,10.88,2.20,16.68,15.56,19.00,0.00,1.31,87.00,92.10,7.38,7.20,0.00,77.70,106.00,0.00,2.16,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
8.00,0.00,0.00,0.00,18.00,0.00,7.20,4.70,17.88,3.20,0.40,3.00,0.00,0.00,0.00,8.00,10.00,19.50,46.60,0.00,10.69,15.55,2.50,19.24,19.24,8.00,11.66,0.00,0.00,28.40,87.45,3.15,25.90,9.00,18.27,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,103.30,10.00,11.66,4.75,10.70,0.00,10.88,2.20,16.79,15.47,19.00,0.00,1.31,88.10,92.40,7.63,7.28,0.00,77.90,104.00,0.00,2.12,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
9.00,0.00,0.00,0.00,18.00,0.00,7.20,4.70,17.88,3.20,0.40,3.00,0.00,0.00,0.00,8.00,10.00,18.90,41.50,0.00,10.69,15.55,2.50,19.24,19.24,8.00,11.66,0.00,0.00,28.20,87.03,3.15,26.00,9.00,18.29,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,97.70,10.00,11.66,4.75,10.70,0.00,10.88,2.20,16.86,15.48,19.00,0.00,1.31,77.50,85.00,3.92,4.92,0.00,76.80,98.00,0.00,2.12,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
10.00,0.00,0.00,0.00,18.00,0.00,7.20,4.70,17.88,3.20,0.40,3.00,0.00,0.00,0.00,8.00,10.00,18.40,36.30,0.00,10.69,15.55,2.50,19.24,19.24,8.00,11.66,0.00,0.00,28.00,86.61,3.15,26.00,9.00,18.28,0.00,8.00,0.00,0.60,9.00,10.00,10.00,0.00,92.00,10.00,11.66,4.75,10.70,0.00,10.88,2.20,16.92,15.48,19.00,0.00,1.31,77.00,84.90,3.70,4.66,0.00,74.90,89.00,0.00,2.12,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
