"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
28.00,0.07,20.06,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.30,0.00,0.00,2.55,12.68,0.00,0.00,16.10,64.40,7.60,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.95,20.08,64.73,2.30,26.40,4.00,16.10,10.28,17.95,2.28,0.60,19.51,19.51,19.51,1.20,121.47,12.88,19.51,6.00,10.80,6.71,5.80,2.40,3.04,2.86,18.90,0.00,0.00,0.04,1.00,62.42,66.23,5.80,5.06,9.38,81.84,116.33,0.00,2.00,5.14,20.73,11.00,7.40,0.00,23.00
29.00,0.00,19.99,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.30,0.00,0.00,0.42,12.68,0.00,0.00,15.76,61.00,7.50,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.08,20.32,62.88,2.30,26.60,4.00,16.10,1.28,17.95,0.22,0.60,19.51,19.51,19.51,1.20,117.20,12.88,19.51,6.00,10.80,6.71,5.80,2.40,2.52,2.33,18.90,0.00,0.00,0.00,1.00,59.16,67.75,5.50,4.62,0.85,81.06,108.49,0.00,2.00,0.65,0.00,11.00,0.00,0.00,23.00
30.00,0.00,20.05,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.30,0.00,0.00,0.00,12.68,0.00,0.00,14.91,54.70,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,20.29,60.52,2.30,26.70,4.00,16.10,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,110.50,12.88,19.51,6.00,10.80,6.71,5.80,2.40,1.90,1.54,18.90,0.00,0.00,0.00,1.00,56.59,69.28,5.30,4.24,0.00,79.77,98.53,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
31.00,0.00,20.77,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.30,0.00,0.00,0.00,12.68,0.00,0.00,14.21,47.40,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,19.40,56.67,2.30,26.80,4.00,16.10,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,96.50,12.88,19.51,6.00,10.80,6.71,5.80,2.40,1.36,0.91,18.90,0.00,0.00,0.00,1.00,56.12,70.82,5.10,3.84,0.00,76.98,82.19,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
32.00,0.00,21.57,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.30,0.00,0.00,0.00,12.68,0.00,0.00,13.97,42.40,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,18.45,53.02,2.30,26.90,4.00,16.10,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,83.70,12.88,19.51,6.00,10.80,6.71,5.80,2.40,1.11,0.73,18.90,0.00,0.00,0.00,1.00,55.41,71.79,4.80,3.40,0.00,74.38,67.11,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
33.00,0.00,21.53,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.30,0.00,0.00,0.00,12.68,0.00,0.00,13.73,38.20,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,17.29,49.98,2.30,26.90,4.00,16.10,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,74.49,12.88,19.51,6.00,10.80,6.71,5.80,2.40,0.89,0.58,18.90,0.00,0.00,0.00,1.00,53.99,71.05,4.40,3.00,0.00,72.36,55.79,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
34.00,0.00,21.43,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.30,0.00,0.00,0.00,12.68,0.00,0.00,13.46,35.80,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,16.30,47.09,2.30,26.90,4.00,16.10,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,65.11,12.88,19.51,6.00,10.80,6.71,5.80,2.40,0.74,0.50,18.90,0.00,0.00,0.00,1.00,51.87,70.22,4.10,2.73,0.00,70.43,45.36,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
35.00,0.00,21.55,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.30,0.00,0.00,0.00,12.68,0.00,0.00,13.26,33.90,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,15.85,44.68,2.30,26.90,4.00,16.10,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,55.22,12.88,19.51,6.00,10.80,6.71,5.80,2.40,0.62,0.43,18.90,0.00,0.00,0.00,1.00,47.65,69.16,3.70,2.45,0.00,68.78,37.57,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
36.00,0.00,21.38,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.30,0.00,0.00,0.00,12.68,0.00,0.00,13.23,31.30,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,15.22,41.92,2.30,26.90,4.00,16.10,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,45.83,12.88,19.51,6.00,10.80,6.71,5.80,2.40,0.59,0.38,18.90,0.00,0.00,0.00,1.00,43.31,67.31,3.30,2.15,0.00,66.71,30.28,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
37.00,0.00,21.49,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.30,0.00,0.00,0.00,12.68,0.00,0.00,15.45,28.50,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,14.11,38.13,2.30,26.90,4.00,16.10,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,37.96,12.88,19.51,6.00,10.80,6.71,5.80,2.40,0.60,0.35,18.90,0.00,0.00,0.00,1.00,38.63,63.09,2.90,1.89,0.00,63.42,24.52,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
38.00,0.00,21.27,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.30,0.00,0.00,0.00,12.68,0.00,0.00,19.45,26.10,7.30,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,0.00,13.20,34.97,2.30,26.90,4.00,16.10,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,30.77,12.88,19.51,6.00,10.80,6.71,5.80,2.40,0.73,0.41,18.90,0.00,0.00,0.00,1.00,34.40,59.24,2.70,1.76,0.00,59.92,19.32,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
39.00,0.00,21.56,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.30,0.00,0.00,0.00,12.68,0.00,0.00,15.34,23.80,7.30,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,0.00,12.87,33.71,2.30,26.90,4.00,16.10,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,25.60,12.88,19.51,6.00,10.80,6.71,5.80,2.40,0.85,0.53,18.90,0.00,0.00,0.00,1.00,31.54,56.48,2.40,1.61,0.00,55.81,15.79,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
40.00,0.00,21.72,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.30,0.00,0.00,0.00,12.68,0.00,0.00,15.88,22.30,7.30,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,0.00,12.52,32.36,2.30,26.90,4.00,16.10,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,20.78,12.88,19.51,6.00,10.80,6.71,5.80,2.40,0.93,0.85,18.90,0.00,0.00,0.00,1.00,28.77,53.89,2.20,1.39,0.00,52.22,12.88,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
