"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,71.37,29.80,67.73,600.01,191.00,8.95,5.03,78.53,19.36,3.98,20.75,10.04,129.01,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,0.00,1.74,6.88,88.00,33.91,6.39,0.00,18.41,5.64,4.29,210.11,209.87,61.70,0.00,26.20,0.00,185.79,198.88,185.86,0.00,72.69,67.80,53.88,52.52,44.06,0.00,0.00,0.00,87.88,88.04,111.23,111.19
2.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,83.31,19.36,3.98,20.75,10.04,132.15,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,0.00,1.74,6.88,88.00,31.14,6.39,0.00,27.74,5.64,6.47,211.87,211.62,22.41,0.00,68.48,0.00,185.79,198.88,185.86,0.00,76.04,73.16,50.10,56.30,44.06,0.00,0.00,0.00,87.88,88.04,110.50,111.19
3.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,74.13,19.36,3.98,20.75,10.04,127.02,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,0.00,1.74,6.88,88.00,16.35,6.39,0.00,23.07,5.64,5.38,207.94,207.71,51.59,0.00,51.78,0.00,185.79,198.88,185.86,0.00,71.17,59.70,50.10,56.30,44.06,0.00,0.00,0.00,87.88,88.04,110.50,111.19
4.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,63.21,19.36,3.98,20.75,10.04,110.69,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,0.00,1.74,6.88,88.00,16.34,6.39,0.00,23.07,5.64,5.38,202.01,201.81,50.50,0.00,50.68,0.00,185.79,198.88,185.86,0.00,70.14,53.16,50.10,56.30,44.06,0.00,0.00,0.00,82.14,82.29,110.50,111.19
5.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,55.29,19.36,3.98,20.75,10.04,105.13,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,0.00,1.74,6.88,88.00,16.34,6.39,0.00,22.70,5.64,5.30,199.26,199.06,54.84,0.00,27.50,0.00,185.79,198.88,185.86,0.00,0.00,73.16,49.52,56.76,44.06,0.00,0.00,0.00,76.18,76.32,111.23,111.19
6.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,56.72,19.36,3.98,20.75,10.04,104.43,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,0.00,1.74,6.88,88.00,16.34,6.39,0.00,21.66,5.64,5.05,198.29,198.10,51.61,0.00,27.03,0.00,185.79,198.88,185.86,0.00,0.00,73.16,48.95,56.02,44.06,0.00,0.00,0.00,73.59,73.72,111.23,111.19
7.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,57.94,19.36,3.98,20.75,10.04,104.95,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,0.00,1.74,6.88,88.00,16.34,6.39,0.00,23.21,5.64,5.42,198.39,198.20,20.46,0.00,68.48,0.00,185.79,198.88,185.86,0.00,75.29,72.36,50.70,57.25,44.06,0.00,0.00,0.00,72.30,72.43,110.50,111.19
8.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,58.16,19.36,3.98,20.75,10.04,88.84,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,0.00,1.74,6.88,88.00,16.34,6.39,0.00,20.63,5.64,4.81,197.95,197.76,50.10,0.00,50.26,0.00,185.79,198.88,185.86,0.00,73.02,68.74,49.04,54.51,44.06,0.00,0.00,0.00,70.65,70.78,110.50,111.19
9.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,57.72,19.36,3.98,20.75,10.04,90.84,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,0.00,1.74,6.88,88.00,16.34,6.39,0.00,27.13,5.64,6.33,200.76,200.56,20.43,0.00,68.47,0.00,185.79,198.88,185.86,0.00,75.99,73.10,51.15,57.94,44.06,0.00,0.00,0.00,0.00,88.04,110.50,111.19
10.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,58.76,19.36,3.98,20.75,10.04,85.23,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,0.00,1.74,6.88,88.00,16.34,6.39,0.00,23.09,5.64,5.39,198.28,198.09,48.96,0.00,49.11,0.00,185.79,198.88,185.86,0.00,74.19,70.94,50.16,56.39,44.06,0.00,0.00,0.00,73.58,73.72,110.50,111.19
11.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,52.81,19.36,3.98,20.75,10.04,68.23,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,0.00,1.74,6.88,88.00,16.34,6.39,0.00,23.07,5.64,5.38,196.54,196.36,58.52,0.00,58.83,0.00,185.79,198.88,185.86,0.00,71.44,61.69,50.10,56.30,44.06,0.00,0.00,0.00,68.76,68.88,110.50,111.19
12.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,37.01,19.36,3.98,20.75,10.04,54.98,0.00,3.86,165.35,113.35,0.00,44.45,36.53,246.00,0.00,1.74,6.88,88.00,16.34,6.39,0.00,23.07,5.64,5.38,189.33,189.19,55.59,0.00,55.85,0.00,160.31,172.40,160.37,0.00,70.14,53.16,50.10,56.30,44.06,0.00,0.00,0.00,45.99,46.02,110.50,82.13
13.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,29.31,19.36,3.98,20.75,10.04,54.98,0.00,3.86,165.35,113.35,0.00,44.45,35.27,246.00,0.00,1.74,6.88,88.00,16.34,6.39,9.98,23.07,5.64,5.38,184.39,184.28,48.18,0.00,48.32,0.00,115.31,122.09,115.33,1.46,70.14,53.16,50.10,56.30,44.06,0.00,0.00,0.00,52.51,0.00,110.50,0.00
14.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,50.30,19.36,3.98,20.75,10.04,39.27,0.00,3.86,165.35,113.35,0.00,44.45,15.13,246.00,15.00,1.74,6.88,88.00,48.08,6.39,9.98,16.20,5.64,3.78,205.62,205.40,0.00,0.00,68.48,0.00,0.00,0.00,109.46,1.46,66.40,45.97,48.82,54.12,44.06,0.00,0.00,0.00,87.88,88.04,110.50,0.00
15.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,63.80,19.36,3.98,20.75,10.04,37.51,0.00,3.86,165.35,113.35,0.00,44.45,34.40,246.00,15.00,1.74,6.88,88.00,61.04,6.39,9.98,16.20,5.64,3.78,209.69,209.45,0.00,0.00,68.48,0.00,0.00,117.70,111.23,1.46,0.00,0.00,50.77,57.36,44.06,0.00,0.00,0.00,87.88,88.04,110.50,0.00
16.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,70.31,19.36,3.98,20.75,10.04,33.23,0.00,3.86,165.35,113.35,0.00,44.45,36.53,246.00,15.00,1.74,6.88,88.00,91.68,6.39,9.98,24.45,5.64,5.71,212.36,212.12,0.00,0.00,68.48,0.00,0.00,127.58,120.37,1.46,0.00,0.00,54.65,53.48,44.06,0.00,0.00,0.00,87.88,88.04,110.50,0.00
17.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,68.26,19.36,3.98,20.75,10.04,31.05,0.00,3.86,165.35,113.35,0.00,44.45,36.53,246.00,15.00,1.74,6.88,88.00,98.66,6.39,9.98,18.84,5.64,4.40,212.17,211.92,61.35,0.00,61.69,0.00,0.00,93.04,87.11,1.46,0.00,73.16,45.99,48.61,44.06,0.00,0.00,0.00,87.88,88.04,110.50,0.00
18.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,70.58,19.36,3.98,20.75,10.04,26.25,0.00,3.86,165.35,113.35,0.00,44.45,36.53,246.00,15.00,1.74,6.88,88.00,96.59,6.39,9.98,25.74,5.64,6.01,213.45,213.20,60.96,0.00,61.30,0.00,0.00,94.35,88.43,1.46,0.00,73.16,52.58,50.87,44.06,0.00,0.00,0.00,87.88,88.04,110.50,0.00
19.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,74.88,19.36,3.98,20.75,10.04,35.41,0.00,3.86,165.35,113.35,0.00,44.45,36.53,246.00,15.00,1.74,6.88,88.00,111.92,6.39,9.00,37.01,5.64,8.64,215.58,215.32,61.97,0.00,62.32,0.00,0.00,111.51,105.35,1.46,0.00,73.16,50.77,57.36,44.06,0.00,0.00,12.09,87.88,88.04,110.50,0.00
20.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,76.49,19.36,3.98,20.75,10.04,29.40,0.00,3.86,165.35,113.35,0.00,44.45,36.53,246.00,15.00,1.74,6.88,88.00,115.35,6.39,9.00,16.20,5.64,3.78,216.70,216.45,0.00,0.00,68.48,0.00,0.00,108.40,102.34,1.46,70.23,53.61,54.65,53.48,44.06,0.00,0.00,12.09,87.88,88.04,110.50,0.00
21.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,84.68,19.36,3.98,20.75,10.04,32.59,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,15.00,1.74,6.88,88.00,115.36,6.39,9.00,21.79,5.64,5.09,220.85,220.59,0.00,0.00,68.48,0.00,0.00,121.88,115.13,1.46,71.59,62.68,55.82,54.91,44.06,0.00,0.00,12.09,87.88,88.04,110.50,0.00
22.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,85.05,19.36,3.98,20.75,10.04,30.88,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,15.00,1.74,6.88,88.00,115.36,6.39,9.00,21.92,5.64,5.12,220.85,220.59,0.00,0.00,68.48,0.00,0.00,125.09,118.09,1.46,71.43,61.59,51.62,58.64,44.06,0.00,0.00,12.09,87.88,88.04,110.50,50.99
23.00,72.37,30.22,67.73,600.01,191.00,8.95,5.03,82.88,19.36,3.98,20.75,10.04,28.54,0.00,3.86,165.35,113.35,0.00,44.45,36.54,246.00,15.00,1.74,6.88,88.00,115.36,6.39,9.00,20.29,5.64,4.73,220.68,220.42,0.00,0.00,68.48,0.00,0.00,108.00,101.96,1.46,71.05,58.74,54.68,53.51,44.06,0.00,0.00,12.09,87.88,88.04,110.50,44.73
