"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,72.37,29.81,66.81,650.00,210.44,3.49,3.66,73.94,19.10,3.65,28.69,63.20,7.36,3.95,141.00,65.67,63.67,39.84,95.02,0.00,6.88,76.68,0.00,6.39,0.00,25.20,4.41,7.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174.55,105.62,0.00,0.00,61.84,48.46,43.99,50.57,0.00,0.00,0.00,0.00,26.94,20.73,0.00,110.16,20.34,12.32,15.81,15.70,3.87
2.00,72.37,29.81,66.81,650.00,210.44,3.49,3.66,73.60,19.10,3.65,28.69,68.61,7.36,3.95,141.00,65.06,63.25,45.28,95.02,0.00,6.88,76.68,0.00,6.39,0.00,25.09,4.41,7.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.77,0.00,0.00,0.00,61.84,48.46,43.99,50.57,0.00,0.00,0.00,0.00,20.73,20.73,0.00,112.29,20.34,12.32,15.81,15.70,3.87
3.00,72.37,29.81,66.81,650.00,210.44,3.49,3.66,0.00,19.10,3.65,28.69,69.09,7.36,3.95,141.00,65.03,16.58,46.81,95.02,0.00,6.88,76.68,0.00,6.39,0.00,29.14,4.41,8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.77,0.00,0.00,0.00,61.84,48.46,43.99,50.57,0.00,0.00,0.00,0.00,20.73,20.73,0.00,113.16,20.34,12.32,15.81,15.70,3.87
4.00,75.34,29.81,66.81,650.00,210.44,3.49,3.66,0.00,19.10,3.65,28.69,84.41,7.36,3.95,141.00,65.59,16.58,46.81,95.02,0.00,6.88,76.68,0.00,6.39,0.00,67.77,4.41,17.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.77,0.00,0.00,0.00,61.84,60.38,44.38,50.57,0.00,0.00,0.00,0.00,20.73,20.73,0.00,118.86,20.34,12.32,15.81,15.70,3.87
5.00,72.37,29.81,66.81,650.00,210.44,3.49,3.66,0.00,19.10,3.65,28.69,79.04,7.36,3.95,141.00,65.22,16.58,46.81,95.02,0.00,6.88,76.68,0.00,6.39,0.00,51.05,4.41,13.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.28,0.00,0.00,0.00,61.84,50.63,37.01,50.57,0.00,0.00,0.00,0.00,20.73,109.73,0.00,117.21,20.34,12.32,15.81,15.70,3.87
6.00,75.31,29.81,66.81,650.00,210.44,3.49,3.66,0.00,19.10,3.65,28.69,87.28,7.36,3.95,141.00,65.31,16.58,46.81,95.02,0.00,6.88,76.68,0.00,6.39,0.00,63.72,4.41,16.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.14,0.00,0.00,0.00,0.00,61.99,42.69,50.57,0.00,0.00,0.00,0.00,20.73,20.73,0.00,120.33,20.34,12.32,15.81,15.70,3.87
7.00,72.37,29.81,66.81,650.00,210.44,3.49,3.66,0.00,19.10,3.65,28.69,70.72,7.36,3.95,141.00,63.95,16.58,46.81,95.02,0.00,6.88,76.68,0.00,6.39,0.00,32.92,4.41,9.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.77,0.00,0.00,0.00,59.43,50.64,37.00,50.57,0.00,0.00,0.00,0.00,20.73,20.73,0.00,114.00,20.34,12.32,15.81,15.70,3.87
8.00,78.28,29.81,66.81,650.00,210.44,3.49,3.66,0.00,19.10,3.65,28.69,85.54,7.36,3.95,141.00,64.62,16.58,46.81,95.02,0.00,6.88,76.68,0.00,6.39,0.00,0.00,4.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.77,0.00,0.00,0.00,61.84,66.03,46.18,50.57,0.00,0.00,0.00,0.00,20.73,20.73,0.00,119.66,20.34,12.32,15.81,15.70,3.87
9.00,72.37,29.81,66.81,650.00,210.44,3.49,3.66,63.33,19.10,3.65,28.69,66.52,7.36,3.95,141.00,62.14,50.70,42.64,95.02,0.00,6.88,76.68,0.00,6.39,0.00,10.18,4.41,3.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.77,0.00,0.00,0.00,61.84,46.10,43.95,50.57,0.00,0.00,0.00,0.00,20.73,20.73,0.00,109.27,20.34,12.32,15.81,15.70,3.87
10.00,72.37,29.81,66.81,650.00,210.44,3.49,3.66,62.88,19.10,3.65,28.69,65.81,7.36,3.95,141.00,62.28,50.14,38.25,95.02,0.00,6.88,76.68,0.00,6.39,0.00,4.66,4.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.84,180.77,0.00,0.00,0.00,61.84,46.08,43.95,50.57,0.00,0.00,0.00,0.00,20.73,20.73,0.00,108.99,20.34,12.32,15.81,15.70,3.87
