"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,58.61,24.14,59.35,448.85,145.31,3.03,3.17,88.99,11.64,1.44,22.60,70.11,7.00,3.76,136.01,59.68,91.60,18.00,81.88,0.00,6.88,73.96,23.00,6.39,0.00,68.07,3.03,19.68,146.34,0.00,61.54,61.15,61.90,22.46,0.00,187.44,183.34,0.00,0.00,45.00,28.58,29.02,35.04,0.00,0.00,0.00,0.00,20.73,20.73,20.73,87.30,20.34,5.83,22.03,0.00,4.83
2.00,49.67,27.18,66.81,448.85,145.31,3.03,3.17,87.36,11.64,1.44,22.60,70.69,7.00,3.76,136.01,58.49,89.61,18.00,81.88,0.00,6.88,73.96,23.00,6.39,0.00,68.07,3.03,19.68,145.08,0.00,63.35,62.95,41.85,41.85,0.00,187.44,183.34,0.00,0.00,45.00,34.96,0.00,35.04,0.00,0.00,0.00,0.00,20.73,20.73,20.73,87.39,20.34,5.83,22.03,0.00,4.83
3.00,44.59,27.18,66.81,449.34,145.47,3.03,3.17,96.25,11.64,1.44,22.60,81.99,7.00,3.76,136.01,58.81,100.48,19.85,81.88,0.00,6.88,73.96,23.00,6.39,0.00,68.07,3.03,19.68,153.12,0.00,50.18,49.92,35.67,35.67,0.00,187.44,183.34,0.00,0.00,57.77,22.10,0.00,35.04,0.00,0.00,0.00,0.00,20.73,20.73,20.73,92.16,20.34,5.83,22.03,0.00,4.83
4.00,44.09,27.18,66.81,451.49,146.17,3.03,3.17,96.92,11.64,1.44,22.60,83.38,7.00,3.76,136.01,58.71,101.29,19.85,81.88,0.00,6.88,73.96,23.00,6.39,0.00,68.07,3.03,19.68,153.61,0.00,50.32,50.06,50.56,22.01,0.00,187.44,183.34,0.00,0.00,62.80,24.21,0.00,35.04,0.00,0.00,0.00,0.00,20.73,49.24,20.73,92.43,20.34,5.83,22.03,0.00,4.83
5.00,44.47,27.18,66.81,451.49,146.17,3.03,3.17,95.84,11.64,1.44,22.60,82.64,7.00,3.76,136.01,58.13,99.97,18.00,81.88,0.00,6.88,73.96,23.00,6.39,0.00,68.07,3.03,19.68,151.58,0.00,49.94,49.68,50.17,22.01,0.00,187.44,183.34,0.00,0.00,64.66,23.20,0.00,35.04,0.00,0.00,0.00,0.00,20.73,103.08,20.73,92.53,20.34,5.83,22.03,0.00,4.83
6.00,44.51,27.18,66.81,450.00,145.69,3.03,3.17,90.38,11.64,1.44,22.60,77.76,7.00,3.76,136.01,56.41,93.30,18.00,81.88,0.00,6.88,73.96,23.00,6.39,0.00,68.07,3.03,19.68,145.08,0.00,49.78,49.53,50.01,22.36,0.00,187.44,183.34,0.00,0.00,45.00,21.89,0.00,35.04,0.00,0.00,0.00,0.00,20.73,0.00,20.73,89.71,20.34,5.83,22.03,0.00,4.83
7.00,48.63,27.18,66.81,449.01,145.36,3.03,3.17,99.42,11.64,1.44,22.60,66.88,7.00,3.76,136.01,51.29,104.35,18.00,81.88,0.00,6.88,73.96,23.00,6.39,0.00,53.84,3.03,16.40,0.00,0.00,0.00,66.77,67.55,25.04,0.00,187.44,183.34,0.00,0.00,45.00,32.31,0.00,35.04,0.00,0.00,0.00,0.00,20.73,0.00,20.73,68.80,20.34,5.83,22.03,0.00,4.83
8.00,60.13,24.76,60.88,448.85,145.31,3.03,3.17,95.58,11.64,1.44,22.60,63.37,7.00,3.76,136.01,50.51,99.65,18.00,81.88,0.00,6.88,73.96,23.00,6.39,0.00,38.48,3.03,12.87,0.00,0.00,0.00,0.00,20.73,20.73,0.00,187.44,183.34,0.00,0.00,45.00,30.36,31.07,35.04,0.00,0.00,0.00,0.00,20.73,0.00,20.73,67.55,20.34,5.83,22.03,0.00,4.83
9.00,55.00,22.65,55.69,448.85,145.31,3.03,3.17,89.11,11.64,1.44,22.60,57.52,7.00,3.76,136.01,50.10,91.75,18.00,81.88,0.00,6.88,73.96,23.00,6.39,0.00,20.75,3.03,8.78,0.00,0.00,0.00,0.00,20.73,20.73,0.00,187.44,183.34,0.00,0.00,45.00,48.44,0.00,35.04,0.00,0.00,0.00,0.00,20.73,0.00,20.73,65.62,20.34,5.83,22.03,0.00,4.83
10.00,58.61,24.14,59.35,448.85,145.31,3.03,3.17,59.54,11.64,1.44,22.60,67.31,7.00,3.76,136.01,51.27,55.59,18.00,81.88,0.00,6.88,73.96,23.00,6.39,0.00,41.33,3.03,13.52,145.08,0.00,0.00,0.00,20.73,0.00,0.00,187.44,183.34,0.00,0.00,45.00,28.58,29.02,35.04,0.00,0.00,0.00,0.00,20.73,0.00,20.73,70.41,20.34,5.83,22.03,0.00,4.83
11.00,65.98,27.18,66.81,451.49,146.17,3.03,3.17,85.98,11.64,1.44,22.60,100.19,7.00,3.76,136.01,54.87,87.91,18.00,81.88,0.00,6.88,73.96,23.00,6.39,0.00,68.07,3.03,19.68,145.08,0.00,0.00,0.00,25.04,0.00,0.00,187.44,183.34,0.00,0.00,45.00,34.80,36.65,35.04,0.00,0.00,0.00,0.00,20.73,0.00,20.73,85.17,20.34,5.83,22.03,0.00,4.83
12.00,65.98,27.18,66.81,451.49,146.17,3.03,3.17,95.68,11.64,1.44,22.60,102.71,7.00,3.76,136.01,53.67,99.78,18.00,81.88,0.00,6.88,73.96,23.00,6.39,0.00,68.07,3.03,19.68,150.85,0.00,0.00,0.00,25.04,0.00,0.00,187.44,183.34,0.00,0.00,62.80,36.84,39.43,35.04,0.00,0.00,0.00,0.00,20.73,0.00,20.73,84.70,20.34,5.83,22.03,0.00,4.83
13.00,65.98,27.18,66.81,451.49,146.17,3.03,3.17,101.05,11.64,1.44,0.00,86.35,7.00,3.76,136.01,51.29,106.34,18.00,81.88,0.00,6.88,73.96,23.00,6.39,0.00,68.07,3.03,19.68,157.58,0.00,0.00,0.00,37.17,0.00,0.00,196.19,183.34,0.00,0.00,75.93,38.81,42.26,35.04,0.00,0.00,0.00,0.00,20.73,0.00,20.73,76.89,20.34,5.83,22.03,0.00,4.83
14.00,58.50,24.09,59.23,449.63,145.57,3.03,3.17,72.79,11.64,1.44,0.00,41.10,7.00,3.76,136.01,40.11,71.78,18.00,81.88,0.00,6.88,73.96,23.00,6.39,0.00,68.07,3.03,19.68,145.08,0.00,0.00,0.00,20.73,0.00,0.00,196.19,183.34,0.00,0.00,0.00,28.66,28.65,35.04,0.00,0.00,0.00,0.00,20.73,0.00,20.73,44.87,20.34,5.83,22.03,0.00,4.83
