"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,18.80,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,0.00,7.80,8.00,19.00,3.60,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,6.60,17.04,1.90,28.44,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,5.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,12.05,12.47,9.50,0.00,0.89,41.52,29.75,3.30,2.38,0.00,28.83,3.00,4.13,1.33,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
2.00,0.00,18.91,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,0.00,7.80,8.00,19.00,3.60,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,6.79,16.82,1.90,28.44,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,2.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,11.99,12.46,9.50,0.00,0.89,37.55,29.53,3.39,2.24,0.00,26.19,2.00,4.13,1.31,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,18.96,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,0.00,7.80,8.00,15.00,3.60,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,6.31,16.49,1.90,28.48,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,1.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,11.98,12.54,9.50,0.00,0.89,37.03,29.05,3.54,2.38,0.00,22.39,1.00,4.13,1.30,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,19.60,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,0.00,7.80,8.00,15.00,3.60,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,6.16,15.64,1.90,28.49,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,1.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,11.97,12.63,9.50,0.00,0.88,36.32,25.77,3.34,2.43,0.00,22.76,1.00,4.13,1.28,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,20.16,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,3.10,7.80,13.00,13.00,3.70,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,6.15,15.36,1.90,28.50,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,11.68,12.45,9.50,0.00,0.87,33.70,25.73,3.26,2.52,0.00,21.15,1.00,4.13,1.26,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.00,20.02,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,3.10,7.80,13.00,13.00,3.70,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,5.49,14.45,1.90,28.55,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,11.40,12.28,9.50,0.00,0.87,38.05,25.98,3.82,2.40,0.00,22.92,1.00,4.13,1.24,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
7.00,0.00,20.41,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,3.10,7.80,13.00,13.00,3.60,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,5.72,14.32,1.90,28.58,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,11.34,12.27,9.50,0.00,0.86,36.39,26.27,3.77,2.34,0.00,23.92,1.00,4.13,1.23,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
8.00,0.00,20.63,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,3.10,7.80,13.00,13.00,3.60,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,5.93,13.90,1.90,28.56,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,11.28,12.26,9.50,0.00,0.86,35.74,25.25,3.93,2.36,0.00,21.54,1.00,4.13,1.21,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
9.00,0.00,20.58,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,3.10,7.80,13.00,9.00,3.70,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,5.57,13.51,1.90,28.59,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,11.33,12.30,9.50,0.00,0.85,33.37,24.68,3.60,2.13,0.00,23.61,1.00,4.13,1.21,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
10.00,0.00,20.80,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,14.49,0.00,0.00,3.10,7.80,13.00,9.00,3.60,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,5.72,13.83,1.90,28.58,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,11.37,12.34,9.50,0.00,0.85,29.81,24.59,3.08,2.07,0.00,24.60,1.00,4.13,1.19,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
