"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,0.00,17.07,0.00,14.00,3.00,7.20,2.30,3.90,1.15,0.40,3.40,19.00,0.00,0.00,5.00,0.00,7.20,12.10,3.90,0.00,4.50,5.60,4.00,19.22,10.00,3.00,4.50,2.80,0.00,22.80,47.44,1.85,27.00,4.50,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,29.30,6.40,4.50,18.45,1.50,10.80,8.01,3.70,2.40,7.99,9.10,18.90,0.00,0.00,0.00,1.00,36.40,58.80,3.06,1.79,0.00,88.00,25.00,0.00,1.36,0.00,0.00,0.00,0.00,11.00
2.00,0.00,17.25,0.00,14.00,3.00,7.20,2.30,3.90,1.15,0.40,3.40,19.00,0.00,0.00,5.00,0.00,7.20,11.00,4.70,0.00,4.50,5.60,4.00,19.22,10.00,3.00,4.50,2.80,0.00,24.10,48.65,1.85,27.00,4.50,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,36.00,6.40,4.50,18.45,1.50,10.80,8.01,3.70,2.40,8.39,9.50,18.90,0.00,0.00,0.00,1.00,36.40,59.10,2.76,1.49,0.00,92.10,30.00,0.00,1.32,0.00,0.00,0.00,0.00,11.00
3.00,0.00,17.40,0.00,14.00,3.00,7.20,2.30,3.90,1.15,0.40,3.40,19.00,0.00,0.00,5.00,0.00,7.20,9.90,5.60,0.00,4.50,5.60,4.00,19.22,10.00,3.00,4.50,2.80,0.00,24.80,50.26,1.85,27.00,4.50,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,45.50,6.40,4.50,18.45,1.50,10.80,8.01,3.70,2.40,8.60,9.90,18.90,0.00,0.00,0.00,1.00,35.80,60.00,2.65,1.36,0.00,94.90,34.00,0.00,1.28,0.00,0.00,0.00,0.00,11.00
4.00,0.00,17.41,0.00,14.00,3.00,7.20,2.30,3.90,1.15,0.40,3.40,19.00,0.00,0.00,5.00,0.00,7.20,8.90,6.80,0.00,4.50,5.60,4.00,19.22,10.00,3.00,4.50,2.80,0.00,25.30,52.29,1.85,27.00,4.50,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,52.30,6.40,4.50,18.45,1.50,10.80,8.01,3.70,2.40,8.74,10.40,18.90,0.00,0.00,0.00,1.00,35.00,60.60,2.61,1.28,0.00,97.20,38.00,0.00,1.24,0.00,0.00,0.00,0.00,11.00
5.00,0.00,17.33,0.00,14.00,3.00,7.20,2.30,3.90,1.20,0.40,3.40,19.00,0.00,0.00,5.00,0.00,7.20,8.10,8.50,0.00,4.50,5.60,4.00,19.22,10.00,3.00,4.50,2.80,0.00,25.50,54.32,1.85,27.00,4.50,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,50.30,6.40,4.50,18.45,1.50,10.80,8.01,3.70,2.40,8.99,10.80,18.90,0.00,0.00,0.00,1.00,33.60,60.00,2.57,1.32,0.00,97.60,40.00,0.00,1.24,0.00,0.00,0.00,0.00,11.00
6.00,0.00,17.67,0.00,14.00,3.00,7.20,2.30,3.90,1.20,0.40,3.40,19.00,0.00,0.00,5.00,0.00,7.20,7.40,9.90,0.00,4.50,5.60,4.00,19.22,10.00,3.00,4.50,2.80,0.00,25.50,56.36,1.85,27.00,4.50,9.50,0.00,17.48,0.00,0.60,4.00,4.00,4.20,2.40,47.00,6.40,4.50,18.45,1.50,10.80,8.01,3.70,2.40,9.28,11.20,18.90,0.00,0.00,0.00,1.00,32.00,59.30,2.52,1.39,0.00,97.80,40.00,0.00,1.20,0.00,0.00,0.00,0.00,11.00
7.00,0.32,17.91,0.16,14.00,3.00,7.20,2.30,3.90,1.20,0.40,3.40,19.00,0.04,0.15,5.00,0.00,7.20,6.40,10.00,0.00,4.50,5.60,4.00,19.22,10.00,3.00,4.50,2.80,0.12,25.30,57.83,1.85,27.00,4.50,9.50,2.07,17.48,0.34,0.60,4.00,4.00,4.20,2.40,39.70,6.40,4.50,18.45,1.50,10.80,8.01,3.70,2.40,9.62,11.80,18.90,0.00,0.00,0.00,1.00,29.90,58.00,2.48,1.43,2.17,97.60,39.00,0.00,1.20,0.17,0.42,0.00,27.93,11.00
8.00,3.94,18.20,1.83,14.00,3.00,7.20,2.30,3.90,1.20,0.40,3.40,19.00,1.27,2.13,5.00,0.00,7.20,5.40,10.20,0.00,4.50,5.60,4.00,19.22,10.00,3.00,4.50,2.80,4.23,24.70,58.71,1.85,27.00,4.50,9.50,27.77,17.48,4.10,0.60,4.00,4.00,4.20,2.40,33.20,6.40,4.50,18.45,1.50,10.80,8.01,3.70,2.40,9.98,12.20,18.90,0.00,0.00,0.00,1.00,27.90,56.20,2.45,1.47,17.79,96.90,36.00,0.00,1.20,12.97,24.09,0.00,59.21,11.00
9.00,8.54,18.02,4.38,14.00,3.00,7.20,2.30,3.90,1.20,0.40,3.40,19.00,2.62,8.18,5.00,0.00,7.20,4.70,10.30,0.00,4.50,5.60,4.00,19.22,10.00,3.00,4.50,2.80,10.24,23.40,59.07,1.85,27.00,4.50,9.50,81.23,17.48,13.59,0.60,4.00,4.00,4.20,2.40,28.90,6.40,4.50,18.45,1.50,10.80,8.01,3.70,1.20,10.43,12.50,18.90,0.00,0.00,0.04,1.00,26.10,53.10,2.51,1.67,56.18,94.30,33.00,0.00,1.16,39.32,95.21,0.00,128.73,11.00
10.00,10.69,17.84,7.04,14.00,3.00,7.20,2.30,3.90,1.20,0.40,3.40,19.00,5.32,15.24,5.00,0.00,7.20,4.00,10.60,0.00,4.50,5.60,4.00,19.22,10.00,3.00,4.50,2.80,13.87,22.20,58.93,1.85,27.00,4.50,9.50,125.10,17.48,26.54,0.60,4.00,4.00,4.20,2.40,24.80,6.40,4.50,0.00,1.50,10.80,8.01,3.70,1.20,10.90,12.80,18.90,0.00,0.00,0.07,1.00,24.70,50.20,2.59,1.92,87.14,91.50,30.00,0.00,1.12,68.17,204.31,0.00,198.26,11.00
