"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,17.45,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,11.95,28.66,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,13.34,33.26,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,17.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.55,0.46,18.00,0.00,0.00,0.00,1.00,54.20,71.40,1.90,1.30,0.00,68.80,8.00,0.00,2.00,0.00,0.00,11.00,0.00
2.00,0.00,17.45,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,11.95,28.66,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,13.34,33.26,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,13.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.55,0.46,18.00,0.00,0.00,0.00,1.00,50.00,65.40,1.50,0.90,0.00,67.80,6.00,0.00,2.00,0.00,0.00,11.00,0.00
3.00,0.00,17.17,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,12.76,27.25,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,12.93,32.15,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,10.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.62,0.40,18.00,0.00,0.00,0.00,1.00,45.00,62.30,1.40,0.80,0.00,66.30,5.00,0.00,2.00,0.00,0.00,11.00,0.00
4.00,0.00,17.90,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,13.65,25.94,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,12.63,31.40,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,8.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.70,0.31,18.00,0.00,0.00,0.00,1.00,39.80,59.20,1.30,0.70,0.00,64.60,4.00,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,18.13,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,14.46,23.74,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,12.77,31.71,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,7.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.72,0.28,18.00,0.00,0.00,0.00,1.00,33.80,55.20,1.20,0.60,0.00,62.60,4.00,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,18.48,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,15.25,21.24,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,13.07,32.39,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,7.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.72,0.26,18.00,0.00,0.00,0.00,1.00,27.60,50.50,1.10,0.60,0.00,61.40,3.00,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,18.85,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,15.34,19.51,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,13.65,33.22,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,7.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.72,0.26,18.00,0.00,0.00,0.00,1.00,20.50,43.10,1.00,0.40,0.00,62.60,4.00,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,18.53,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,15.21,18.03,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,14.33,34.11,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,8.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.72,0.25,18.00,0.00,0.00,0.00,1.00,14.40,37.10,0.90,0.30,0.00,64.00,5.00,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,18.46,0.00,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.00,17.48,0.00,6.80,15.14,16.68,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,14.55,34.08,3.15,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,9.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.64,0.23,18.00,0.00,0.00,0.00,1.00,11.00,35.00,0.80,0.30,0.00,65.50,6.00,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.02,19.00,0.10,14.00,0.00,7.50,6.40,7.70,2.60,0.40,3.40,20.00,0.00,0.06,17.48,0.00,6.80,15.09,15.38,8.00,3.80,3.40,2.50,18.45,17.48,10.00,13.59,1.40,0.00,14.61,33.73,3.15,27.00,19.42,17.96,2.66,17.96,0.58,0.60,19.42,19.42,19.42,2.40,10.00,12.82,18.45,5.00,10.80,7.73,14.56,2.40,0.52,0.19,18.00,0.00,0.00,0.00,1.00,9.00,34.10,0.70,0.30,2.41,66.60,7.00,0.00,2.00,0.45,0.00,11.00,0.00
