"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.40,0.00,14.00,3.00,7.00,11.22,19.22,3.60,0.00,3.50,17.43,0.00,0.44,16.59,10.00,0.00,20.80,68.12,8.00,0.00,13.17,5.00,19.32,19.32,19.51,19.51,2.80,0.02,26.14,80.79,3.30,0.00,19.51,19.02,0.00,18.24,0.05,0.00,19.51,19.51,10.00,1.20,125.00,12.88,20.49,19.51,8.40,10.80,7.69,17.56,1.20,2.94,2.46,18.00,0.99,1.63,0.00,1.24,92.02,96.77,9.62,7.90,0.00,63.61,137.00,0.00,2.00,0.15
2.00,0.00,23.43,0.00,14.00,3.00,7.00,11.22,19.22,3.60,0.00,3.50,17.43,0.00,0.00,16.59,10.00,0.00,19.70,63.66,8.10,0.00,13.17,5.00,19.32,19.32,19.51,19.51,2.80,0.00,26.16,80.56,3.30,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,1.20,121.00,12.88,20.49,19.51,8.40,10.80,7.69,17.56,1.20,2.31,2.04,18.00,0.99,1.63,0.00,1.24,89.90,93.00,8.94,7.28,0.00,63.37,127.00,0.00,2.00,0.00
3.00,0.00,23.43,0.00,14.00,3.00,7.00,11.22,19.22,3.60,0.00,3.50,17.43,0.00,0.00,16.59,10.00,0.00,18.70,59.46,8.10,0.00,13.17,5.00,19.32,19.32,19.51,19.51,2.80,0.00,26.09,79.98,3.30,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,1.20,116.00,12.88,20.49,19.51,8.40,10.80,7.69,17.56,1.20,1.79,1.63,18.00,0.99,1.63,0.00,1.24,88.57,91.48,8.50,6.78,0.00,61.97,115.00,0.00,2.00,0.00
4.00,0.00,23.52,0.00,14.00,3.00,7.00,11.22,19.22,3.60,0.00,3.50,17.43,0.00,0.00,16.59,11.32,0.00,17.50,52.00,8.10,0.00,13.17,5.00,19.32,19.32,19.51,19.51,2.80,0.00,25.76,78.38,3.30,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,111.00,12.88,20.49,19.51,8.40,10.80,7.69,17.56,1.20,1.60,1.25,18.00,0.99,1.63,0.00,1.24,87.21,90.02,8.77,6.67,0.00,64.78,104.00,0.00,2.00,0.00
5.00,0.00,23.48,0.00,14.00,3.00,7.00,11.22,19.22,3.60,0.00,3.50,17.43,0.00,0.00,16.59,11.32,0.00,16.20,50.00,8.10,0.00,13.17,5.00,19.32,19.32,19.51,19.51,2.80,0.00,25.31,76.58,3.30,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,105.00,12.88,20.49,19.51,8.40,10.80,7.69,17.56,1.20,1.39,0.95,18.00,0.99,1.63,0.00,1.24,79.84,87.85,8.89,6.53,0.00,68.00,94.00,0.00,2.00,0.00
6.00,0.00,23.51,0.00,14.00,3.00,7.00,11.22,19.22,3.60,0.00,3.50,17.43,0.00,0.00,16.59,11.32,0.00,15.30,44.28,8.10,0.00,0.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,24.47,74.22,3.30,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,97.00,12.88,20.49,19.51,8.40,10.80,7.69,17.56,1.20,1.11,0.88,18.00,0.99,1.63,0.00,1.24,76.71,80.41,8.55,6.30,0.00,65.65,84.00,0.00,2.00,0.00
7.00,0.00,23.64,0.00,14.00,3.00,7.00,11.22,19.22,3.60,0.00,3.50,17.43,0.00,0.00,16.59,11.32,0.00,14.50,44.04,8.10,0.00,0.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,23.63,71.97,3.30,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,89.00,12.88,20.49,19.51,8.40,10.80,7.69,17.56,1.20,0.87,0.83,18.00,0.99,1.63,0.00,1.24,73.61,78.12,8.20,5.97,0.00,67.84,74.00,0.00,2.00,0.00
8.00,0.00,23.57,0.00,14.00,3.00,7.00,11.22,19.22,3.60,0.00,3.50,17.43,0.00,0.00,16.59,11.32,0.00,14.70,38.21,8.10,0.00,0.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,22.77,70.06,3.30,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,82.00,12.88,20.49,19.51,8.40,10.80,7.69,17.56,1.20,0.76,0.79,18.00,0.99,1.63,0.00,1.24,68.35,74.56,7.83,5.39,0.00,70.98,68.00,0.00,2.00,0.00
9.00,0.00,23.40,0.00,14.00,3.00,7.00,11.22,19.22,3.60,0.00,3.50,17.43,0.00,0.00,16.59,11.32,0.00,15.30,37.21,8.10,0.00,0.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,21.88,68.18,3.30,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,75.00,12.88,20.49,19.51,8.40,10.80,7.69,17.56,1.20,0.67,0.75,18.00,0.99,1.63,0.00,1.24,57.48,70.70,7.49,4.80,0.00,74.29,64.00,0.00,2.00,0.00
10.00,0.00,23.44,0.00,14.00,3.00,7.00,11.22,19.22,3.60,0.00,3.50,17.43,0.00,0.00,16.59,11.32,0.00,16.10,30.91,8.10,0.00,0.00,5.00,19.32,19.32,19.51,19.51,2.80,0.00,20.91,66.38,3.30,0.00,19.51,19.02,0.00,18.24,0.00,0.00,19.51,19.51,10.00,2.40,72.00,12.88,20.49,19.51,8.40,10.80,7.69,17.56,1.20,0.66,0.73,18.00,0.99,1.63,0.00,1.24,52.03,66.36,7.22,4.20,0.00,73.37,64.00,0.00,2.00,0.00
