"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,18.92,0.00,14.00,0.00,7.60,6.40,7.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,13.72,29.24,8.00,4.00,3.40,5.00,18.45,18.25,10.00,13.59,1.45,0.00,21.98,58.91,3.30,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,39.00,12.82,19.42,7.00,10.00,8.64,14.56,2.40,6.60,11.21,18.00,0.00,0.00,0.00,1.00,41.87,61.92,1.39,1.69,0.00,81.26,23.00,0.00,2.00,0.00,0.00,11.00,0.00
2.00,0.00,18.92,0.00,14.00,0.00,7.60,6.40,7.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,13.72,29.24,8.00,4.00,3.40,5.00,18.45,18.25,10.00,13.59,1.45,0.00,21.98,58.91,3.30,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,35.00,12.82,19.42,7.00,10.00,8.64,14.56,2.40,6.60,11.21,18.00,0.00,0.00,0.00,1.00,41.87,61.92,1.39,1.69,0.00,76.27,22.00,0.00,2.00,0.00,0.00,11.00,0.00
3.00,0.00,20.01,0.00,14.00,0.00,7.60,6.40,7.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,14.62,29.55,8.00,4.00,3.40,5.00,18.45,18.25,10.00,13.59,1.45,0.00,21.01,56.24,3.30,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,34.00,12.82,19.42,7.00,10.80,8.64,14.56,2.40,6.58,11.25,18.00,0.00,0.00,0.00,1.00,40.35,60.93,1.27,1.55,0.00,72.88,23.00,0.00,2.00,0.00,0.00,11.00,0.00
4.00,0.00,19.69,0.00,14.00,0.00,7.60,6.40,7.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,14.08,29.31,8.00,4.00,3.40,5.00,18.45,18.25,10.00,13.59,1.45,0.00,20.73,54.81,3.30,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,35.00,12.82,19.42,7.00,10.80,8.64,14.56,2.40,6.70,11.33,18.00,0.00,0.00,0.00,1.00,37.99,61.92,1.30,1.59,0.00,69.49,25.00,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,19.84,0.00,14.00,0.00,7.60,6.40,7.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,13.71,29.02,8.00,4.00,3.40,5.00,18.45,18.25,10.00,13.59,1.45,0.00,20.51,53.50,3.30,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,36.00,12.82,19.42,7.00,10.80,8.64,14.56,2.40,6.78,11.40,18.00,0.00,0.00,0.00,1.00,35.64,62.70,1.31,1.60,0.00,68.14,27.00,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,20.30,0.00,14.00,0.00,7.60,6.40,7.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,13.83,28.63,8.00,4.00,3.40,5.00,18.45,18.25,10.00,13.59,1.45,0.00,20.49,52.56,3.30,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,35.00,12.82,19.42,7.00,10.80,8.64,14.56,2.40,6.75,11.47,18.00,0.00,0.00,0.00,1.00,33.29,62.87,1.25,1.52,0.00,66.78,27.00,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,20.43,0.00,14.00,0.00,7.60,6.40,7.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,14.13,28.32,8.00,4.00,3.40,5.00,18.45,18.25,10.00,13.59,1.45,0.00,20.36,51.53,3.30,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,34.00,12.82,19.42,7.00,10.80,8.64,14.56,2.40,6.70,11.47,18.00,0.00,0.00,0.00,1.00,31.25,62.59,1.18,1.44,0.00,65.50,27.00,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,20.28,0.00,14.00,0.00,7.60,6.40,7.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,14.96,28.25,8.00,4.00,3.40,5.00,18.45,18.25,10.00,13.59,1.45,0.00,19.93,50.23,3.30,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,34.00,12.82,19.42,7.00,10.80,8.64,14.56,2.40,6.60,11.30,18.00,0.00,0.00,0.00,1.00,30.13,60.97,1.05,1.38,0.00,64.21,27.00,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,20.17,0.00,14.00,0.00,7.60,6.40,7.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,15.55,28.15,8.00,4.00,3.40,5.00,18.45,18.25,10.00,13.59,1.45,0.00,19.56,48.90,3.30,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,33.00,12.82,19.42,7.00,10.80,8.64,14.56,2.40,6.60,11.17,18.00,0.00,0.00,0.00,1.00,28.56,59.05,0.93,1.31,0.00,62.39,26.00,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.00,19.93,0.00,14.00,0.00,7.60,6.40,7.30,2.60,0.40,3.50,20.00,0.00,0.00,17.48,0.00,6.80,15.43,27.95,8.00,4.00,3.40,5.00,18.45,18.25,10.00,13.59,1.45,0.00,19.37,47.49,3.30,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,32.00,12.82,19.42,7.00,10.80,8.64,14.56,2.40,6.88,11.18,18.00,0.00,0.00,0.00,1.00,25.61,56.24,0.86,1.16,0.00,60.57,25.00,0.00,2.00,0.00,0.00,11.00,0.00
