"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.75,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,9.20,18.80,3.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,10.00,20.90,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,0.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,1.31,3.28,18.90,0.00,0.00,0.00,1.00,4.40,12.60,0.10,0.30,0.00,45.40,0.00,0.00,2.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00
2.00,0.00,23.54,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,9.40,18.40,3.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,10.70,22.40,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,0.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,1.48,3.84,18.90,0.00,0.00,0.00,1.00,3.90,11.60,0.10,0.29,0.00,47.10,0.00,0.00,2.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00
3.00,0.00,23.62,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,9.60,18.20,3.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,10.90,23.10,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,0.10,7.50,19.44,6.00,10.70,0.00,8.00,2.40,1.62,4.17,18.90,0.00,0.00,0.00,1.00,4.50,13.00,0.10,0.27,0.00,48.60,0.00,0.00,2.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00
4.00,0.00,23.64,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,9.60,18.00,3.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,11.10,24.20,2.45,27.00,19.44,18.08,0.30,17.01,0.00,0.60,19.44,19.44,19.44,1.20,0.60,7.50,19.44,6.00,10.70,0.00,8.00,2.40,1.74,4.41,18.90,0.00,0.00,0.00,1.00,5.60,15.10,0.20,0.24,0.30,50.50,0.00,0.00,2.00,0.00,0.00,6.50,0.30,0.00,0.00,0.00
5.00,0.23,23.77,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.26,0.21,15.55,0.00,5.60,9.20,17.60,3.20,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.06,11.50,26.50,2.45,27.00,19.44,18.08,6.50,17.01,0.82,0.60,19.44,19.44,19.44,1.20,0.80,7.50,19.44,6.00,10.70,0.00,8.00,2.40,1.97,4.68,18.90,0.00,0.00,0.00,1.00,8.00,18.90,0.30,0.26,6.60,52.90,0.20,0.00,2.00,1.54,8.15,6.50,11.70,0.00,0.00,0.81
6.00,1.31,23.75,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.88,1.38,15.55,0.00,5.60,9.10,17.00,3.20,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.75,11.70,27.90,2.45,27.00,19.44,18.08,21.00,17.01,4.22,0.60,19.44,19.44,19.44,1.20,1.20,7.50,19.44,6.00,10.70,0.00,8.00,2.40,2.23,4.97,18.90,0.00,0.00,0.00,1.00,9.80,21.90,0.40,0.29,21.90,54.00,0.60,0.00,2.00,10.27,59.15,6.50,40.00,0.00,0.00,5.50
7.00,3.30,23.73,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,2.26,3.35,15.55,0.00,5.60,10.20,16.40,3.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,0.00,2.19,11.30,26.90,2.45,27.00,19.44,18.08,50.90,17.01,11.21,0.60,19.44,19.44,19.44,1.20,2.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,2.68,5.54,18.90,0.00,0.00,0.02,1.00,10.50,22.50,0.40,0.28,47.40,53.00,1.00,0.00,2.00,25.46,133.04,6.50,80.30,0.00,0.01,10.19
8.00,5.64,23.77,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,6.61,6.13,15.55,0.00,5.60,11.20,15.90,3.00,4.00,8.40,4.20,17.88,14.58,19.44,19.44,0.00,4.31,11.00,26.50,2.45,27.00,19.44,18.08,79.10,17.01,19.68,0.60,19.44,19.44,19.44,1.20,2.40,7.50,19.44,6.00,10.70,0.00,8.00,2.40,3.18,6.21,18.90,0.00,0.00,0.05,1.00,11.10,23.30,0.50,0.26,67.20,52.20,1.30,0.00,2.00,45.65,207.38,6.50,121.20,0.00,0.04,20.73
9.00,7.63,23.70,0.86,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,11.80,9.45,15.55,0.00,5.60,11.90,15.70,3.00,4.00,8.40,4.20,17.88,14.58,19.44,19.44,0.00,7.62,10.90,27.90,2.45,27.00,19.44,18.08,99.20,17.01,24.03,0.60,19.44,19.44,19.44,1.20,2.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,3.58,6.49,18.90,0.00,0.00,0.06,1.00,11.70,24.40,0.70,0.42,78.50,51.60,1.30,0.00,2.00,60.22,232.65,6.50,148.30,0.00,0.08,31.27
10.00,9.54,23.77,5.67,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,14.30,12.47,15.55,0.00,5.60,12.40,16.10,3.20,4.00,8.40,4.20,17.88,14.58,19.44,19.44,0.00,10.11,10.90,30.00,2.45,27.00,19.44,18.08,116.30,17.01,28.87,0.60,19.44,19.44,19.44,1.20,1.70,7.50,19.44,6.00,10.70,0.00,8.00,2.40,3.93,6.64,18.90,0.00,0.00,0.08,1.00,12.60,25.80,0.90,0.63,90.10,51.80,1.40,0.10,2.00,68.85,246.19,6.50,154.80,0.00,0.13,36.25
