"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,61.94,25.66,63.08,548.48,178.60,3.09,3.24,110.48,14.06,0.63,32.06,14.93,81.13,5.14,2.82,164.07,56.57,109.34,27.22,0.00,175.50,33.36,4.42,6.88,87.77,0.00,6.39,9.98,42.87,9.72,9.92,0.00,166.01,64.26,63.86,22.84,22.84,0.00,113.51,0.00,5.67,74.99,76.38,36.11,29.90,60.12,30.70,0.00,30.58,0.00,20.60,0.00,0.00,203.40,17.43,20.27
2.00,64.46,26.70,65.64,538.03,175.20,3.09,3.24,110.48,14.06,0.63,32.06,14.93,81.54,5.14,2.82,164.07,56.57,110.82,27.22,0.00,175.70,33.36,4.42,6.88,87.77,0.00,6.39,9.98,46.50,9.72,10.77,0.00,166.70,28.09,0.00,67.94,28.09,66.43,72.76,0.00,5.67,74.99,75.00,38.45,33.95,60.12,30.70,0.00,30.58,20.60,0.00,0.00,0.00,203.40,17.43,20.27
3.00,59.31,29.62,67.20,544.18,177.20,3.09,3.24,110.48,14.06,0.63,32.06,14.93,83.52,5.14,2.82,164.07,56.57,106.17,27.22,0.00,175.70,33.36,4.42,6.88,87.77,0.00,6.39,9.98,44.17,9.72,10.23,0.00,163.58,39.18,0.00,67.89,67.33,0.00,114.23,0.00,5.67,74.99,75.00,33.38,25.98,60.12,30.70,0.00,30.58,20.60,20.60,0.00,0.00,203.40,17.43,20.27
4.00,67.08,29.20,67.20,560.24,182.43,3.09,3.24,110.48,14.06,0.63,32.06,14.93,88.88,5.14,2.82,164.07,56.57,116.93,27.22,0.00,175.70,33.36,4.42,6.88,87.77,0.00,6.39,9.98,52.22,9.72,12.09,0.00,169.20,67.57,0.00,29.40,20.60,0.00,146.73,0.00,5.67,74.99,76.38,40.72,38.33,60.12,30.70,0.00,30.58,26.78,0.00,0.00,0.00,203.40,17.43,20.27
5.00,53.66,29.98,67.20,563.47,183.49,3.09,3.24,110.48,14.06,0.63,32.06,14.93,82.59,5.14,2.82,164.07,56.57,122.56,27.22,0.00,175.70,33.36,4.42,6.88,87.77,0.00,6.39,9.98,64.46,9.72,14.92,0.00,172.51,33.01,0.00,65.48,64.93,0.00,144.25,0.00,5.67,74.99,75.00,49.87,0.00,60.12,30.70,0.00,30.58,20.60,20.60,0.00,0.00,203.40,17.43,20.27
6.00,69.54,28.81,67.20,553.35,180.19,3.09,3.24,110.48,14.06,0.63,32.06,14.93,81.79,5.14,2.82,164.07,56.57,117.26,27.22,0.00,175.90,33.36,4.42,6.88,87.77,0.00,6.39,9.98,56.63,9.72,13.11,0.00,169.88,26.78,0.00,26.78,0.00,0.00,116.33,0.00,5.67,74.99,75.00,42.89,42.37,60.12,30.70,0.00,30.58,29.87,20.60,0.00,0.00,203.40,17.43,20.27
7.00,66.39,27.50,67.20,506.53,164.94,3.09,3.24,110.48,14.06,0.63,32.06,14.93,81.79,5.14,2.82,164.07,56.57,110.50,27.22,0.00,175.70,33.36,4.42,6.88,87.77,0.00,6.39,9.98,51.65,9.72,11.96,0.00,166.50,33.91,54.46,33.91,33.91,0.00,80.33,0.00,5.67,74.99,75.00,38.48,34.01,60.12,30.70,30.59,30.58,42.57,20.60,0.00,0.00,203.40,17.43,20.27
8.00,55.81,29.98,67.20,436.18,142.04,3.09,3.24,110.48,14.06,0.63,32.06,14.93,75.65,5.14,2.82,164.07,56.57,110.91,27.22,0.00,175.70,33.36,4.42,6.88,87.77,0.00,6.39,9.98,51.57,9.72,11.94,0.00,168.08,20.60,39.63,61.85,39.95,0.00,80.33,0.00,5.67,74.99,75.00,31.62,23.69,60.12,30.70,30.59,30.58,36.74,20.60,0.00,0.00,203.40,17.43,20.27
9.00,52.06,29.98,67.20,411.58,134.02,3.09,3.24,110.48,14.06,0.63,32.06,14.93,59.98,5.14,2.82,164.07,56.57,114.37,27.22,0.00,175.50,33.36,4.42,6.88,87.77,0.00,6.39,9.98,57.06,9.72,13.21,0.00,170.20,42.04,63.53,20.60,42.04,0.00,80.33,0.00,5.67,74.99,75.00,36.22,0.00,60.12,30.70,30.59,30.58,36.74,20.60,0.00,0.00,203.40,17.43,20.27
10.00,54.01,29.98,67.20,383.42,124.86,3.09,3.24,110.48,14.06,0.63,32.06,14.93,59.98,5.14,2.82,164.07,56.57,122.14,27.22,0.00,175.70,33.36,4.42,6.88,87.77,0.00,6.39,9.98,64.23,9.72,14.87,0.00,175.66,20.60,39.72,62.01,40.05,0.00,80.33,0.00,5.67,74.99,75.00,45.94,0.00,60.12,30.70,30.59,30.58,20.60,42.57,0.00,0.00,203.40,17.43,20.27
