"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,16.04,21.67,18.92,13.88,2.90,7.70,5.20,10.29,3.33,0.40,3.50,19.00,19.30,18.94,9.00,0.00,6.90,15.80,61.15,5.20,5.00,5.10,4.60,18.93,18.93,17.48,19.42,1.40,15.74,21.70,67.50,3.30,26.50,17.48,17.48,135.22,17.96,38.98,0.60,17.48,19.42,19.42,2.40,73.60,0.00,10.19,19.42,7.00,10.80,8.10,17.48,2.40,14.07,15.69,18.00,0.00,0.00,1.14,1.00,55.80,71.70,2.79,4.94,111.21,94.70,94.50,0.40,1.88,79.99,251.36,7.00,203.07,11.00
2.00,15.89,21.65,18.75,13.90,2.90,7.70,5.20,10.29,3.33,0.40,3.50,19.00,18.60,18.92,9.00,0.00,6.90,17.16,62.97,5.20,5.00,5.10,4.60,18.93,18.93,17.48,19.42,1.40,15.78,21.70,69.30,3.30,26.40,17.48,17.48,139.96,17.96,38.91,0.60,17.48,19.42,19.42,2.40,85.60,0.00,10.19,19.42,7.00,10.80,8.10,17.48,2.40,14.42,16.11,18.00,0.00,0.00,1.16,1.00,56.80,71.60,3.24,5.26,111.23,95.70,105.50,0.40,1.84,79.99,251.31,7.00,203.09,11.00
3.00,15.61,21.28,18.16,13.89,2.90,7.70,5.20,10.29,3.33,0.40,3.50,19.00,18.59,18.88,9.00,0.00,6.90,17.66,63.23,5.20,5.00,5.10,4.60,18.93,18.93,17.48,19.42,1.40,15.78,21.50,68.10,3.30,26.20,17.48,17.48,138.60,17.96,38.70,0.60,17.48,19.42,19.42,2.40,96.00,0.00,10.19,19.42,7.00,10.80,8.10,17.48,2.40,14.43,16.05,18.00,0.00,0.00,1.15,1.00,57.10,70.20,3.41,5.43,111.18,96.60,113.20,0.40,1.80,79.99,250.88,7.00,203.03,11.00
4.00,14.98,21.00,17.07,13.90,2.90,7.70,5.20,10.29,3.33,0.40,3.50,19.00,19.25,18.90,9.00,0.00,6.90,17.88,62.98,5.20,5.00,5.10,4.60,18.93,18.93,17.48,19.42,1.40,15.77,22.90,70.40,3.30,26.00,17.48,17.48,139.02,17.96,38.50,0.60,17.48,19.42,19.42,2.40,102.00,0.00,10.19,19.42,7.00,10.80,8.10,17.48,2.40,14.33,15.83,18.00,0.00,0.00,1.15,1.00,57.40,70.70,3.48,5.56,111.04,95.40,116.20,0.30,1.84,80.00,248.96,7.00,202.88,11.00
5.00,14.18,21.03,15.78,13.89,2.90,7.70,5.20,10.29,3.33,0.40,3.50,19.00,19.58,18.90,9.00,0.00,6.90,17.46,61.88,5.20,5.00,5.10,4.60,18.93,18.93,17.48,19.42,1.40,15.72,22.10,69.20,3.30,25.80,17.48,17.48,139.80,17.96,38.31,0.60,17.48,19.42,19.42,2.40,106.40,0.00,10.19,19.42,7.00,10.80,8.10,17.48,2.40,14.13,15.69,18.00,0.00,0.00,1.15,1.00,57.60,71.80,3.56,5.71,110.93,93.50,117.60,0.20,1.84,80.00,241.09,7.00,202.66,11.00
6.00,13.40,20.87,14.45,13.89,2.90,7.70,5.20,10.29,3.33,0.40,3.50,19.00,19.44,18.84,9.00,0.00,6.90,16.84,60.50,5.20,5.00,5.10,4.60,18.93,18.93,17.48,19.42,1.40,15.64,19.10,64.20,3.30,25.70,17.48,17.48,142.59,17.96,38.12,0.60,17.48,19.42,19.42,2.40,108.50,0.00,10.19,19.42,7.00,10.80,8.10,17.48,2.40,13.89,15.57,18.00,0.00,0.00,0.97,1.00,57.10,71.60,3.64,5.87,110.51,93.20,119.70,0.20,1.88,79.99,226.71,7.00,202.09,11.00
7.00,12.70,20.86,12.72,13.90,2.90,7.70,5.20,10.29,3.33,0.40,3.50,19.00,19.01,18.64,9.00,0.00,6.90,16.48,59.33,5.20,5.00,5.10,4.60,18.93,18.93,17.48,19.42,1.40,15.44,16.70,59.80,3.30,25.70,17.48,17.48,144.33,17.96,37.50,0.60,17.48,19.42,19.42,2.40,109.80,0.00,10.19,19.42,7.00,10.80,8.10,17.48,2.40,13.46,15.21,18.00,0.00,0.00,0.94,1.00,56.40,70.80,3.57,5.92,109.17,93.40,122.00,0.10,1.92,79.91,218.81,7.00,200.15,11.00
8.00,11.87,21.05,10.61,13.89,2.90,7.70,5.20,10.29,3.33,0.40,3.50,19.00,18.12,18.27,9.00,0.00,6.90,16.21,58.23,5.20,5.00,5.10,4.60,18.93,18.93,17.48,19.42,1.40,15.11,16.90,59.60,3.30,25.80,17.48,17.48,143.57,17.96,35.90,0.60,17.48,19.42,19.42,2.40,112.00,0.00,10.19,19.42,7.00,10.80,8.10,17.48,2.40,12.97,14.77,18.00,0.00,0.00,0.88,1.00,54.30,69.60,3.46,5.95,105.94,92.00,124.60,0.10,1.92,79.36,217.86,7.00,192.55,11.00
9.00,11.15,21.08,8.17,13.89,2.90,7.70,5.20,10.29,3.33,0.40,3.50,19.00,16.45,17.39,9.00,0.00,6.90,15.77,58.90,5.20,5.00,5.10,4.60,18.93,18.93,17.48,19.42,1.40,14.25,18.20,59.20,3.30,25.90,17.48,17.48,137.68,17.96,32.47,0.60,17.48,19.42,19.42,2.40,114.40,0.00,10.19,19.42,7.00,10.80,8.10,17.48,2.40,11.76,12.61,18.00,0.00,0.00,0.74,1.00,51.80,68.30,3.28,5.70,98.65,90.10,127.30,0.10,1.96,76.48,193.01,7.00,178.06,11.00
10.00,10.16,20.95,5.94,13.89,2.90,7.70,5.20,10.29,3.33,0.40,3.50,19.00,11.60,15.41,9.00,0.00,6.90,15.28,60.15,5.20,5.00,5.10,4.60,18.93,18.93,17.48,19.42,1.40,12.56,19.40,57.60,3.30,26.00,17.48,17.48,99.26,17.96,22.66,0.60,17.48,19.42,19.42,2.40,114.30,0.00,10.19,19.42,7.00,10.80,8.10,17.48,2.40,10.32,9.88,18.00,0.00,0.00,0.54,1.00,48.80,66.10,3.06,5.35,79.72,88.00,126.60,0.10,1.96,58.14,162.24,7.00,157.63,11.00
11.00,8.95,21.22,3.86,14.00,2.90,7.70,5.20,10.29,3.33,0.40,3.50,19.00,3.81,11.23,9.00,0.00,6.90,14.89,57.27,5.20,5.00,5.10,4.60,18.93,18.93,17.48,19.42,1.40,7.10,18.40,55.40,3.30,26.20,17.48,17.48,45.65,17.96,10.68,0.60,17.48,19.42,19.42,2.40,113.30,0.00,10.19,19.42,7.00,10.80,8.10,17.48,2.40,9.14,8.67,18.00,0.00,0.00,0.46,1.00,45.70,63.70,2.82,5.08,40.19,85.80,124.70,0.10,2.00,28.22,100.46,7.00,128.52,11.00
