"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,0.00,17.24,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,18.00,0.00,0.00,3.10,0.00,7.20,22.30,38.00,8.10,5.00,8.00,4.55,19.00,10.00,5.00,7.00,2.80,0.00,29.83,89.99,2.45,27.40,3.80,11.00,0.00,18.00,0.00,0.60,4.50,5.20,5.50,1.20,132.48,6.20,0.00,14.56,0.00,10.80,8.15,4.60,2.40,8.95,9.77,18.90,0.00,0.00,0.00,1.00,101.86,111.07,12.71,11.54,0.00,125.89,127.32,0.00,1.60,0.00,0.00,5.00,0.00,11.00
2.00,0.00,17.35,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,18.00,0.00,0.00,3.10,0.00,7.20,21.71,34.00,8.00,5.00,8.00,4.55,19.00,10.00,5.00,7.00,2.80,0.00,29.64,88.65,2.45,27.50,3.80,11.00,0.00,18.00,0.00,0.60,4.50,5.20,5.50,1.20,128.07,6.20,0.00,14.56,0.00,10.80,8.15,4.60,2.40,8.59,9.54,18.90,0.00,0.00,0.00,1.00,99.22,111.56,12.39,11.14,0.00,124.26,121.22,0.00,1.64,0.00,0.00,5.00,0.00,11.00
3.00,0.00,17.58,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,18.00,0.00,0.00,3.10,0.00,7.20,21.28,38.00,8.00,5.00,8.00,4.55,19.00,10.00,5.00,7.00,2.80,0.00,28.90,86.17,2.45,27.50,3.80,11.00,0.00,18.00,0.00,0.60,4.50,5.20,5.50,1.20,120.32,6.20,0.00,14.56,0.00,10.80,8.15,4.60,2.40,7.97,9.44,18.90,0.00,0.00,0.00,1.00,97.52,113.11,11.92,10.58,0.00,122.30,113.74,0.00,1.60,0.00,0.00,5.00,0.00,11.00
4.00,0.00,17.46,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,18.00,0.00,0.00,3.10,0.00,7.20,21.06,35.00,8.00,5.00,8.00,4.55,19.00,10.00,5.00,7.00,2.80,0.00,28.16,83.74,2.45,27.60,3.80,11.00,0.00,18.00,0.00,0.60,4.50,5.20,5.50,1.20,114.00,6.20,0.00,14.56,0.00,10.80,8.15,4.60,2.40,7.26,9.37,18.90,0.00,0.00,0.00,1.00,96.01,114.26,11.38,9.97,0.00,120.47,114.41,0.00,1.60,0.00,0.00,5.00,0.00,11.00
5.00,0.00,17.47,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,18.00,0.00,0.00,3.10,0.00,7.20,20.91,32.00,8.10,5.00,8.00,4.55,19.00,10.00,5.00,7.00,2.80,0.00,27.44,81.42,2.45,27.60,3.80,11.00,0.00,18.00,0.00,0.60,4.50,5.20,5.50,1.20,107.05,6.20,0.00,14.56,0.00,10.80,8.15,4.60,2.40,6.73,9.15,18.90,0.00,0.00,0.00,1.00,95.04,114.24,10.82,9.37,0.00,119.02,90.52,0.00,1.60,0.00,0.00,5.00,0.00,11.00
6.00,0.00,17.37,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,18.00,0.00,0.00,3.10,0.00,7.20,21.34,31.00,8.10,5.00,8.00,4.55,19.00,10.00,5.00,7.00,2.80,0.00,26.92,79.72,2.45,27.50,3.80,11.00,0.00,18.00,0.00,0.60,4.50,5.20,5.50,1.20,100.12,6.20,0.00,14.56,0.00,10.80,8.15,4.60,2.40,6.26,8.88,18.90,0.00,0.00,0.00,1.00,94.44,113.98,10.24,8.79,0.00,117.98,91.98,0.00,1.56,0.00,0.00,5.00,0.00,11.00
7.00,0.00,17.42,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,18.00,0.00,0.00,3.10,0.00,7.20,21.97,27.00,7.50,5.00,8.00,4.55,19.00,10.00,5.00,7.00,2.80,0.00,27.04,79.86,2.45,27.60,3.80,11.00,0.00,18.00,0.00,0.60,4.50,5.20,5.50,1.20,93.28,6.20,0.00,14.56,0.00,10.80,8.15,4.60,2.40,6.11,8.86,18.90,0.00,0.00,0.00,1.00,94.96,112.99,9.73,8.13,0.00,118.15,85.45,0.00,1.52,0.00,0.00,5.00,0.00,11.00
8.00,0.00,17.48,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,18.00,0.00,0.00,3.10,0.00,7.20,22.62,28.00,1.20,5.00,8.00,4.55,19.00,10.00,5.00,7.00,2.80,0.00,27.19,79.77,2.45,27.60,3.80,11.00,0.00,18.00,0.00,0.60,4.50,5.20,5.50,1.20,92.39,6.20,0.00,14.56,0.00,10.80,8.15,4.60,2.40,6.08,8.91,18.90,0.00,0.00,0.00,1.00,95.67,111.98,9.24,7.45,0.00,118.32,85.57,0.00,1.48,0.00,0.00,5.00,0.00,11.00
9.00,0.00,17.74,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,18.00,0.00,0.00,3.10,0.00,7.20,23.27,31.00,0.00,5.00,8.00,4.55,19.00,10.00,5.00,7.00,2.80,0.00,27.38,78.88,2.45,27.60,3.80,11.00,0.00,18.00,0.00,0.60,4.50,5.20,5.50,1.20,94.43,6.20,0.00,14.56,0.00,10.80,8.15,4.60,2.40,6.08,9.16,18.90,0.00,0.00,0.00,1.00,96.98,110.91,8.87,7.09,0.00,118.46,90.63,0.00,1.44,0.00,0.00,5.00,0.00,11.00
10.00,0.00,17.97,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,18.00,0.00,0.00,3.10,0.00,7.20,23.27,28.00,0.00,5.00,8.00,4.55,19.00,10.00,5.00,7.00,2.80,0.00,27.63,78.33,2.45,27.60,3.80,11.00,0.00,18.00,0.00,0.60,4.50,5.20,5.50,1.20,95.98,6.20,0.00,14.56,0.00,10.80,8.15,4.60,2.40,6.09,9.48,18.90,0.00,0.00,0.00,1.00,97.55,109.67,8.53,6.83,0.00,118.52,94.04,0.00,1.44,0.00,0.00,5.00,0.00,11.00
