"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,22.17,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,10.00,13.00,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,8.94,23.78,2.15,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,10.00,10.00,9.50,19.42,2.80,10.80,8.10,10.68,2.40,8.00,5.27,18.90,0.00,0.00,0.00,1.00,13.22,12.54,0.87,0.73,0.00,36.28,7.00,0.00,1.50,0.00,0.00,0.00
2.00,0.00,22.17,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,9.65,18.47,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,8.45,22.41,2.15,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,9.00,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,7.49,12.58,18.90,0.00,0.00,0.00,1.00,19.08,39.07,1.19,0.62,0.00,58.15,7.00,0.00,1.50,0.00,0.00,0.00
3.00,0.00,22.12,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,10.09,17.97,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,7.88,21.02,2.15,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,9.00,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,7.94,12.74,18.90,0.00,0.00,0.00,1.00,16.48,35.18,1.12,0.58,0.00,56.04,6.00,0.00,1.50,0.00,0.00,0.00
4.00,0.00,22.32,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,10.34,17.58,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,7.23,19.59,2.15,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,10.00,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,8.73,13.12,18.90,0.00,0.00,0.00,1.00,15.04,32.53,1.17,0.65,0.00,53.98,6.00,0.00,1.50,0.00,0.00,0.00
5.00,0.00,22.32,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,10.97,16.43,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,6.57,18.05,2.15,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,10.00,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,9.33,13.61,18.90,0.00,0.00,0.00,1.00,14.44,30.55,1.20,0.69,0.00,51.53,5.00,0.00,1.50,0.00,0.00,0.00
6.00,0.00,22.33,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,11.73,15.03,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,5.92,16.39,2.15,27.50,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,10.00,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,9.86,14.14,18.90,0.00,0.00,0.00,1.00,14.12,28.80,1.22,0.72,0.00,48.95,4.00,0.00,1.50,0.00,0.00,0.00
7.00,0.00,22.29,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,12.21,14.06,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,5.49,15.14,2.15,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,10.00,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,10.12,14.41,18.90,0.00,0.00,0.00,1.00,13.01,28.53,0.98,0.58,0.00,46.04,3.00,0.00,1.50,0.00,0.00,0.00
8.00,0.00,22.20,0.00,0.00,4.20,8.50,4.80,9.40,2.90,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,12.59,13.24,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,5.29,14.31,2.15,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,9.00,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,10.28,14.59,18.90,0.00,0.00,0.00,1.00,11.64,28.75,0.65,0.38,0.00,43.02,2.00,0.00,1.50,0.00,0.00,0.00
9.00,0.00,22.22,0.00,0.00,4.20,8.50,4.80,9.40,2.50,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,13.25,11.99,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,4.92,13.28,2.15,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,9.00,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,10.67,14.68,18.90,0.00,0.00,0.00,1.00,10.44,27.99,0.49,0.30,0.00,41.37,2.00,0.00,1.50,0.00,0.00,0.00
10.00,0.00,22.23,0.00,0.00,4.20,8.50,4.80,9.40,2.50,0.40,3.50,0.00,0.00,0.00,9.00,0.00,10.00,14.01,10.60,0.00,10.68,15.53,2.50,17.48,14.08,6.00,8.00,2.80,0.00,4.38,12.07,2.15,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,7.00,10.00,9.50,19.42,2.80,10.70,8.10,10.68,2.40,11.14,14.73,18.90,0.00,0.00,0.00,1.00,9.30,26.91,0.39,0.26,0.00,40.17,2.00,0.00,1.50,0.00,0.00,0.00
