"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
13.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,107.68,19.19,0.63,26.42,12.26,60.00,9.44,5.18,163.91,56.52,107.90,38.07,29.55,224.30,14.58,1.97,0.00,43.84,6.39,9.98,72.32,6.44,16.73,0.00,226.46,62.35,0.00,58.82,58.33,0.00,187.64,0.00,0.00,0.00,74.99,49.45,43.56,53.05,30.67,30.56,30.55,42.50,42.52,53.71,53.70,128.69,0.00,0.00
14.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,92.94,19.19,0.63,26.42,12.26,60.00,9.44,5.18,163.91,56.52,89.96,38.07,35.37,224.74,14.58,1.97,0.00,43.84,6.39,9.98,73.11,6.44,16.91,144.33,144.33,60.69,0.00,61.04,60.52,0.00,197.14,0.00,0.00,0.00,76.19,45.58,45.54,53.05,30.67,30.56,30.55,41.17,41.18,63.45,63.44,135.17,0.00,0.00
15.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,94.72,19.19,0.63,26.42,12.26,60.00,9.44,5.18,163.91,56.52,92.13,38.07,35.37,225.42,14.58,1.97,0.00,43.84,6.39,9.98,76.40,6.44,17.67,144.33,144.33,67.50,0.00,67.88,27.14,112.39,119.02,0.00,0.00,0.00,60.75,44.98,50.18,53.05,30.67,30.56,30.55,42.46,42.48,45.56,45.55,142.54,0.00,0.00
16.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,94.67,19.19,0.63,26.42,12.26,60.00,9.44,5.18,163.91,56.52,92.08,38.07,35.37,221.92,14.58,1.97,0.00,43.84,6.39,9.98,77.52,6.44,17.93,144.33,144.33,67.50,0.00,67.88,28.07,84.00,90.05,84.00,0.00,0.00,64.88,44.98,50.18,53.05,30.67,30.56,30.55,41.20,41.22,49.31,49.31,151.74,0.00,0.00
17.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,96.70,19.19,0.63,26.42,12.26,60.00,9.44,5.18,163.91,56.52,94.54,38.07,35.37,227.42,14.58,1.97,0.00,43.84,6.39,9.98,85.48,6.44,19.77,144.33,144.33,67.50,0.00,67.88,28.92,114.97,121.79,114.98,0.00,67.01,52.58,42.72,52.43,53.05,30.67,30.56,30.55,41.83,41.85,53.01,53.00,159.73,0.00,0.00
18.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,12.26,60.00,9.44,5.18,163.91,56.52,111.18,38.07,25.24,230.00,27.66,1.97,0.00,43.84,6.39,9.98,85.48,6.44,19.77,0.00,228.19,67.50,0.00,67.88,27.26,176.64,189.54,176.71,0.00,74.91,53.40,45.00,50.16,53.05,30.67,30.56,30.55,41.83,41.85,53.01,53.00,159.73,0.00,0.00
19.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.70,76.41,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,172.76,172.71,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,53.40,44.98,50.17,53.05,30.67,30.56,30.55,41.83,41.85,53.01,53.00,159.73,0.00,0.00
20.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,81.71,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,184.64,184.52,26.80,67.10,67.88,20.62,184.17,197.14,184.23,0.00,74.91,53.40,42.72,52.43,53.05,30.67,30.56,30.55,41.83,41.85,53.01,53.00,159.73,0.00,0.00
21.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,106.58,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,211.44,211.20,26.80,67.10,67.88,20.62,184.17,197.14,184.23,0.00,74.91,76.30,46.33,54.80,53.05,30.67,30.56,30.55,41.83,41.85,66.45,66.44,169.67,0.00,0.00
22.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,123.09,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,216.94,216.68,33.74,67.10,67.88,33.74,184.17,197.14,184.23,0.00,74.91,76.30,50.04,62.89,53.05,30.67,30.56,30.55,41.83,41.85,109.75,109.70,176.16,0.00,0.00
23.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,128.15,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,219.62,219.37,28.76,67.10,67.88,41.16,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,53.05,30.67,30.56,30.55,42.36,42.37,110.26,110.22,177.10,0.00,0.00
24.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,137.59,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,223.44,223.18,67.50,67.10,67.88,20.62,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,53.05,30.67,30.56,30.55,42.50,42.52,110.26,110.22,180.29,0.00,0.00
25.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,129.84,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,219.32,219.06,67.50,67.10,67.88,20.62,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,53.05,30.67,30.56,30.55,42.21,42.23,110.26,110.22,175.89,0.00,0.00
26.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,131.10,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,221.05,220.80,36.32,67.10,67.88,36.32,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,53.05,30.67,30.56,30.55,42.50,42.52,110.26,110.22,175.66,0.00,0.00
27.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,125.62,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,217.20,216.95,67.50,67.10,67.88,20.62,184.17,197.14,184.23,0.00,74.91,76.30,53.07,66.14,53.05,30.67,30.56,30.55,41.17,41.18,106.88,106.83,171.79,0.00,0.00
28.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,131.08,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,27.66,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,221.35,221.09,67.50,67.10,67.88,20.62,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,53.05,30.67,30.56,30.55,42.50,42.52,110.26,110.22,172.87,0.00,0.00
29.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,112.36,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,25.00,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,210.38,210.14,32.83,67.10,67.88,32.83,184.17,197.14,184.23,0.00,74.91,76.30,51.54,64.46,53.05,30.67,30.56,30.55,41.31,41.33,110.26,110.22,163.80,0.00,0.00
30.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,98.29,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,25.00,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,201.75,201.54,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,53.40,44.98,50.17,53.05,30.67,30.56,30.55,41.31,41.33,0.00,72.49,156.13,0.00,0.00
31.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,80.15,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,25.00,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,168.93,168.90,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,53.40,37.22,42.28,53.05,30.67,30.56,30.55,41.17,41.18,0.00,0.00,129.08,0.00,0.00
32.00,48.41,29.95,67.13,635.03,206.59,7.75,6.65,110.37,19.19,0.63,26.42,14.92,83.27,9.44,5.18,163.91,56.52,111.18,38.07,18.00,230.00,25.00,1.97,6.88,87.69,6.39,9.98,85.48,6.44,19.77,170.88,172.48,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,53.40,49.34,61.46,53.05,30.67,30.56,30.55,41.31,41.33,0.00,0.00,129.54,0.00,0.00
