"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.56,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,7.26,19.07,3.30,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,5.93,13.75,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,7.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,0.91,1.83,18.90,0.00,0.00,0.00,1.00,14.97,28.92,0.38,0.40,0.00,37.90,1.00,0.00,2.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00
2.00,0.00,23.56,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,7.26,19.07,3.30,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,5.52,12.55,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,4.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,0.91,1.83,18.90,0.00,0.00,0.00,1.00,14.97,28.92,0.38,0.40,0.00,35.49,1.00,0.00,2.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00
3.00,0.00,23.69,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,7.14,19.79,3.00,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,5.17,11.76,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,3.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,0.93,1.83,18.90,0.00,0.00,0.00,1.00,12.53,25.86,0.35,0.37,0.00,34.54,1.00,0.00,2.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00
4.00,0.00,23.70,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,7.09,20.92,3.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,4.91,10.89,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,3.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,0.98,1.91,18.90,0.00,0.00,0.00,1.00,9.79,22.19,0.34,0.36,0.00,33.59,1.00,0.00,2.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00
5.00,0.00,23.55,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,7.55,21.09,3.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,4.74,9.95,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,2.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,1.06,2.27,18.90,0.00,0.00,0.00,1.00,8.32,19.23,0.29,0.34,0.00,33.38,1.00,0.00,2.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00
6.00,0.00,23.69,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,8.18,20.95,3.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,4.68,9.38,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,3.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,1.15,2.74,18.90,0.00,0.00,0.00,1.00,7.28,16.51,0.24,0.31,0.00,33.17,1.00,0.00,2.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00
7.00,0.00,23.75,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,8.94,19.61,3.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,4.73,9.19,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,3.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,1.31,3.28,18.90,0.00,0.00,0.00,1.00,6.85,14.70,0.21,0.30,0.00,32.76,1.00,0.00,2.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00
8.00,0.00,23.54,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,9.75,17.89,3.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,4.96,9.70,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,3.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,1.48,3.84,18.90,0.00,0.00,0.00,1.00,6.63,13.19,0.19,0.29,0.00,32.35,1.00,0.00,2.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00
9.00,0.00,23.62,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,10.18,16.95,3.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,5.37,10.92,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,4.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,1.62,4.17,18.90,0.00,0.00,0.00,1.00,7.44,14.06,0.17,0.27,0.00,33.42,1.00,0.00,2.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00
10.00,0.00,23.64,0.00,0.00,4.20,7.70,7.20,13.99,1.78,0.40,2.20,20.39,0.00,0.00,15.55,0.00,5.60,10.49,16.27,3.10,4.00,8.40,4.20,17.88,14.58,19.44,19.44,1.45,0.00,5.84,12.21,2.45,27.00,19.44,18.08,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,4.00,7.50,19.44,6.00,10.70,0.00,8.00,2.40,1.74,4.41,18.90,0.00,0.00,0.00,1.00,8.60,15.73,0.14,0.24,0.00,34.48,2.00,0.00,2.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00
