"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.67,23.33,0.18,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,2.90,6.41,18.05,0.00,7.30,11.48,70.50,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,4.01,27.80,85.70,2.65,0.00,19.51,0.00,0.80,0.00,1.08,0.00,19.51,19.51,19.51,2.40,135.50,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,6.65,5.41,18.00,1.01,1.64,0.08,0.00,90.00,98.20,9.23,9.13,1.70,118.40,131.60,0.00,0.00,7.10
2.00,0.04,23.77,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.77,1.96,18.05,0.00,7.30,10.92,65.80,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,1.12,28.10,85.00,2.65,0.00,19.51,0.00,0.00,0.00,0.19,0.00,19.51,19.51,19.51,2.40,134.90,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,5.84,4.22,18.00,1.01,1.64,0.04,0.00,92.90,97.70,8.27,8.33,0.00,119.00,126.60,0.00,0.00,2.23
3.00,0.00,23.98,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.17,18.05,0.00,7.30,10.39,65.00,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,0.07,28.40,84.00,2.65,0.00,19.51,0.00,0.00,0.00,0.01,0.00,19.51,19.51,19.51,2.40,130.20,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,5.04,3.26,18.00,1.01,1.64,0.00,0.00,86.60,98.10,7.38,7.47,0.00,119.20,120.80,0.00,0.00,0.26
4.00,0.00,24.05,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,9.95,64.50,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,0.00,28.40,81.00,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,124.70,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,4.25,2.97,18.00,1.01,1.64,0.00,0.00,85.00,97.40,6.73,6.44,0.00,118.20,108.30,0.00,0.00,0.00
5.00,0.00,24.03,0.00,0.00,4.20,0.00,12.20,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,9.49,59.40,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,0.00,27.20,77.30,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,117.60,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,3.58,2.70,18.00,1.01,1.64,0.00,0.00,83.60,96.60,6.24,5.56,0.00,116.70,96.40,0.00,2.00,0.00
6.00,0.00,23.80,0.00,0.00,4.20,0.00,12.20,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,8.98,55.30,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,0.00,26.00,73.90,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,109.90,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,3.25,2.50,18.00,1.01,1.64,0.00,0.00,82.60,95.80,6.25,5.12,0.00,115.80,83.90,0.00,2.00,0.00
7.00,0.00,23.81,0.00,0.00,4.20,0.00,12.20,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,8.54,51.60,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,25.80,70.70,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,102.10,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,2.91,2.22,18.00,1.01,1.64,0.00,0.00,81.70,95.00,6.25,4.71,0.00,115.10,74.00,0.00,2.00,0.00
8.00,0.00,23.77,0.00,0.00,4.20,0.00,12.20,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,8.31,49.10,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,24.80,67.30,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,93.50,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,2.54,1.70,18.00,1.01,1.64,0.00,0.00,80.50,94.10,6.21,4.35,0.00,114.90,68.10,0.00,2.00,0.00
9.00,0.00,23.71,0.00,0.00,4.20,0.00,12.20,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,8.10,47.10,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,23.50,63.80,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,80.60,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,2.19,1.30,18.00,1.01,1.64,0.00,0.00,75.20,89.00,6.12,4.07,0.00,114.80,58.30,0.00,2.00,0.00
10.00,0.00,23.83,0.00,0.00,4.20,0.00,12.20,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,7.95,44.90,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,22.20,60.60,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,73.30,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,1.86,1.27,18.00,1.01,1.64,0.00,0.00,72.50,86.90,5.90,4.05,0.00,112.30,52.60,0.00,2.00,0.00
11.00,0.00,23.80,0.00,0.00,4.20,0.00,12.20,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,8.13,42.80,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,20.80,57.60,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,66.50,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,1.58,1.19,18.00,1.01,1.64,0.00,0.00,69.20,84.40,5.69,3.95,0.00,109.10,48.30,0.00,2.00,0.00
12.00,0.00,23.84,0.00,0.00,4.20,0.00,12.20,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,9.35,41.20,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,19.60,54.70,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,58.90,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,1.43,0.96,18.00,1.01,1.64,0.00,0.00,66.10,82.40,5.50,3.64,0.00,105.10,43.50,0.00,2.00,0.00
13.00,0.00,23.80,0.00,0.00,4.20,0.00,12.20,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,10.39,39.80,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,18.50,51.70,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,51.00,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,1.28,0.79,18.00,1.01,1.64,0.00,0.00,63.00,80.50,5.16,3.25,0.00,100.80,38.70,0.00,2.00,0.00
14.00,0.00,23.81,0.00,0.00,4.20,0.00,12.20,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,10.91,37.70,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,17.20,49.80,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,44.60,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,1.17,0.76,18.00,1.01,1.64,0.00,0.00,60.60,78.50,4.36,2.64,0.00,96.00,32.00,0.00,2.00,0.00
