"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,139.10,8.77,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,84.59,6.39,9.98,54.22,10.21,12.65,143.00,143.00,32.63,39.54,32.63,20.57,185.79,190.01,185.86,5.67,76.05,72.00,61.51,61.33,60.79,30.94,30.00,30.82,87.88,84.00,78.84,111.19
2.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,125.95,8.77,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,82.33,6.39,9.98,54.22,10.21,12.65,0.00,181.10,0.00,41.35,41.69,20.43,185.79,190.01,185.86,5.67,76.05,72.00,61.51,61.32,60.79,30.94,30.00,30.82,87.88,84.00,78.84,111.19
3.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,94.04,8.77,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,44.62,6.39,9.98,54.22,10.21,12.65,0.00,157.15,20.43,47.80,33.97,33.97,185.79,190.01,185.86,5.67,76.05,72.00,61.51,61.32,60.79,30.94,30.82,30.82,75.09,63.18,78.84,111.19
4.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,85.81,8.77,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,37.70,6.39,9.98,48.03,10.21,11.21,0.00,151.46,32.53,32.45,32.53,32.53,185.79,190.01,185.86,5.67,76.05,72.00,53.28,54.85,60.79,30.94,30.82,30.82,71.81,59.07,78.84,111.19
5.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,94.18,8.77,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,39.82,6.39,9.98,59.61,10.21,13.91,0.00,158.20,20.43,36.40,36.60,36.60,185.79,190.01,185.86,5.67,0.00,72.00,63.10,63.13,60.79,30.94,30.82,30.82,72.16,59.47,78.84,111.19
6.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,93.52,8.77,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,34.72,6.39,9.98,55.00,10.21,12.83,0.00,156.05,32.53,32.45,32.53,32.53,185.79,190.01,185.86,5.67,0.00,72.00,60.49,60.19,60.79,30.94,30.82,30.82,70.72,57.86,78.84,111.19
7.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,95.55,8.77,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,32.89,6.39,9.98,54.22,10.21,12.65,0.00,152.09,31.13,42.76,31.13,31.13,185.79,190.01,185.86,5.67,0.00,72.00,58.14,57.44,60.79,30.94,30.82,30.82,69.31,56.39,78.84,111.19
8.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,84.98,8.77,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,18.67,6.39,9.98,51.08,10.21,11.92,0.00,143.82,30.72,37.87,30.72,30.72,185.79,190.01,185.86,5.67,71.54,71.75,52.82,50.50,60.79,30.94,30.82,30.82,61.07,49.45,78.84,111.19
9.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,90.63,8.77,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,25.12,6.39,9.98,43.12,10.21,10.06,0.00,149.12,20.43,41.35,0.00,41.69,185.79,190.01,185.86,5.67,76.05,72.00,56.95,55.98,60.79,30.94,30.00,30.82,65.08,52.54,78.84,111.19
10.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,91.91,8.77,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,23.79,6.39,9.98,46.53,10.21,10.86,0.00,147.28,41.69,41.35,0.00,20.43,185.79,190.01,185.86,5.67,76.05,72.00,53.28,54.85,60.79,30.94,30.00,30.82,64.96,52.44,78.84,111.19
11.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,86.70,8.77,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,30.21,6.39,9.98,54.15,10.21,12.64,0.00,149.92,41.69,41.35,0.00,20.43,185.79,190.01,185.86,5.67,76.05,72.00,55.72,54.41,60.79,30.94,30.00,30.82,66.75,53.97,78.84,111.19
12.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,15.05,72.75,8.77,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,32.48,6.39,9.98,33.76,10.21,7.88,0.00,143.00,20.43,47.80,33.97,33.97,185.79,190.01,185.86,5.67,72.47,71.75,54.85,53.28,60.79,30.94,30.82,30.82,64.22,51.84,78.84,111.19
13.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,83.69,19.36,3.98,28.29,13.57,49.38,7.91,7.86,165.35,113.35,79.21,44.45,35.59,246.01,30.00,2.85,6.88,88.00,16.34,6.39,9.98,16.20,10.21,3.78,143.00,143.00,20.43,0.00,20.43,0.00,185.79,198.88,185.86,5.67,66.57,52.87,52.71,50.61,60.79,30.94,30.82,30.82,48.81,41.50,110.50,111.19
14.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,8.17,33.71,4.76,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,34.46,6.39,9.98,16.20,10.21,3.78,143.00,0.00,20.43,0.00,20.43,0.00,185.79,198.88,185.86,5.67,68.78,64.99,41.76,66.37,60.79,30.94,30.82,30.82,65.18,52.61,110.50,111.19
15.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,8.17,15.32,4.76,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,48.58,6.39,9.98,18.30,10.21,4.27,143.31,0.00,20.43,20.43,20.43,0.00,185.79,198.88,185.86,5.67,69.93,67.05,53.26,54.87,60.79,30.94,30.82,30.82,70.11,57.21,110.50,111.19
16.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,8.17,15.32,4.76,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,86.26,6.39,9.98,51.73,10.21,12.07,145.38,0.00,68.10,43.52,43.96,20.43,185.79,198.88,185.86,5.67,0.00,72.00,67.15,40.98,60.79,30.94,30.00,30.82,80.46,71.52,110.50,111.19
17.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,8.17,52.25,4.76,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,115.36,6.39,9.98,21.04,10.21,4.91,143.00,143.00,27.80,20.69,0.00,20.69,185.79,198.88,185.86,5.67,76.05,73.16,67.15,67.06,60.79,30.94,30.82,30.82,87.88,84.00,110.50,111.19
18.00,78.57,30.22,67.73,649.93,213.30,8.01,8.01,111.35,19.36,3.98,28.29,13.29,58.07,7.74,7.86,165.35,113.35,112.57,44.45,35.59,246.01,30.00,2.85,6.88,88.00,115.36,6.39,9.98,59.33,10.21,13.85,143.00,143.00,49.65,36.75,24.51,24.51,185.79,198.88,185.86,5.67,76.05,72.00,67.15,67.06,60.79,30.94,30.82,30.82,87.88,84.00,110.50,111.19
