"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.19,0.00,14.00,4.20,6.70,11.71,16.00,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,16.04,10.28,0.00,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,10.36,31.34,3.62,0.00,19.51,19.45,0.00,18.24,0.00,0.60,19.51,19.51,0.00,2.40,9.00,11.71,19.51,19.51,8.40,10.70,7.05,17.56,2.40,1.89,2.31,18.00,0.93,1.66,0.00,1.23,13.00,17.00,1.12,0.51,0.00,35.90,4.00,0.00,2.00,0.00
2.00,0.00,23.34,0.00,14.00,4.20,6.70,11.71,16.00,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,17.31,9.64,0.00,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,9.38,29.59,3.62,0.00,19.51,19.45,0.00,18.24,0.00,0.60,19.51,19.51,0.00,2.40,6.00,11.71,19.51,19.51,8.40,10.70,7.05,17.56,2.40,1.88,2.26,18.00,0.93,1.66,0.00,1.23,13.00,16.00,1.04,0.43,0.00,31.32,3.00,0.00,2.00,0.00
3.00,0.00,23.16,0.00,14.00,4.20,6.70,11.71,16.00,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,17.47,9.53,0.00,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,9.02,28.63,3.62,0.00,19.51,19.45,0.00,18.24,0.00,0.60,19.51,19.51,0.00,2.40,5.00,11.71,19.51,19.51,8.40,10.70,7.05,17.56,2.40,1.91,2.22,18.00,0.93,1.66,0.00,1.23,11.00,14.00,0.90,0.33,0.00,29.61,4.00,0.00,2.00,0.00
4.00,0.00,23.26,0.00,14.00,4.20,6.70,11.71,16.00,3.60,0.00,3.50,15.00,0.00,0.00,17.56,11.12,4.60,17.27,9.60,0.00,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.00,8.87,27.94,3.62,0.00,19.51,19.45,0.00,18.24,0.00,0.60,19.51,19.51,0.00,2.40,6.00,11.71,19.51,19.51,8.40,10.70,7.05,17.56,2.40,1.96,2.18,18.00,0.93,1.66,0.00,1.23,10.00,11.00,0.73,0.22,0.00,28.85,5.00,0.00,2.00,0.00
5.00,0.00,23.31,0.00,14.00,4.20,6.70,11.71,16.00,3.60,0.00,3.50,15.00,0.17,0.89,17.56,11.12,4.60,17.01,9.59,0.00,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,0.93,8.80,27.67,3.62,0.00,19.51,19.45,1.67,18.24,0.38,0.60,19.51,19.51,0.00,2.40,8.00,11.71,19.51,19.51,8.40,10.70,7.05,17.56,2.40,1.98,2.16,18.00,0.93,1.66,0.00,1.23,10.00,10.00,0.60,0.17,1.00,28.16,6.00,0.00,2.00,1.60
6.00,0.16,23.10,0.16,14.00,4.20,6.70,11.71,16.00,3.60,0.00,3.50,15.00,0.73,5.94,17.56,11.12,4.60,16.73,9.56,0.00,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,5.01,8.76,27.55,3.62,0.00,19.51,19.45,20.02,18.24,4.74,0.60,19.51,19.51,0.00,2.40,10.00,11.71,19.51,19.51,8.40,10.70,7.05,17.56,2.40,1.98,2.14,18.00,0.93,1.66,0.00,1.23,9.00,9.00,0.47,0.15,13.80,27.51,7.00,0.00,2.00,17.06
7.00,0.96,23.33,0.72,14.00,4.20,6.70,11.71,16.00,3.60,0.00,3.50,15.00,1.60,12.14,17.56,11.12,4.60,16.41,9.32,0.00,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,10.70,8.79,27.83,3.62,0.00,19.51,19.45,61.28,18.24,15.16,0.60,19.51,19.51,0.00,2.40,11.00,11.71,19.51,19.51,8.40,10.70,7.05,17.56,2.40,1.84,1.86,18.00,0.93,1.66,0.02,1.23,9.00,8.00,0.42,0.11,45.30,25.79,8.00,0.00,2.00,37.22
8.00,2.40,23.77,2.56,14.00,4.20,6.70,11.71,16.00,3.60,0.00,3.50,15.00,4.82,15.26,17.56,9.70,4.60,16.09,9.00,2.70,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,12.70,8.85,28.25,3.62,0.00,19.51,19.45,104.05,18.24,26.86,0.60,19.51,19.51,0.00,2.40,12.00,11.71,19.51,19.51,8.40,10.70,7.05,17.56,2.40,1.65,1.48,18.00,0.93,1.66,0.05,1.23,8.00,8.00,0.40,0.07,84.50,23.73,9.00,0.00,2.00,58.54
9.00,4.51,23.75,4.80,14.00,4.20,6.70,11.71,16.00,3.60,0.00,3.50,15.00,11.27,17.27,17.56,11.12,4.60,15.29,9.29,3.70,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,14.22,9.29,29.99,3.62,0.00,19.51,19.45,129.32,18.24,33.57,0.60,19.51,19.51,0.00,2.40,13.00,11.71,19.51,19.51,8.40,10.70,7.05,17.56,2.40,1.44,1.35,18.00,0.93,1.66,0.06,1.23,8.00,8.00,0.45,0.22,97.60,23.91,11.00,0.00,2.00,69.79
10.00,8.11,23.71,7.98,14.00,4.20,6.70,11.71,16.00,3.60,0.00,3.50,15.00,18.18,18.27,17.56,11.12,4.60,14.34,9.78,3.80,0.00,3.80,5.00,19.32,19.32,19.51,19.51,2.80,14.86,9.86,32.16,3.62,0.00,19.51,19.45,135.54,18.24,35.11,0.60,19.51,19.51,0.00,2.40,14.00,11.71,9.70,19.51,4.19,10.70,7.05,17.56,2.40,1.22,1.31,18.00,0.93,1.66,0.09,1.23,8.00,8.00,0.52,0.44,103.40,24.85,13.00,0.00,2.00,73.29
