"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.00,22.96,0.00,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.00,0.00,9.00,0.00,8.60,18.00,45.00,0.00,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.00,28.06,78.20,2.40,27.20,12.62,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,0.00,103.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,8.00,8.00,18.90,0.00,0.00,0.00,1.00,105.59,87.41,10.04,8.63,0.00,101.43,93.00,0.00,1.60,0.00,0.00
2.00,0.00,23.35,0.00,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.00,0.00,9.00,0.00,8.60,25.61,34.82,0.00,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.00,28.02,77.44,2.40,27.20,12.62,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,0.00,99.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,7.03,12.11,18.90,0.00,0.00,0.00,1.00,71.20,85.39,9.75,8.28,0.00,117.21,91.00,0.00,1.60,0.00,0.00
3.00,0.00,23.38,0.00,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.00,0.00,9.00,0.00,8.60,25.96,34.08,0.00,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.00,28.08,77.38,2.40,27.20,12.62,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,0.00,97.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,7.06,11.97,18.90,0.00,0.00,0.00,1.00,74.18,86.63,10.15,8.73,0.00,117.61,93.00,0.00,1.60,0.00,0.00
4.00,0.00,23.61,0.00,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.00,0.00,9.00,0.00,8.60,26.24,33.13,0.00,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.00,28.25,78.01,2.40,27.20,12.62,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,0.00,99.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,7.22,11.91,18.90,0.00,0.00,0.00,1.00,77.59,87.61,10.65,9.41,0.00,117.99,98.00,0.00,1.60,0.00,0.00
5.00,0.00,23.68,0.00,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.00,0.00,9.00,0.00,8.60,26.39,33.16,0.00,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.00,28.44,78.86,2.40,27.20,12.62,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,0.00,101.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,7.20,12.06,18.90,0.00,0.00,0.00,1.00,80.09,87.63,11.11,9.96,0.00,118.84,102.00,0.00,1.60,0.00,0.00
6.00,0.00,23.97,0.00,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.00,0.00,9.00,0.00,8.60,26.48,33.52,0.00,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.00,28.63,79.92,2.40,27.20,12.62,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,0.00,104.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,7.11,12.28,18.90,0.00,0.00,0.00,1.00,82.29,87.34,11.56,10.48,0.00,119.85,103.00,0.00,1.60,0.00,0.00
7.00,0.00,23.51,0.00,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.00,0.00,9.00,0.00,8.60,26.55,34.78,0.00,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.00,28.84,81.02,2.40,27.20,12.62,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,0.00,106.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,7.25,12.53,18.90,0.00,0.00,0.00,1.00,83.80,86.87,11.82,10.73,0.00,120.92,106.00,0.00,1.60,0.00,0.00
8.00,0.00,23.51,0.00,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.00,0.00,9.00,0.00,8.60,26.61,36.34,0.00,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.00,29.07,82.17,2.40,27.20,12.62,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,0.00,108.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,7.46,12.79,18.90,0.00,0.00,0.00,1.00,85.07,86.34,12.01,10.89,0.00,122.02,109.00,0.00,1.60,0.00,0.00
9.00,0.00,23.62,0.00,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.00,0.00,9.00,0.00,8.60,26.53,36.77,0.00,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.00,29.29,82.93,2.40,27.30,12.62,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,0.00,109.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,7.67,12.94,18.90,0.00,0.00,0.00,1.00,85.18,86.48,12.00,11.00,0.00,123.08,111.00,0.00,1.60,0.00,0.00
10.00,0.00,23.59,0.00,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.00,0.00,9.00,0.00,8.60,26.39,36.82,0.00,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.00,29.53,83.32,2.40,27.20,12.62,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,0.00,110.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,7.88,13.05,18.90,0.00,0.00,0.00,1.00,84.91,86.85,11.92,11.08,0.00,124.13,111.00,0.00,1.60,0.00,0.00
11.00,0.00,23.42,0.00,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.00,0.00,9.00,0.00,8.60,26.07,36.77,0.00,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.00,29.71,83.75,2.40,27.20,12.62,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,0.00,110.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,8.42,13.36,18.90,0.00,0.00,0.00,1.00,86.47,87.04,11.90,11.10,0.00,125.30,111.00,0.00,1.60,0.00,0.00
12.00,0.00,23.58,0.00,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.00,0.00,9.00,0.00,8.60,25.69,36.69,0.00,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.00,29.84,84.21,2.40,27.20,12.62,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,0.00,108.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,9.07,13.73,18.90,0.00,0.00,0.00,1.00,88.66,87.17,11.91,11.10,0.00,126.52,111.00,0.00,1.60,0.00,0.00
13.00,1.10,23.49,0.18,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.05,0.01,9.00,0.00,8.60,25.37,36.11,0.00,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.02,29.96,84.98,2.40,27.20,12.62,19.11,0.56,17.96,0.00,0.60,6.00,6.00,7.00,0.00,107.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,9.61,13.97,18.90,0.00,0.00,0.03,1.00,90.17,87.18,11.84,11.16,0.54,127.72,110.00,0.00,1.60,0.62,4.28
14.00,5.51,23.67,1.02,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.11,0.12,9.00,0.00,8.60,25.07,35.37,3.20,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.15,30.08,86.05,2.40,27.30,12.62,19.11,4.06,17.96,0.00,0.60,6.00,6.00,7.00,0.00,106.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,10.11,14.16,18.90,0.00,0.00,0.06,1.00,91.46,87.16,11.75,11.25,4.48,128.92,109.00,0.00,1.60,4.42,17.66
15.00,7.87,23.54,1.83,14.00,4.20,8.80,4.30,9.70,3.20,0.00,3.50,0.00,0.30,0.62,9.00,0.00,8.60,24.90,36.32,3.90,7.70,15.53,2.50,17.86,14.76,6.00,8.50,2.80,0.53,30.17,86.71,2.40,27.30,12.62,19.11,16.96,17.96,0.00,0.60,6.00,6.00,7.00,0.00,107.00,10.00,10.00,19.42,3.50,10.80,7.36,11.65,2.40,9.97,13.85,18.90,0.00,0.00,0.08,1.00,92.15,86.70,11.74,11.26,15.77,129.08,109.00,0.00,1.60,12.01,42.50
