"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,6.81,17.66,4.07,17.00,4.20,8.40,9.50,20.00,3.40,0.00,3.50,0.00,2.37,14.54,19.00,0.00,8.40,24.32,51.20,3.70,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,10.64,17.45,62.20,3.30,0.00,19.51,20.00,49.00,9.20,18.30,0.60,19.51,19.51,19.51,1.20,83.18,12.88,0.00,19.51,8.00,0.00,0.00,17.56,0.00,5.09,4.60,18.00,0.00,0.00,0.84,1.23,33.50,33.30,3.87,2.99,29.80,101.00,107.30,0.20,2.00,24.72,43.00
2.00,5.38,17.74,9.33,17.00,4.20,8.40,9.50,20.00,3.40,0.00,3.50,0.00,1.63,14.30,19.00,0.00,8.40,24.65,55.60,3.60,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,11.01,18.17,64.00,3.30,0.00,19.51,20.00,37.90,9.20,14.44,0.60,19.51,19.51,19.51,1.20,94.17,12.88,0.00,19.51,8.00,0.00,0.00,17.56,0.00,4.24,3.18,18.00,0.00,0.00,0.79,1.23,37.10,39.20,4.11,3.36,21.20,100.70,111.50,0.10,2.00,26.06,43.00
3.00,6.34,17.88,3.95,17.00,4.20,8.40,9.50,20.00,3.40,0.00,3.50,0.00,1.19,13.11,19.00,0.00,8.40,24.59,59.70,3.60,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,10.55,19.24,65.30,3.30,0.00,19.51,20.00,25.70,9.20,9.86,0.60,19.51,19.51,19.51,1.20,104.95,12.88,0.00,19.51,8.00,0.00,0.00,17.56,0.00,3.77,2.36,18.00,0.00,0.00,0.66,1.23,40.00,44.30,4.47,3.66,15.10,100.10,113.70,0.10,2.00,23.93,25.69
4.00,6.95,17.73,3.44,17.00,4.20,8.40,9.50,20.00,3.40,0.00,3.50,0.00,0.71,11.27,19.00,0.00,8.40,24.39,64.60,3.60,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,8.99,20.41,64.90,3.30,0.00,19.51,20.00,13.90,9.20,17.81,0.60,19.51,19.51,19.51,1.20,115.66,12.88,0.00,19.51,8.00,0.00,0.00,17.56,0.00,3.43,1.74,18.00,0.00,0.00,0.48,1.23,42.50,49.80,4.88,3.93,8.60,100.40,113.00,0.10,2.00,13.73,25.69
5.00,3.53,17.70,2.03,17.00,4.20,8.40,9.50,20.00,3.40,0.00,3.50,0.00,0.33,5.94,19.00,0.00,8.40,23.82,69.80,3.60,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,4.83,20.77,64.20,3.30,0.00,19.51,20.00,3.90,9.20,10.68,0.60,19.51,19.51,19.51,1.20,119.93,12.88,10.00,19.51,8.00,0.00,0.00,17.56,0.00,3.52,1.72,18.00,0.00,0.00,0.41,1.23,45.10,56.00,4.67,3.85,2.40,100.40,111.70,0.10,2.00,4.52,16.41
6.00,1.97,17.68,0.65,17.00,4.20,8.40,9.50,20.00,3.40,0.00,3.50,0.00,0.02,0.69,19.00,0.00,8.40,23.14,69.80,3.60,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.58,20.86,62.40,3.30,0.00,19.51,20.00,0.20,9.20,5.35,0.60,19.51,19.51,19.51,1.20,122.05,12.88,19.51,19.51,8.00,0.00,0.00,17.56,0.00,3.76,1.90,18.00,0.00,0.00,0.28,1.23,46.40,59.70,4.26,3.64,0.60,99.80,107.50,0.10,2.00,0.58,16.41
7.00,0.08,17.63,0.08,17.00,4.20,8.40,9.50,20.00,3.40,0.00,3.50,0.00,0.00,0.01,19.00,0.00,8.40,22.05,69.80,6.90,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,20.76,60.10,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,1.20,122.05,12.88,19.51,19.51,8.00,0.00,0.00,17.56,0.00,3.50,2.03,18.00,0.00,0.00,0.10,1.23,47.10,62.30,3.98,3.38,0.00,99.10,102.20,0.00,2.00,0.00,1.89
8.00,0.00,17.90,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,8.40,20.82,68.00,8.10,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,20.59,56.70,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,1.20,122.05,12.88,19.51,19.51,8.00,0.00,0.00,17.56,0.00,3.07,2.15,18.00,0.00,0.00,0.05,1.23,49.10,64.80,3.73,3.10,0.00,97.10,91.90,0.00,2.00,0.00,1.89
9.00,0.00,17.82,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,8.40,19.51,61.60,8.10,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,19.74,52.80,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,121.74,12.88,19.51,19.51,8.00,0.00,0.00,17.56,0.00,2.49,1.77,18.00,0.00,0.00,0.00,1.23,51.50,67.20,3.73,2.99,0.00,94.70,79.80,0.00,2.00,0.00,0.00
10.00,0.00,17.80,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,8.40,18.16,57.90,8.10,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,18.67,49.40,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,120.62,12.88,19.51,19.51,8.00,0.00,0.00,17.56,0.00,1.85,1.23,18.00,0.00,0.00,0.00,1.23,52.30,67.80,3.80,2.94,0.00,90.40,62.70,0.00,2.00,0.00,0.00
11.00,0.00,17.73,0.00,17.00,4.20,8.40,9.50,20.00,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,8.40,16.56,55.10,8.10,10.54,15.12,4.70,20.00,20.00,20.00,19.51,0.00,0.00,17.80,46.10,3.30,0.00,19.51,20.00,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,114.94,12.88,19.51,19.51,8.00,0.00,0.00,17.56,0.00,1.54,1.06,18.00,0.00,0.00,0.00,1.23,52.50,67.80,3.66,2.88,0.00,85.60,43.70,0.00,2.00,0.00,0.00
