"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,70.03,29.95,67.13,635.88,206.86,3.29,3.45,65.75,17.56,0.45,16.96,14.92,80.18,5.13,2.82,105.00,82.17,54.58,0.00,0.00,70.28,0.00,1.97,6.88,43.67,6.39,0.00,63.69,3.45,14.73,0.00,0.00,41.43,0.00,65.18,64.63,116.04,85.47,116.06,0.00,0.00,67.01,39.32,47.18,31.66,0.00,0.00,0.00,25.00,0.00,109.79,0.00,101.60
2.00,66.65,29.95,67.13,635.88,206.86,3.29,3.45,76.75,17.56,0.45,16.96,14.92,80.18,5.13,2.82,105.00,81.40,67.96,0.00,0.00,70.28,0.00,1.97,6.88,43.67,6.39,0.00,63.57,3.45,14.70,0.00,0.00,0.00,0.00,67.02,57.52,117.18,80.97,117.20,0.00,0.00,67.01,36.31,46.44,31.66,0.00,0.00,0.00,25.00,0.00,109.79,0.00,101.60
3.00,68.42,29.95,67.13,635.88,206.86,3.29,3.45,70.60,17.56,0.45,16.96,14.92,78.05,5.13,2.82,105.00,79.64,60.48,0.00,0.00,70.28,0.00,1.97,6.88,43.67,6.39,0.00,46.44,3.45,10.74,0.00,0.00,0.00,0.00,66.24,52.99,95.50,81.17,95.50,0.00,0.00,67.01,46.04,36.39,31.66,0.00,0.00,0.00,25.00,0.00,109.79,0.00,101.60
4.00,69.27,29.95,67.13,635.88,206.86,3.29,3.45,66.89,17.56,0.45,16.96,14.92,70.10,5.13,2.82,105.00,77.36,55.97,0.00,0.00,70.28,0.00,1.97,6.88,43.67,6.39,0.00,34.31,3.45,7.94,0.00,0.00,0.00,0.00,65.78,50.92,79.32,79.84,79.32,0.00,0.00,67.01,47.40,36.10,31.66,0.00,0.00,0.00,25.00,0.00,109.79,0.00,101.60
5.00,70.37,29.95,67.13,635.88,206.86,3.29,3.45,67.17,17.56,0.45,16.96,14.92,70.74,5.13,2.82,105.00,77.10,56.31,0.00,0.00,70.28,0.00,1.97,6.88,43.67,6.39,0.00,4.64,3.45,0.00,0.00,0.00,0.00,0.00,56.91,56.49,88.16,75.46,88.17,0.00,0.00,67.01,49.97,38.47,31.66,0.00,0.00,0.00,25.00,0.00,109.79,0.00,101.60
6.00,68.78,29.95,67.13,635.88,206.86,3.29,3.45,61.02,17.56,0.45,16.96,14.92,70.75,5.13,2.82,105.00,77.63,48.82,0.00,34.02,70.28,0.00,1.97,6.88,43.67,6.39,0.00,27.11,3.45,6.27,0.00,0.00,0.00,0.00,53.04,65.10,74.63,74.93,74.63,0.00,0.00,67.01,34.32,49.02,31.66,0.00,0.00,0.00,25.00,0.00,88.14,0.00,101.60
7.00,69.77,29.95,67.13,635.88,206.86,3.29,3.45,63.94,17.56,0.45,16.96,14.92,72.67,5.13,2.82,105.00,77.64,52.37,0.00,4.12,70.28,0.00,1.97,6.88,43.67,6.39,0.00,26.53,3.45,6.14,0.00,0.00,0.00,0.00,50.05,65.13,74.73,78.24,74.73,0.00,0.00,67.01,35.26,49.67,31.66,0.00,0.00,0.00,25.00,0.00,109.79,0.00,101.60
8.00,69.90,29.95,67.13,635.88,206.86,3.29,3.45,63.02,17.56,0.45,16.96,14.92,72.25,5.13,2.82,105.00,77.10,51.26,0.00,4.12,70.28,0.00,1.97,6.88,43.67,6.39,0.00,26.53,3.45,6.14,0.00,0.00,0.00,0.00,65.53,49.27,75.93,78.74,75.93,0.00,0.00,67.01,35.20,49.63,31.66,0.00,0.00,0.00,25.00,0.00,109.79,0.00,101.60
9.00,72.37,29.95,67.13,635.88,206.86,3.29,3.45,62.19,17.56,0.45,16.96,14.92,77.26,5.13,2.82,105.00,77.96,50.24,0.00,34.02,70.28,0.00,1.97,6.88,43.67,6.39,0.00,32.81,3.45,7.59,0.00,0.00,0.00,0.00,41.38,62.60,84.71,82.39,84.72,0.00,0.00,67.01,40.39,49.53,31.66,0.00,0.00,0.00,25.00,0.00,97.56,0.00,101.60
10.00,72.37,29.95,67.13,635.88,206.86,3.29,3.45,65.14,17.56,0.45,16.96,14.92,81.59,5.13,2.82,105.00,78.63,53.83,0.00,34.02,70.28,0.00,1.97,6.88,43.67,6.39,0.00,42.16,3.45,9.75,0.00,0.00,0.00,0.00,40.52,62.51,97.66,84.17,97.67,0.00,0.00,67.01,52.41,40.04,31.66,0.00,0.00,0.00,25.00,0.00,98.51,0.00,101.60
11.00,72.37,29.95,67.13,635.88,206.86,3.29,3.45,65.91,17.56,0.45,16.96,14.92,95.24,5.13,2.82,105.00,80.43,54.77,0.00,33.88,70.28,0.00,1.97,6.88,43.67,6.39,0.00,63.25,3.45,14.63,0.00,0.00,0.00,0.00,62.46,39.26,121.17,86.49,121.19,0.00,0.00,67.01,39.79,52.66,31.66,0.00,0.00,0.00,25.00,0.00,99.97,0.00,101.60
12.00,68.13,29.95,67.13,635.88,206.86,3.29,3.45,86.56,17.56,0.45,16.96,14.92,113.19,5.13,2.82,105.00,80.15,79.89,0.00,4.12,70.28,0.00,1.97,6.88,43.67,6.39,0.00,85.48,3.45,19.77,0.00,0.00,0.00,38.72,39.02,55.82,155.15,100.27,155.21,0.00,0.00,72.91,41.49,45.02,31.66,0.00,0.00,0.00,25.00,0.00,110.26,0.00,101.60
13.00,64.02,29.95,67.13,635.88,206.86,3.29,3.45,87.99,17.56,0.45,16.96,14.92,80.18,5.13,2.82,105.00,74.11,81.64,0.00,4.12,70.28,0.00,1.97,6.88,43.67,6.39,9.00,85.48,3.45,19.77,0.00,0.00,44.21,0.00,67.59,20.62,145.78,75.66,145.83,0.00,0.00,67.01,0.00,66.47,31.66,0.00,0.00,0.00,56.80,0.00,110.26,0.00,101.60
14.00,61.45,29.95,67.13,635.88,206.86,3.29,3.45,77.88,17.56,0.45,16.96,14.92,80.18,5.13,2.82,105.00,57.42,69.33,0.00,34.02,70.28,0.00,1.97,6.88,43.67,6.39,9.00,70.42,3.45,16.29,0.00,0.00,55.52,0.00,65.66,20.62,0.00,76.78,71.09,0.00,0.00,67.01,0.00,66.47,31.66,0.00,0.00,0.00,25.00,0.00,110.26,0.00,101.60
15.00,60.88,29.95,67.13,635.88,206.86,3.29,3.45,64.29,17.56,0.45,16.96,14.92,76.74,5.13,2.82,105.00,44.53,52.80,0.00,34.02,70.28,0.00,1.97,6.88,43.67,6.39,9.98,36.40,3.45,8.42,0.00,0.00,20.62,0.00,60.84,60.34,0.00,72.84,66.49,0.00,0.00,67.01,0.00,66.47,31.66,0.00,0.00,0.00,25.00,0.00,110.26,0.00,101.60
16.00,64.02,29.95,67.13,635.88,206.86,3.29,3.45,99.81,17.56,0.45,16.96,14.92,83.63,5.13,2.82,105.00,47.34,96.02,0.00,34.02,70.28,0.00,1.97,6.88,43.67,6.39,9.98,0.00,3.45,0.00,0.00,0.00,32.27,0.00,67.88,32.27,0.00,123.54,0.00,0.00,0.00,68.50,0.00,66.47,31.66,0.00,0.00,0.00,61.36,0.00,84.06,0.00,101.60
17.00,60.98,29.95,67.13,635.88,206.86,3.29,3.45,91.28,17.56,0.45,16.96,14.92,77.36,5.13,2.82,105.00,42.37,85.64,0.00,34.02,70.28,0.00,1.97,6.88,43.67,6.39,9.98,0.00,3.45,0.00,193.18,0.00,20.62,0.00,60.69,60.19,73.95,77.07,0.00,0.00,0.00,0.00,0.00,66.47,31.66,0.00,0.00,0.00,85.00,0.00,71.95,0.00,101.60
