"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,15.86,18.02,15.42,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,13.98,16.20,3.10,6.40,15.70,26.93,4.50,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,12.54,12.20,52.42,1.90,26.20,3.30,11.32,124.00,0.00,29.93,0.60,2.80,3.40,3.50,2.30,57.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,15.92,15.14,9.45,0.00,0.38,45.50,58.10,5.50,3.60,89.28,48.80,77.00,0.10,1.26,70.28,217.19,10.63,170.69,12.14,0.40,37.77,83.51,0.00
2.00,14.56,18.23,14.55,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,14.31,16.27,3.10,6.40,20.28,4.92,3.70,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,12.52,26.69,74.73,1.90,26.00,3.30,11.33,123.00,0.00,30.01,0.60,2.80,3.40,3.50,2.30,80.93,5.00,4.00,1.70,10.43,7.62,3.50,2.30,16.80,12.94,9.45,0.00,0.38,55.00,69.86,5.31,5.25,88.56,121.78,79.09,0.10,1.26,68.71,215.82,10.63,168.79,12.14,0.41,37.94,81.50,0.00
3.00,14.08,18.02,13.90,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,13.87,16.30,3.10,6.40,20.26,14.90,3.70,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,12.55,26.06,74.75,1.90,25.80,3.30,11.33,123.00,0.00,30.09,0.60,2.80,3.40,3.50,2.30,87.50,5.00,4.00,1.70,10.43,7.62,3.50,2.30,16.58,12.80,9.45,0.00,0.38,57.01,73.02,5.87,5.54,88.56,119.37,88.71,0.00,1.24,65.93,215.05,10.63,164.69,12.14,0.42,38.15,77.57,0.00
4.00,11.93,17.61,12.40,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,13.92,16.27,3.10,6.40,20.24,18.62,3.70,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,12.59,25.43,74.45,1.90,25.80,3.30,11.38,123.00,0.00,30.18,0.60,2.80,3.40,3.50,2.30,94.06,5.00,4.00,1.70,10.43,7.62,3.50,2.30,16.42,13.05,9.45,0.00,0.38,59.11,76.27,6.33,5.83,88.56,116.97,97.33,0.00,1.25,61.83,215.53,10.63,160.60,12.14,0.42,38.31,73.46,0.00
5.00,11.20,17.00,11.35,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,13.21,16.21,3.10,6.40,20.21,21.77,3.60,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,12.57,24.69,72.97,1.90,26.10,3.30,11.33,123.00,0.00,30.24,0.60,2.80,3.40,3.50,2.30,100.63,5.00,4.00,1.70,10.43,7.62,3.50,2.30,16.17,13.19,9.45,0.00,0.38,62.31,79.33,7.10,6.11,88.56,112.06,105.96,0.00,1.27,56.30,217.30,10.63,157.57,12.14,0.42,38.35,70.68,0.00
6.00,8.35,17.01,9.25,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,12.94,16.14,3.10,6.40,20.19,25.93,3.60,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,12.28,23.96,71.90,1.90,26.70,3.30,11.30,121.00,0.00,29.83,0.60,2.80,3.40,3.50,2.30,108.19,5.00,4.00,1.70,10.43,7.62,3.50,2.30,15.94,13.42,9.45,0.00,0.38,65.52,82.48,7.86,6.50,87.12,107.16,112.58,0.00,1.32,49.33,213.14,10.63,150.74,12.14,0.42,38.13,65.43,0.00
7.00,7.30,16.96,7.71,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,11.24,15.84,3.10,6.40,20.17,30.02,3.60,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,11.90,23.43,70.38,1.90,26.30,3.30,11.29,113.00,0.00,28.39,0.60,2.80,3.40,3.50,2.30,112.76,5.00,4.00,1.70,10.43,7.62,3.50,2.30,15.65,13.54,9.45,0.00,0.38,69.33,84.54,8.62,6.69,81.36,103.45,118.20,0.00,1.38,40.96,205.03,10.63,140.05,12.14,0.39,37.95,58.41,0.00
8.00,4.02,17.14,5.10,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,9.01,15.03,3.10,6.40,20.15,34.22,3.60,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,11.24,22.80,70.04,1.90,26.50,3.30,11.25,97.00,0.00,23.49,0.60,2.80,3.40,3.50,2.30,116.33,5.00,4.00,1.70,10.43,7.62,3.50,2.30,15.29,13.43,9.45,0.00,0.38,73.03,86.59,9.38,6.88,69.84,99.74,120.82,0.00,1.46,30.08,195.03,10.63,118.84,12.14,0.33,36.10,50.55,0.00
9.00,2.76,17.17,3.28,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,4.33,12.98,0.00,6.40,19.02,36.78,3.60,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,8.08,21.66,68.18,1.90,26.90,3.30,11.21,74.00,0.00,14.26,0.60,2.80,3.40,3.50,2.30,115.89,5.00,4.00,1.70,10.43,7.62,3.50,2.30,14.77,13.57,9.45,0.00,0.38,70.53,84.85,9.14,6.86,53.28,94.44,117.44,0.00,1.54,18.17,155.03,10.63,74.16,12.14,0.26,25.82,32.47,0.00
10.00,1.49,17.01,1.49,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,1.04,7.79,0.00,6.40,17.90,37.88,3.60,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,3.30,20.53,65.45,1.90,26.90,3.30,11.18,44.00,0.00,5.76,0.60,2.80,3.40,3.50,2.30,112.46,5.00,4.00,1.70,10.43,7.62,3.50,2.30,14.23,13.63,9.45,0.00,0.38,68.14,83.00,8.81,6.75,31.68,89.23,108.06,0.00,1.61,7.62,76.35,10.63,29.04,12.14,0.16,14.55,14.16,0.00
11.00,0.77,17.32,0.45,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,0.07,2.22,0.00,6.40,16.08,40.46,6.40,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,0.47,19.40,63.79,1.90,27.20,3.30,10.77,11.00,0.00,1.12,0.60,2.80,3.40,3.50,2.30,104.03,5.00,4.00,1.70,10.43,7.62,3.50,2.30,13.86,13.54,9.45,0.00,0.38,67.34,80.36,8.77,6.44,7.92,83.02,95.69,0.00,1.68,1.91,17.06,10.63,5.33,12.14,0.06,4.32,3.39,0.00
12.00,0.00,17.26,0.00,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,0.00,0.08,0.00,6.40,14.26,41.72,8.00,3.15,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.02,18.27,61.99,1.90,27.40,3.30,10.90,0.00,0.00,0.00,0.60,2.80,3.40,3.50,2.30,91.59,5.00,4.00,1.70,10.43,7.62,3.50,2.30,13.73,13.63,9.45,0.00,0.38,66.55,77.72,8.73,6.03,0.00,76.82,79.31,0.00,1.74,0.00,0.33,10.63,0.00,12.14,0.03,0.00,0.00,0.00
13.00,0.00,17.15,0.00,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,11.94,41.23,8.00,3.15,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,17.14,59.01,1.90,27.70,3.30,10.95,0.00,0.00,0.00,0.60,2.80,3.40,3.50,2.30,79.16,5.00,4.00,1.70,10.43,7.62,3.50,2.30,13.42,13.77,9.45,0.00,0.38,64.86,73.07,8.49,5.61,0.00,68.31,65.93,0.00,1.78,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
14.00,0.00,16.89,0.00,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,9.80,40.19,8.00,3.15,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,17.10,56.39,1.90,27.80,3.30,11.00,0.00,0.00,0.00,0.60,2.80,3.40,3.50,2.30,68.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,13.36,13.79,9.45,0.00,0.38,63.60,69.00,8.30,5.20,0.00,65.50,56.00,0.00,1.83,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
15.00,0.00,16.22,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,10.10,35.23,8.10,3.15,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,16.60,53.84,1.90,27.90,3.30,11.03,0.00,0.00,0.00,0.60,2.80,3.40,3.50,2.30,58.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,12.64,13.54,9.45,0.00,0.38,61.20,65.00,7.90,4.60,0.00,62.20,47.00,0.00,1.85,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
16.00,0.00,16.42,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,10.30,32.89,8.00,3.15,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,16.10,51.99,1.90,27.90,3.30,11.05,0.00,0.00,0.00,0.60,2.80,3.40,3.50,2.30,50.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,12.62,13.49,9.45,0.00,0.38,58.70,61.00,7.40,4.00,0.00,58.90,41.00,0.00,1.85,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
