"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.81,66.81,387.55,125.47,5.22,5.48,83.94,19.10,1.68,17.03,49.24,7.23,3.88,102.26,28.92,74.06,4.26,87.00,15.22,6.88,55.61,26.00,6.39,0.00,40.88,3.08,12.69,145.08,0.00,64.23,0.00,41.93,20.73,172.34,0.00,0.00,1.06,0.00,0.00,54.10,54.03,25.05,0.00,0.00,16.31,0.00,20.73,20.73,46.57,10.36,0.00,20.30,20.00,0.00,4.06
2.00,78.57,29.81,66.81,328.33,106.30,5.22,5.48,83.94,19.10,1.68,17.03,49.24,7.23,3.88,102.26,25.84,74.06,4.15,87.00,15.22,6.88,55.61,26.00,6.39,0.00,34.97,3.08,11.32,145.08,0.00,67.18,0.00,20.73,0.00,172.87,0.00,0.00,1.06,0.00,0.00,63.33,44.80,25.05,0.00,16.31,0.00,0.00,20.73,0.00,43.57,10.36,0.00,20.30,20.00,0.00,4.06
3.00,78.57,29.81,66.81,329.91,106.81,5.22,5.48,83.94,19.10,1.68,17.03,49.24,7.23,3.88,102.26,25.58,74.06,35.97,87.00,15.22,6.88,55.61,26.00,6.39,0.00,18.30,3.08,7.49,145.08,0.00,65.79,0.00,50.00,0.00,66.84,0.00,0.00,1.06,0.00,0.00,51.21,52.12,25.05,0.00,16.31,0.00,0.00,20.73,0.00,103.88,10.36,0.00,20.30,20.00,0.00,4.06
4.00,78.57,29.81,66.81,310.74,100.60,5.22,5.48,83.94,19.10,1.68,17.03,49.24,7.23,3.88,102.26,27.11,74.06,4.15,87.00,15.22,6.88,55.61,26.00,6.39,0.00,32.31,3.08,10.71,145.08,0.00,34.72,0.00,65.88,0.00,183.02,0.00,0.00,1.06,0.00,0.00,64.87,48.06,25.05,0.00,16.31,0.00,0.00,20.73,0.00,20.73,10.36,0.00,20.30,20.00,0.00,4.06
5.00,78.57,29.81,66.81,302.49,97.93,5.22,5.48,83.94,19.10,1.68,17.03,49.24,7.23,3.88,102.26,27.26,74.06,18.00,87.00,15.22,6.88,55.61,26.00,6.39,0.00,5.70,3.08,4.59,145.08,0.00,59.34,0.00,0.00,59.19,83.98,0.00,0.00,1.06,0.00,0.00,54.97,53.16,25.05,0.00,16.31,0.00,0.00,20.73,0.00,101.84,10.36,0.00,20.30,20.00,0.00,4.06
6.00,78.57,29.81,66.81,348.39,112.79,5.22,5.48,83.94,19.10,1.68,17.03,49.24,7.23,3.88,102.26,29.57,74.06,18.00,87.00,15.22,6.88,55.61,26.00,6.39,0.00,28.46,3.08,9.83,0.00,0.00,50.22,0.00,0.00,50.13,183.28,0.00,0.00,1.06,0.00,0.00,63.38,45.67,25.05,0.00,16.31,0.00,0.00,20.73,0.00,20.73,10.36,0.00,20.30,20.00,0.00,4.06
7.00,78.57,29.81,66.81,308.36,99.83,5.22,5.48,83.94,19.10,1.68,17.03,49.24,7.23,3.88,102.26,31.39,74.06,0.00,87.00,15.22,6.88,55.61,26.00,6.39,0.00,13.90,3.08,6.47,145.08,0.00,35.16,0.00,0.00,66.54,183.28,0.00,0.00,1.06,0.00,0.00,58.53,44.79,25.05,0.00,16.31,0.00,0.00,20.73,0.00,26.94,10.36,0.00,20.30,0.00,20.00,4.06
8.00,78.57,29.81,66.81,433.39,140.31,5.22,5.48,83.94,19.10,1.68,17.03,49.24,7.23,3.88,102.26,39.06,74.06,0.00,87.00,15.22,6.88,55.61,26.00,6.39,0.00,26.80,3.08,9.44,0.00,0.00,43.57,0.00,0.00,67.00,180.62,0.00,0.00,1.06,0.00,0.00,63.33,44.80,25.05,0.00,16.31,0.00,0.00,20.73,0.00,20.73,10.36,0.00,20.30,10.01,9.99,4.06
9.00,78.57,29.81,66.81,528.63,171.14,5.22,5.48,83.94,19.10,1.68,17.03,49.24,7.23,3.88,102.26,46.62,74.06,0.00,87.00,15.22,6.88,55.61,26.00,6.39,0.00,36.26,3.08,11.62,0.00,145.08,58.63,0.00,0.00,58.48,131.18,0.00,0.00,1.06,0.00,0.00,66.24,46.70,25.05,0.00,16.31,0.00,20.73,20.73,0.00,69.84,24.92,0.00,20.30,20.00,0.00,4.06
10.00,78.57,29.81,66.81,521.13,168.72,5.22,5.48,83.94,19.10,1.68,17.03,55.44,7.23,3.88,102.26,51.92,74.06,37.60,87.00,15.22,6.88,55.61,26.00,6.39,0.00,11.73,3.08,5.97,0.00,145.08,26.94,0.00,67.55,0.00,120.45,0.00,0.00,1.06,0.00,52.85,59.04,44.28,25.05,0.00,16.31,0.00,20.73,0.00,0.00,71.81,49.33,0.00,20.30,10.01,9.99,4.06
