"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,65.98,27.18,66.81,649.07,210.14,5.13,5.38,80.16,19.10,1.64,25.12,61.55,7.22,3.88,109.40,57.28,68.42,0.00,82.00,15.99,6.88,59.49,26.00,6.39,9.00,25.00,0.00,8.53,0.00,0.00,20.73,0.00,54.60,54.60,0.00,196.19,183.34,1.35,0.00,0.00,48.45,53.03,36.27,0.00,10.40,0.00,20.73,0.00,0.00,21.40,10.36,20.06,2.07,20.00,0.00,5.06
2.00,67.06,27.62,66.81,649.07,210.14,5.13,5.38,80.16,19.10,1.64,25.12,61.55,7.22,3.88,109.40,57.28,68.42,0.00,82.00,15.99,6.88,59.49,26.00,6.39,9.00,25.00,0.00,8.53,0.00,0.00,20.73,0.00,67.55,0.00,0.00,196.19,183.34,1.35,0.00,0.00,48.45,53.03,36.27,0.00,10.40,0.00,41.65,20.73,57.63,25.31,10.36,20.06,2.07,20.00,0.00,5.06
3.00,69.63,28.68,66.81,649.07,210.14,5.13,5.38,80.16,19.10,1.64,25.12,61.55,7.22,3.88,109.40,57.28,68.42,0.00,82.00,15.99,6.88,59.49,26.00,6.39,9.00,25.00,0.00,8.53,0.00,0.00,20.73,0.00,67.55,0.00,0.00,196.19,183.34,1.35,0.00,0.00,48.45,53.03,36.27,0.00,10.40,0.00,20.73,49.22,39.22,22.58,10.36,20.06,2.07,10.01,9.99,5.06
4.00,72.37,29.81,66.81,649.07,210.14,5.13,5.38,86.59,19.10,1.64,25.12,61.55,7.22,3.88,109.40,57.28,76.28,0.00,82.00,15.99,6.88,59.49,26.00,6.39,9.00,25.00,0.00,8.53,0.00,0.00,20.73,0.00,67.55,0.00,0.00,196.19,183.34,1.35,0.00,0.00,48.45,53.03,36.27,0.00,10.40,0.00,49.22,20.73,55.44,22.67,10.36,20.06,2.07,20.00,0.00,5.06
5.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,86.59,19.10,1.64,25.12,61.55,7.22,3.88,109.40,57.28,76.28,40.93,82.00,15.99,6.88,59.49,26.00,6.39,9.00,25.00,0.00,8.53,0.00,0.00,39.84,0.00,67.55,0.00,0.00,196.19,183.34,1.35,0.00,0.00,51.10,57.03,36.27,0.00,0.00,10.40,26.94,20.73,49.25,28.86,10.36,20.06,2.07,0.00,20.00,5.06
6.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,86.59,19.10,1.64,25.12,61.55,7.22,3.88,109.40,63.17,76.28,38.90,82.00,15.99,6.88,59.49,26.00,6.39,9.00,56.31,0.00,15.74,0.00,0.00,20.73,0.00,67.55,35.19,0.00,196.19,183.34,1.35,0.00,0.00,51.10,57.03,36.27,0.00,10.40,0.00,0.00,20.73,109.73,24.28,52.45,20.06,2.07,10.01,9.99,5.06
7.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,86.59,19.10,1.64,25.12,61.55,7.22,3.88,109.40,79.61,76.28,40.93,82.00,15.99,6.88,59.49,26.00,6.39,9.00,73.43,0.00,19.68,0.00,0.00,23.77,0.00,67.55,0.00,0.00,196.19,183.34,1.70,0.00,0.00,51.10,57.03,36.27,0.00,15.85,0.00,20.73,26.94,109.73,48.95,112.99,20.06,2.07,10.01,9.99,5.06
8.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,86.59,19.10,1.64,25.12,121.50,7.22,3.88,109.40,92.26,76.28,42.53,82.00,15.99,6.88,59.49,26.00,6.39,9.00,73.43,0.00,19.68,0.00,0.00,20.73,0.00,65.94,20.73,0.00,196.19,183.34,4.63,0.00,65.36,62.24,48.43,36.27,0.00,30.41,30.40,20.73,20.73,109.73,109.69,147.90,20.06,2.07,20.00,0.00,5.06
9.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,97.78,19.10,1.64,25.12,125.40,7.22,3.88,109.40,93.85,89.96,33.36,82.00,15.99,6.88,59.49,26.00,6.39,9.00,73.43,0.00,19.68,0.00,181.84,26.48,0.00,67.55,21.25,0.00,196.19,183.34,4.63,67.36,59.07,50.06,55.53,36.27,0.00,30.41,30.40,20.73,20.73,109.73,109.69,151.19,20.06,2.07,20.00,0.00,5.06
10.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,97.81,19.10,1.64,25.12,135.11,7.22,3.88,109.40,95.24,90.00,41.35,82.00,15.99,6.88,59.49,26.00,6.39,9.00,73.43,0.00,19.68,0.00,201.10,42.73,42.59,53.35,20.73,0.00,196.19,183.34,4.63,67.36,59.07,58.94,66.15,36.27,0.00,30.41,30.40,20.73,26.94,109.73,109.69,155.04,20.06,2.07,20.00,0.00,5.06
11.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,97.81,19.10,1.64,25.12,141.22,7.22,3.88,109.40,95.42,90.00,27.54,82.00,15.99,6.88,59.49,26.00,6.39,9.00,73.43,0.00,19.68,0.00,212.81,44.61,44.44,67.47,29.80,0.00,196.19,183.34,4.63,70.86,66.53,66.24,66.15,36.27,0.00,30.41,30.40,20.73,20.73,109.73,109.69,157.46,20.06,2.07,20.00,0.00,5.06
12.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,97.81,19.10,1.64,25.12,140.87,7.22,3.88,109.40,95.02,90.00,28.39,82.00,15.99,6.88,59.49,26.00,6.39,9.00,73.43,0.00,19.68,0.00,213.92,33.12,33.08,67.35,50.04,0.00,196.19,183.34,4.63,71.27,63.79,58.94,66.15,36.27,0.00,30.41,30.40,20.73,20.73,109.73,109.69,157.39,20.06,2.07,20.00,0.00,5.06
13.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,97.81,19.10,1.64,25.12,139.25,7.22,3.88,109.40,93.83,90.00,24.87,82.00,15.99,6.88,59.49,26.00,6.39,9.00,73.43,0.00,19.68,145.08,145.08,49.71,0.00,67.50,29.47,0.00,196.19,183.34,4.63,69.87,36.50,56.81,63.95,36.27,0.00,30.41,30.40,20.73,26.94,109.73,109.69,155.54,20.06,2.07,20.00,0.00,5.06
14.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,97.81,19.10,1.64,25.12,141.62,7.22,3.88,109.40,91.48,90.00,4.15,82.00,15.99,6.88,59.49,26.00,6.39,9.00,73.43,0.00,19.68,145.08,145.08,30.76,0.00,67.50,35.69,0.00,196.19,183.34,4.63,67.36,52.85,53.96,60.74,36.27,0.00,30.41,30.40,20.73,20.73,109.73,109.69,152.09,20.06,2.07,20.00,0.00,5.06
15.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,97.81,19.10,1.64,25.12,141.62,7.22,3.88,109.40,90.09,90.00,37.82,82.00,15.99,6.88,59.49,26.00,6.39,9.00,73.43,0.00,19.68,0.00,194.94,20.73,20.73,67.55,30.05,0.00,196.19,183.34,4.63,69.20,34.00,60.81,60.59,36.27,0.00,30.41,30.40,20.73,20.73,109.73,109.69,150.53,20.06,2.07,10.01,9.99,5.06
16.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,97.81,19.10,1.64,25.12,95.67,7.22,3.88,109.40,83.77,90.00,26.13,82.00,15.99,6.88,59.49,26.00,6.39,9.00,73.43,0.00,19.68,0.00,145.08,20.73,0.00,65.74,37.32,0.00,196.19,183.34,4.54,67.36,52.85,60.86,47.27,36.27,0.00,29.74,29.73,20.73,20.73,109.73,109.69,131.17,20.06,2.07,20.00,0.00,5.06
17.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,97.81,19.10,1.64,25.12,136.58,7.22,3.88,109.40,86.26,90.00,24.87,82.00,15.99,6.88,59.49,26.00,6.39,0.00,73.43,0.00,19.68,0.00,0.00,47.19,0.00,64.78,64.24,0.00,196.19,183.34,0.00,74.55,62.80,51.10,57.03,36.27,0.00,0.00,0.00,0.00,20.73,109.73,21.07,146.83,20.06,2.07,10.01,9.99,5.06
18.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,97.81,19.10,1.64,25.12,99.32,7.22,3.88,109.40,61.73,90.00,4.15,82.00,15.99,6.88,59.49,26.00,6.39,0.00,36.90,0.00,11.27,145.08,0.00,20.73,0.00,60.12,59.63,0.00,196.19,183.34,0.00,67.36,56.09,49.16,54.16,36.27,0.00,0.00,0.00,20.73,20.73,79.63,35.22,46.37,20.06,2.07,10.01,9.99,5.06
19.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,97.81,19.10,1.64,25.12,99.32,7.22,3.88,109.40,59.17,90.00,45.00,82.00,15.99,6.88,59.49,26.00,6.39,0.00,38.44,0.00,11.62,0.00,0.00,20.73,0.00,20.73,20.73,0.00,187.44,183.34,0.00,67.36,54.65,52.65,59.11,36.27,0.00,0.00,0.00,0.00,82.86,92.33,21.46,41.94,20.06,2.07,0.00,20.00,5.06
20.00,78.57,29.81,66.81,649.07,210.14,5.13,5.38,97.81,19.10,1.64,25.12,38.08,7.22,3.88,109.40,59.93,90.00,45.00,82.00,15.99,6.88,59.49,26.00,6.39,0.00,32.08,0.00,10.16,0.00,0.00,20.73,0.00,67.55,0.00,0.00,196.19,183.34,0.00,67.36,54.99,49.63,54.88,36.27,0.00,0.00,0.00,20.73,26.94,55.92,29.36,48.43,20.06,2.07,10.01,9.99,5.06
