"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,12.74,20.50,12.13,13.53,4.50,7.50,3.30,6.30,1.50,0.00,3.50,14.49,8.03,5.91,3.10,5.10,7.40,28.91,65.06,0.00,5.30,6.00,2.50,17.20,9.90,3.00,4.50,3.00,2.65,0.76,1.89,0.00,26.40,3.50,11.51,118.00,14.49,29.09,0.60,4.00,4.50,4.60,2.30,31.26,4.60,5.00,1.80,10.43,7.69,3.70,2.30,14.89,13.69,9.50,1.00,0.58,3.23,7.83,0.34,0.64,84.96,2.14,65.20,0.00,0.90,61.80,215.99,5.00,168.47,12.14,0.42,35.03,86.24,13.39
2.00,10.33,19.64,10.21,13.53,4.50,7.50,3.30,6.30,1.50,0.00,3.50,14.49,6.77,3.20,3.10,5.00,7.40,29.14,66.92,0.00,5.30,6.00,2.50,17.20,9.90,3.00,4.50,3.00,1.53,0.70,1.84,0.00,26.40,3.50,11.48,111.00,14.49,28.50,0.60,4.00,4.50,4.60,2.30,42.68,4.60,5.00,1.80,10.43,7.69,3.70,2.30,14.73,13.41,9.50,0.93,0.58,4.64,11.29,0.48,0.79,79.92,3.25,85.93,0.00,0.91,56.80,203.31,5.00,161.04,12.14,0.42,33.85,81.84,13.13
3.00,9.31,20.01,8.58,13.53,4.50,7.50,3.30,6.30,1.50,0.00,3.50,14.49,3.50,1.65,3.10,5.00,7.40,29.27,67.28,0.00,5.30,6.00,2.50,17.20,9.90,3.00,4.50,3.00,0.93,0.73,0.88,0.00,26.40,3.50,11.45,95.00,14.49,26.64,0.60,4.00,4.50,4.60,2.30,51.09,4.60,5.00,1.80,10.43,7.69,3.70,2.30,13.97,13.03,9.50,0.78,0.58,5.15,13.44,0.63,0.84,68.40,4.16,93.67,0.00,0.91,49.80,156.16,5.00,147.66,12.14,0.39,31.27,75.25,13.00
4.00,6.13,20.99,5.90,13.53,4.50,7.50,3.30,6.30,1.50,0.00,3.50,14.49,2.62,0.75,3.10,5.00,7.40,29.29,67.64,0.00,5.30,6.00,2.50,17.20,9.90,3.00,4.50,3.00,0.66,0.77,0.00,0.00,26.60,3.50,11.42,73.00,14.49,20.25,0.60,4.00,4.50,4.60,2.30,56.51,4.60,5.00,1.80,10.43,7.69,3.70,2.30,13.21,12.64,9.50,0.57,0.54,5.67,15.59,0.68,0.89,52.56,5.07,88.41,0.00,0.93,42.00,113.21,5.00,123.95,12.14,0.33,21.30,66.66,12.61
5.00,4.86,20.77,4.09,13.53,4.50,7.50,3.30,6.30,1.50,0.00,3.50,14.49,0.70,0.11,0.00,5.00,7.40,28.82,64.10,0.00,5.30,6.00,2.50,17.20,9.90,3.00,4.50,3.00,0.50,0.86,0.66,0.00,26.70,3.50,11.39,48.00,14.49,10.73,0.60,4.00,4.50,4.60,2.30,59.93,4.60,5.00,1.80,10.43,7.69,3.70,2.30,13.06,12.37,9.50,0.49,0.61,4.87,13.33,0.52,0.64,34.56,4.68,71.14,0.00,0.98,30.40,64.75,5.00,78.29,12.14,0.25,10.16,45.82,6.70
6.00,1.58,20.05,1.43,13.53,4.50,7.50,3.30,6.30,1.50,0.00,3.50,14.49,0.14,0.00,0.00,5.00,7.40,28.25,60.56,0.00,5.30,6.00,2.50,17.20,9.90,3.00,4.50,3.00,0.24,0.90,1.31,0.00,27.00,3.50,11.36,24.00,14.49,3.27,0.60,4.00,4.50,4.60,2.30,60.35,4.60,5.00,1.80,10.43,7.69,3.70,2.30,12.89,12.19,9.50,0.34,0.63,4.19,11.08,0.47,0.28,17.28,4.30,70.88,0.00,1.08,15.10,25.22,5.00,29.60,12.14,0.16,2.78,19.03,1.57
7.00,0.88,19.77,0.53,13.53,4.50,7.50,3.30,6.30,1.50,0.00,3.50,14.49,0.00,0.00,0.00,10.14,7.40,27.47,57.32,1.38,5.30,6.00,2.50,17.20,9.90,3.00,4.50,3.00,0.08,1.08,1.45,0.00,27.10,3.50,11.33,5.00,14.49,0.29,0.60,4.00,4.50,4.60,2.30,57.77,4.60,5.00,1.80,10.43,7.69,3.70,2.30,12.73,11.81,9.50,0.12,0.62,3.59,8.13,0.41,0.00,3.60,4.12,66.61,0.00,1.20,4.50,2.93,5.00,5.59,12.14,0.06,0.00,4.22,0.89
8.00,0.00,19.87,0.00,13.53,4.50,7.50,3.30,6.30,1.50,0.00,3.50,14.49,0.00,0.00,0.00,11.21,7.40,26.80,54.08,2.84,5.30,15.46,2.50,17.20,9.90,3.00,4.50,3.00,0.02,1.04,1.49,0.00,27.20,3.50,11.30,0.00,14.49,0.00,0.60,4.00,4.50,4.60,2.30,52.19,4.60,5.00,1.80,10.43,7.69,3.70,2.30,12.57,11.53,9.50,0.06,0.62,3.01,5.28,0.36,0.00,0.00,3.93,52.00,0.00,1.28,0.70,0.13,5.00,0.00,12.14,0.03,0.00,0.00,0.86
9.00,0.00,19.97,0.00,13.53,4.50,7.50,3.30,6.30,1.50,0.00,3.50,14.49,0.00,0.00,0.00,10.05,7.40,25.13,51.54,12.17,5.30,15.46,2.50,17.20,9.90,3.00,4.50,3.00,0.00,1.24,1.53,0.00,27.40,3.50,11.27,0.00,14.49,0.00,0.60,4.00,4.50,4.60,2.30,46.61,4.60,5.00,1.80,10.43,7.69,3.70,2.30,13.21,12.24,9.50,0.00,0.62,2.22,4.13,0.21,0.00,0.00,4.14,44.08,0.00,1.34,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.18
10.00,0.00,19.96,0.00,13.53,4.50,7.50,3.30,6.30,1.50,0.00,3.50,14.49,0.00,0.00,0.00,9.86,7.40,23.46,49.01,12.51,5.30,15.46,2.50,17.20,9.90,3.00,4.50,3.00,0.00,1.47,1.58,0.00,27.70,3.50,11.26,0.00,14.49,0.00,0.60,4.00,4.50,4.60,2.30,42.03,4.60,5.00,1.80,10.43,7.69,3.70,2.30,13.95,12.97,9.50,0.00,0.62,1.33,3.08,0.15,0.00,0.00,4.45,38.82,0.00,1.38,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
