"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,35.87,29.44,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,0.00,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,78.53,3.45,18.17,228.46,0.00,67.50,67.10,67.88,67.33,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,110.26,110.22,203.20
2.00,35.87,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,0.00,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,77.23,3.45,17.86,228.46,0.00,67.50,67.10,67.88,20.62,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,110.26,110.22,203.20
3.00,57.83,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,0.00,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,76.13,3.45,17.61,228.46,0.00,67.50,67.10,67.88,20.62,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,110.26,110.22,203.20
4.00,68.49,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,0.00,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,74.45,3.45,17.22,228.46,0.00,62.98,62.58,49.09,63.85,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,110.26,110.22,203.20
5.00,68.49,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,0.00,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,54.98,3.45,12.72,224.09,0.00,56.74,0.00,57.03,56.60,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,87.36,87.33,203.20
6.00,68.41,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,0.00,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,46.88,3.45,10.84,219.68,0.00,56.74,0.00,57.03,56.60,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,0.00,92.61,203.20
7.00,67.14,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,0.00,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,40.67,3.45,9.41,219.48,0.00,56.74,0.00,57.03,56.60,184.17,197.14,184.23,5.62,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,0.00,53.23,203.20
8.00,68.03,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,22.12,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,42.96,3.45,9.94,218.86,0.00,56.74,0.00,57.03,56.60,184.17,197.14,184.23,4.81,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,0.00,63.12,203.20
9.00,68.50,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,22.12,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,54.59,3.45,12.63,228.41,0.00,56.74,0.00,57.03,56.60,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,0.00,94.92,203.20
10.00,70.38,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,22.12,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,58.10,3.45,13.44,228.46,0.00,0.00,0.00,67.88,67.32,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,20.62,0.00,203.20
11.00,68.43,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,22.12,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,57.91,3.45,13.40,228.46,0.00,56.74,0.00,57.03,56.60,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,56.10,56.09,203.20
12.00,67.94,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,22.12,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,58.51,3.45,13.53,218.18,0.00,56.74,0.00,57.03,56.60,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,51.01,51.00,203.20
13.00,67.22,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,22.12,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,79.61,3.45,18.41,219.35,0.00,56.76,0.00,57.04,56.62,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,92.90,92.86,203.20
14.00,68.49,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,55.00,5.13,2.82,163.91,112.36,132.71,22.12,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,0.00,62.35,61.97,59.20,62.18,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,110.26,110.22,203.20
15.00,68.49,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,77.61,5.13,2.82,163.91,112.36,132.71,22.12,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,95.45,3.45,19.77,228.46,0.00,67.50,67.10,67.88,20.62,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,110.26,110.22,203.20
16.00,70.39,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,142.31,5.13,2.82,163.91,112.36,132.71,22.12,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,95.45,3.45,19.77,228.46,0.00,67.50,67.10,67.88,20.62,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,110.26,110.22,203.20
17.00,66.59,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,138.13,5.13,2.82,163.91,112.36,132.71,22.12,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,95.45,3.45,19.77,228.46,228.19,67.50,67.10,67.88,20.62,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,110.26,110.22,203.20
18.00,70.39,29.95,67.13,635.03,206.59,7.51,7.88,110.37,16.77,2.23,31.03,14.92,142.31,5.13,2.82,163.91,112.36,132.71,22.12,35.37,194.99,15.00,1.97,6.88,87.69,6.39,9.98,95.45,3.45,19.77,228.46,228.19,67.50,67.10,67.88,20.62,184.17,197.14,184.23,5.67,74.91,76.30,0.00,0.00,50.86,0.00,30.56,30.55,25.00,25.00,110.26,110.22,203.20
