"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,19.00,0.00,15.75,4.50,7.80,3.30,6.10,1.90,0.00,2.70,15.46,0.00,0.00,0.00,5.10,7.20,30.86,75.89,11.76,5.40,15.46,2.50,18.74,9.80,3.00,4.50,3.00,0.00,6.91,16.92,2.30,27.40,3.30,11.59,0.00,15.46,0.00,0.60,19.00,19.00,19.00,1.15,126.03,4.50,7.00,1.50,10.43,8.38,3.80,1.15,14.31,13.06,9.50,0.00,0.56,94.21,107.53,9.06,6.57,0.00,74.44,145.85,0.00,1.15,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.18
2.00,0.00,19.17,0.00,16.04,4.50,7.80,3.30,6.10,1.90,0.00,2.70,15.46,0.00,0.00,0.00,5.10,7.20,30.86,75.49,12.09,5.40,15.46,2.50,18.74,9.80,3.00,4.50,3.00,0.00,8.92,21.86,2.30,27.70,3.30,11.59,0.00,15.46,0.00,0.60,19.00,19.00,19.00,1.15,125.95,4.50,7.00,1.50,10.43,8.38,3.80,1.15,13.22,12.40,9.50,0.00,0.56,98.06,109.63,8.95,6.55,0.00,78.04,140.26,0.00,1.18,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,19.98,0.00,15.56,4.50,7.80,3.30,6.10,1.90,0.00,2.70,15.46,0.00,0.00,0.00,5.20,7.20,30.86,74.95,11.45,5.40,15.46,2.50,18.74,9.80,3.00,4.50,3.00,0.00,11.83,28.98,2.30,27.90,3.30,11.59,0.00,15.46,0.00,0.60,19.00,19.00,19.00,1.15,125.87,4.50,7.00,1.50,10.43,8.38,3.80,1.15,12.39,11.86,9.50,0.00,0.55,103.30,112.46,8.82,6.51,0.00,81.00,132.67,0.00,1.20,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,20.18,0.00,15.56,4.50,7.80,3.30,6.10,1.90,0.00,2.70,15.46,0.00,0.00,0.00,5.10,7.20,30.86,74.36,7.97,5.40,15.46,2.50,18.74,9.80,3.00,4.50,3.00,0.00,15.28,37.41,2.30,28.00,3.30,11.59,0.00,15.46,0.00,0.60,19.00,19.00,19.00,1.15,125.79,4.50,7.00,1.50,10.43,8.38,3.80,1.15,12.29,11.72,9.50,0.00,0.55,108.99,115.53,8.93,6.71,0.00,81.70,124.41,0.00,1.22,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,20.24,0.00,15.46,4.50,7.80,3.30,6.10,1.90,0.00,2.70,15.46,0.00,0.00,0.00,5.10,7.20,30.86,73.82,7.96,5.40,15.46,2.50,18.74,9.80,3.00,4.50,3.00,0.00,18.91,46.28,2.30,28.00,3.30,11.59,0.00,15.46,0.00,0.60,19.00,19.00,19.00,1.15,125.71,4.50,7.00,1.50,10.43,8.38,3.80,1.15,11.98,11.54,9.50,0.00,0.55,114.22,118.36,9.07,6.74,0.00,83.33,116.82,0.00,1.24,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.00,20.48,0.00,15.46,4.50,7.80,3.30,6.10,1.90,0.00,2.70,15.46,0.00,0.00,0.00,5.10,7.20,30.86,73.42,7.95,5.40,15.46,2.50,18.74,9.80,3.00,4.50,3.00,0.00,22.36,54.70,2.30,28.10,3.30,11.59,0.00,15.46,0.00,0.60,19.00,19.00,19.00,1.15,125.64,4.50,7.00,1.50,10.43,8.38,3.80,1.15,12.28,11.76,9.50,0.00,0.55,118.08,120.46,9.19,6.97,0.00,84.82,111.23,0.00,1.24,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
7.00,0.00,20.22,0.00,15.36,4.50,7.80,3.30,6.10,1.90,0.00,2.70,15.46,0.00,0.00,0.00,5.10,7.20,30.45,72.35,7.93,5.40,15.46,2.50,18.74,9.80,3.00,4.50,3.00,0.00,25.27,61.83,2.30,28.10,3.30,11.59,0.00,15.46,0.00,0.60,19.00,19.00,19.00,1.15,125.70,4.50,7.00,1.50,10.43,8.38,3.80,1.15,11.24,11.09,9.50,0.00,0.55,118.82,121.14,9.28,6.86,0.00,86.78,110.63,0.00,1.25,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
8.00,0.00,20.20,0.00,14.98,4.50,7.80,3.30,6.10,1.90,0.00,2.70,15.46,0.00,0.00,0.00,5.10,7.20,30.41,69.98,7.89,5.40,15.46,2.50,18.74,9.80,3.00,4.50,3.00,0.00,27.28,66.77,2.30,28.10,3.30,11.59,0.00,15.46,0.00,0.60,19.00,19.00,19.00,1.15,125.85,4.50,7.00,1.50,10.43,8.38,3.80,1.15,10.84,10.88,9.50,0.00,0.55,120.44,122.63,9.33,6.96,0.00,87.17,109.30,0.00,1.24,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
9.00,0.00,20.72,0.00,0.00,4.50,7.80,3.30,6.10,1.90,0.00,2.70,15.46,0.00,0.00,3.10,5.10,7.20,28.37,67.62,7.61,5.40,15.46,2.50,18.74,9.80,3.00,4.50,3.00,0.00,27.45,67.60,2.30,28.20,3.30,11.59,0.00,15.46,0.00,0.60,19.00,19.00,19.00,1.15,125.99,4.50,7.00,1.50,10.43,8.38,3.80,1.15,10.96,11.02,9.50,0.00,0.55,122.07,124.12,9.05,6.51,0.00,87.63,107.98,0.00,1.24,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
10.00,0.00,20.71,0.00,0.00,4.50,7.80,3.30,6.10,1.90,0.00,2.70,15.46,0.00,0.00,3.10,5.10,7.20,28.33,66.55,0.00,5.40,15.46,2.50,18.74,9.80,3.00,4.50,3.00,0.00,27.82,69.45,2.30,28.20,3.30,11.59,0.00,15.46,0.00,0.60,19.00,19.00,19.00,1.15,126.06,4.50,7.00,1.50,10.43,8.38,3.80,1.15,10.90,11.16,9.50,0.00,0.55,122.81,124.80,8.95,6.55,0.00,88.10,107.38,0.00,1.22,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
