"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,0.00,0.00,14.00,4.50,7.50,4.50,10.05,2.60,0.00,3.60,0.00,0.00,0.00,4.00,10.00,1.92,26.46,0.00,11.11,15.46,3.50,17.97,16.43,7.00,10.63,0.00,0.00,1.12,2.33,2.45,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,0.00,68.22,9.00,9.00,3.00,10.70,0.00,7.50,1.10,6.13,8.05,18.96,0.00,1.12,0.14,0.19,0.28,0.28,0.00,13.89,45.25,0.00,1.80,0.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00
2.00,0.00,0.00,0.00,14.00,4.50,7.50,4.50,10.05,2.60,0.00,3.60,0.00,0.00,0.00,4.00,10.00,3.76,24.58,0.00,11.11,15.46,3.50,17.97,16.43,7.00,10.63,0.00,0.00,1.05,1.69,2.45,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,0.00,53.27,9.00,9.00,3.00,10.70,0.00,7.50,1.10,6.24,8.79,18.95,0.00,1.12,2.00,1.91,0.56,0.56,0.00,19.81,35.89,0.00,1.84,0.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00
3.00,0.00,0.00,0.00,14.00,4.50,7.50,4.50,10.05,2.60,0.00,3.60,0.00,0.00,0.00,4.00,10.00,5.75,22.55,0.00,11.11,15.46,3.50,17.97,16.43,7.00,10.63,0.00,0.00,2.54,6.06,2.45,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,0.00,36.98,9.00,9.00,3.00,10.70,0.00,7.50,1.10,6.08,8.51,18.96,0.00,1.12,7.20,6.91,0.87,0.86,0.00,26.59,25.70,0.00,1.84,0.00,0.00,11.50,0.00,13.50,0.00,0.00,0.00
4.00,0.00,0.00,0.00,14.00,4.50,7.50,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,4.00,10.00,7.59,20.67,0.00,11.11,15.46,3.50,17.97,16.43,7.00,10.63,0.00,0.00,4.57,12.05,2.45,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,0.00,22.03,9.00,9.00,3.00,10.70,0.00,7.50,1.10,5.89,8.30,18.95,0.00,1.12,14.32,13.77,1.15,1.13,0.00,33.37,16.35,0.00,1.84,0.00,0.00,11.50,0.00,13.50,0.00,0.00,0.00
5.00,0.00,0.00,0.00,14.00,4.50,7.50,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,4.00,10.00,8.95,19.28,0.00,11.11,15.46,3.50,17.97,16.43,7.00,10.63,0.00,0.00,6.79,18.57,2.45,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,0.00,11.09,9.00,9.00,3.00,10.70,0.00,7.50,1.10,6.14,8.52,19.00,0.00,1.12,22.08,21.24,1.35,1.34,0.00,39.30,9.50,0.00,1.80,0.00,0.00,11.50,0.00,13.50,0.00,0.00,0.00
6.00,0.00,0.00,0.00,14.00,4.50,7.50,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,4.00,10.00,9.17,18.81,0.00,11.11,15.46,3.50,17.97,16.43,7.00,10.63,0.00,0.00,8.82,24.56,2.45,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,0.00,10.97,9.00,9.00,3.00,10.70,0.00,7.50,1.10,6.30,8.87,19.00,0.00,1.11,29.20,28.09,1.35,1.34,0.00,43.50,9.55,0.00,1.80,0.00,0.00,11.50,0.00,13.50,0.00,0.00,0.00
7.00,0.00,0.00,0.00,14.00,4.50,7.50,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,4.00,10.00,9.70,17.69,0.00,11.11,15.46,3.50,17.97,16.43,7.00,10.63,0.00,0.00,10.31,28.93,2.45,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,0.00,10.71,9.00,9.00,3.00,10.70,0.00,7.50,1.10,6.84,9.09,18.78,0.00,1.11,34.40,33.09,1.37,1.35,0.00,43.82,9.68,0.00,1.80,0.00,0.00,11.50,0.00,13.50,0.00,0.00,0.00
8.00,0.00,0.00,0.00,14.00,4.50,7.50,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,4.00,10.00,10.33,16.34,0.00,11.11,15.46,3.50,17.97,16.43,7.00,10.63,0.00,0.00,10.36,29.00,2.45,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,0.00,10.39,9.00,9.00,3.00,10.70,0.00,7.50,1.10,7.03,8.90,18.78,0.00,1.11,34.54,33.14,1.38,1.35,0.00,44.59,9.83,0.00,1.76,0.00,0.00,11.50,0.00,13.50,0.00,0.00,0.00
9.00,0.00,0.00,0.00,14.00,4.50,7.50,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,4.00,10.00,10.85,15.22,0.00,11.11,15.46,3.50,17.97,16.43,7.00,10.63,0.00,0.00,10.49,29.15,2.45,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,0.00,10.12,9.00,9.00,3.00,10.70,0.00,7.50,1.10,7.99,9.90,19.00,0.00,1.11,34.87,33.27,1.39,1.36,0.00,45.50,9.96,0.00,1.76,0.00,0.00,11.50,0.00,13.50,0.00,0.00,0.00
10.00,0.00,0.00,0.00,14.00,4.50,7.50,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,4.00,10.00,11.07,14.75,0.00,11.11,5.20,3.50,17.97,16.43,7.00,10.63,0.00,0.00,10.65,29.34,2.45,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,0.00,10.01,9.00,9.00,3.00,10.70,0.00,7.50,1.10,8.00,9.55,18.99,0.00,1.11,35.25,33.42,1.39,1.36,0.00,46.27,10.01,0.00,1.72,0.00,0.00,11.50,0.00,13.50,0.00,0.00,0.00
