"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,12.98,15.15,7.98,0.00,4.20,7.70,3.80,8.40,1.51,0.40,3.50,19.00,15.25,15.24,4.00,0.00,6.60,20.79,37.40,3.10,4.50,6.30,1.90,17.48,13.79,4.00,5.50,1.40,12.73,3.17,8.95,2.25,27.00,6.00,11.65,115.29,17.86,26.21,0.60,4.30,5.00,5.20,2.40,0.00,7.40,9.00,19.42,3.50,10.80,0.00,7.30,1.20,13.84,15.95,18.90,0.00,0.00,0.95,1.00,0.00,0.00,0.39,0.72,83.13,7.90,0.00,0.20,1.24,60.71,236.82,8.00
2.00,13.80,15.27,10.90,0.00,4.20,7.70,3.80,8.40,1.51,0.40,3.50,19.00,15.87,15.67,4.00,0.00,6.60,20.08,42.70,3.10,4.50,6.30,1.90,17.48,13.79,4.00,5.50,1.40,12.89,3.65,10.73,2.25,27.00,6.00,11.65,117.97,17.86,26.80,0.60,4.30,5.00,5.20,2.40,0.00,7.40,9.00,19.42,3.50,10.80,0.00,7.30,1.20,14.46,16.15,18.90,0.00,0.00,1.06,1.00,5.00,2.00,0.83,0.92,84.75,9.50,0.00,0.30,1.20,62.15,229.16,8.00
3.00,13.49,15.53,13.37,0.00,4.20,7.70,3.80,8.40,1.51,0.40,3.50,19.00,16.11,15.38,4.00,0.00,6.60,19.58,50.20,3.10,4.50,6.30,1.90,17.48,13.79,4.00,5.50,1.40,12.75,4.35,12.93,2.25,27.00,6.00,11.65,117.53,17.86,26.18,0.60,4.30,5.00,5.20,2.40,0.00,7.40,9.00,19.42,3.50,10.80,0.00,7.30,1.20,15.00,16.41,18.90,0.00,0.00,1.15,1.00,9.10,7.50,1.29,1.18,85.00,10.90,0.00,0.30,1.24,63.34,224.98,8.00
4.00,13.75,15.50,13.94,0.00,4.20,7.70,3.80,8.40,1.51,0.40,3.50,19.00,16.17,15.25,4.00,0.00,6.60,19.70,57.40,3.10,4.50,6.30,1.90,17.48,13.79,4.00,5.50,1.40,12.65,5.44,16.83,2.25,27.00,6.00,11.65,116.83,17.86,26.41,0.60,4.30,5.00,5.20,2.40,2.00,7.40,9.00,19.42,3.50,10.80,0.00,7.30,1.20,15.29,16.82,18.90,0.00,0.00,1.18,1.00,10.20,13.10,1.84,1.65,83.91,14.80,2.00,0.30,1.20,64.50,225.39,8.00
5.00,15.08,15.26,14.61,0.00,4.20,7.70,3.80,8.40,1.51,0.40,3.50,19.00,16.15,15.14,4.00,0.00,6.60,19.94,62.20,3.10,4.50,6.30,1.90,17.48,13.79,4.00,5.50,1.40,12.88,6.92,22.45,2.25,27.00,6.00,11.65,118.43,17.86,28.26,0.60,4.30,5.00,5.20,2.40,1.00,7.40,9.00,19.42,3.50,10.80,0.00,7.30,1.20,15.51,17.15,18.90,0.00,0.00,1.17,1.00,10.90,18.60,2.36,2.07,86.21,16.20,2.00,0.40,1.20,66.26,227.90,8.00
6.00,13.88,15.41,16.33,0.00,4.20,7.70,3.80,8.40,1.51,0.40,3.50,19.00,16.09,15.64,4.00,0.00,6.60,20.57,66.00,3.10,4.50,6.30,1.90,17.48,13.79,4.00,5.50,1.40,13.45,8.21,26.80,2.25,27.00,6.00,11.65,120.96,17.86,27.76,0.60,4.30,5.00,5.20,2.40,1.00,7.40,9.00,19.42,3.50,10.80,0.00,7.30,1.20,15.52,17.24,18.90,0.00,0.00,1.19,1.00,10.70,25.20,2.79,2.34,89.43,18.00,4.00,0.40,1.20,67.48,231.88,8.00
7.00,13.54,15.42,15.29,0.00,4.20,7.70,3.80,8.40,1.51,0.40,3.50,19.00,16.22,15.35,4.00,0.00,6.60,21.24,67.60,3.10,4.50,6.30,1.90,17.48,13.79,4.00,5.50,1.40,13.36,9.31,29.88,2.25,27.00,6.00,11.65,121.40,17.86,28.77,0.60,4.30,5.00,5.20,2.40,3.00,7.40,9.00,19.42,3.50,10.80,0.00,7.30,1.20,15.47,17.31,18.90,0.00,0.00,1.18,1.00,12.90,35.70,3.17,2.60,89.08,26.20,10.00,0.40,1.24,68.12,229.86,8.00
8.00,14.74,15.42,15.40,0.00,4.20,7.70,3.80,8.40,1.51,0.40,3.50,19.00,15.83,15.63,4.00,0.00,6.60,22.06,68.80,3.10,4.50,6.30,1.90,17.48,13.79,4.00,5.50,1.40,13.65,10.33,33.16,2.25,27.00,6.00,11.65,125.23,17.86,28.03,0.60,4.30,5.00,5.20,2.40,6.00,7.40,9.00,19.42,3.50,10.80,0.00,7.30,1.20,15.26,17.26,18.90,0.00,0.00,1.17,1.00,22.30,45.70,3.41,2.85,91.86,33.00,21.00,0.40,1.28,68.43,222.41,8.00
9.00,14.21,15.26,12.79,0.00,4.20,7.70,3.80,8.40,1.51,0.40,3.50,19.00,15.91,14.53,4.00,0.00,6.60,22.65,69.50,3.10,4.50,6.30,1.90,17.48,13.79,4.00,5.50,1.40,12.88,11.27,36.64,2.25,27.00,6.00,11.65,125.40,17.86,31.54,0.60,4.30,5.00,5.20,2.40,27.00,7.40,9.00,19.42,3.50,10.80,0.00,7.30,1.20,15.16,17.19,18.90,0.00,0.00,1.17,1.00,31.50,54.50,3.74,3.22,93.12,44.40,44.00,0.30,1.20,68.35,225.58,8.00
10.00,12.43,15.38,9.23,0.00,4.20,7.70,3.80,8.40,1.51,0.40,3.50,19.00,15.89,15.37,4.00,0.00,6.60,22.57,69.90,3.10,4.50,6.30,1.90,17.48,13.79,4.00,5.50,1.40,13.56,12.24,39.96,2.25,27.00,6.00,11.65,120.42,17.86,32.29,0.60,4.30,5.00,5.20,2.40,67.00,7.40,9.00,19.42,3.50,10.80,0.00,7.30,1.20,15.40,17.02,18.90,0.00,0.00,0.99,1.00,48.30,62.70,4.38,3.95,87.60,55.00,80.00,0.20,1.16,67.96,238.76,8.00
