"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.32,28.27,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,9.94,48.74,0.00,5.13,2.82,99.58,54.44,84.00,32.63,34.48,85.74,0.00,1.97,6.88,54.42,0.00,6.39,9.00,63.16,4.43,14.61,153.75,0.00,0.00,33.63,65.32,33.65,148.53,158.88,69.09,2.76,67.01,30.93,41.10,41.08,46.56,10.68,10.68,10.68,25.00,25.00,30.09,105.80,54.79
2.00,68.32,28.27,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,9.94,49.89,0.00,5.13,2.82,99.58,57.34,84.00,32.63,34.48,85.74,0.00,1.97,6.88,54.42,0.00,6.39,9.00,68.04,4.43,15.74,157.67,0.00,0.00,38.53,63.68,38.58,82.47,192.31,106.83,3.19,68.58,33.05,42.14,40.03,46.56,12.90,12.90,12.90,25.00,25.00,83.83,82.59,55.10
3.00,72.37,29.95,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,9.94,65.43,0.00,5.13,2.82,99.58,60.21,84.00,32.63,34.48,85.74,0.00,1.97,6.88,54.42,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,33.09,33.09,0.00,188.35,184.23,5.24,74.91,75.00,47.87,49.24,46.56,23.43,23.35,23.35,30.99,30.99,110.26,110.22,61.09
4.00,72.37,29.95,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,9.94,67.98,0.00,5.13,2.82,99.58,60.51,84.00,32.63,34.48,85.74,0.00,1.97,6.88,54.42,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,67.33,0.00,132.52,184.23,5.11,74.87,76.26,42.53,48.94,46.56,22.76,22.69,22.69,25.00,25.00,110.26,110.22,61.83
5.00,70.51,29.18,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,9.94,48.75,0.00,5.13,2.82,99.58,59.37,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,0.00,6.39,9.00,80.26,4.43,18.57,0.00,0.00,0.00,52.58,53.51,56.69,174.03,125.44,96.69,4.13,70.82,51.57,38.70,45.33,46.56,17.71,17.68,17.68,40.72,40.72,110.26,110.22,54.50
6.00,72.37,29.95,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,9.94,57.52,0.00,5.13,2.82,99.58,59.65,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,49.95,65.95,65.40,78.88,197.14,0.00,4.30,71.56,67.06,43.83,48.62,46.56,18.60,18.57,18.57,25.00,66.34,110.26,110.22,57.04
7.00,70.28,29.09,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,9.94,45.00,0.00,5.13,2.82,99.58,56.38,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,0.00,6.39,9.00,75.70,4.43,17.51,0.00,0.00,0.00,59.54,48.85,48.54,176.81,189.66,0.00,2.66,70.69,48.25,41.98,46.25,46.56,0.00,0.00,30.55,32.68,32.68,47.74,110.22,46.58
8.00,69.09,28.59,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,9.94,45.00,0.00,5.13,2.82,99.58,52.39,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,0.00,6.39,9.00,73.37,4.43,16.97,0.00,0.00,0.00,41.57,55.98,55.62,184.17,145.77,0.00,2.66,70.56,45.55,44.73,42.06,46.56,0.00,0.00,30.55,30.03,30.03,101.46,0.00,41.63
9.00,69.18,28.63,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,9.94,45.00,0.00,5.13,2.82,99.58,48.23,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,0.00,6.39,9.00,66.26,4.43,15.33,0.00,0.00,0.00,64.46,20.62,64.69,163.03,175.11,0.00,2.66,70.29,41.23,42.11,42.08,46.56,0.00,0.00,30.55,26.10,26.10,101.46,0.00,33.49
10.00,69.63,28.82,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,9.94,45.00,0.00,5.13,2.82,99.58,48.20,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,0.00,6.39,9.00,64.64,4.43,14.95,0.00,0.00,0.00,27.78,58.56,58.10,100.39,166.83,0.00,2.66,67.01,52.58,34.54,47.37,46.56,0.00,0.00,30.55,31.59,31.59,110.26,0.00,30.46
11.00,72.37,29.95,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,9.94,45.00,0.00,5.13,2.82,99.58,52.00,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,0.00,6.39,9.00,4.64,4.43,0.00,0.00,0.00,0.00,67.00,39.00,67.23,131.55,0.00,0.00,2.66,67.01,67.42,44.67,52.58,46.56,0.00,0.00,30.55,25.00,25.00,110.26,0.00,37.39
12.00,71.81,29.72,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,9.94,45.00,0.00,5.13,2.82,99.58,54.68,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,0.00,6.39,9.00,77.21,4.43,17.86,0.00,0.00,0.00,66.09,66.87,22.37,66.49,0.00,0.00,2.66,70.59,46.12,42.22,48.81,46.56,0.00,0.00,30.55,44.48,32.61,110.26,0.00,33.33
13.00,70.71,29.26,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,14.92,45.00,0.00,5.13,2.82,99.58,55.04,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,0.00,6.39,9.00,63.55,4.43,14.70,0.00,0.00,0.00,39.31,64.31,39.85,184.17,0.00,0.00,2.66,69.61,36.09,41.90,46.34,46.56,0.00,0.00,30.55,35.39,35.39,68.84,0.00,30.47
14.00,69.95,28.95,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,14.92,45.00,0.00,5.13,2.82,99.58,57.70,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,0.00,6.39,9.00,56.47,4.43,13.06,0.00,0.00,0.00,20.62,67.29,66.73,144.33,72.84,66.49,2.66,67.58,31.55,35.20,47.16,46.56,0.00,0.00,30.55,30.36,30.36,40.54,0.00,43.09
15.00,71.25,29.49,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,14.92,81.50,0.00,5.13,2.82,99.58,61.70,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,0.00,6.39,9.00,66.22,4.43,15.32,0.00,0.00,0.00,57.41,33.20,57.60,133.93,0.00,154.43,3.27,70.10,39.24,42.17,49.59,46.56,0.00,19.92,19.92,34.31,34.31,65.51,24.16,62.78
16.00,71.84,29.73,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,14.92,81.71,0.00,5.13,2.82,99.58,66.70,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,0.00,6.39,9.00,66.09,4.43,15.29,0.00,0.00,0.00,40.62,40.84,65.19,153.53,123.21,68.87,2.95,0.00,76.30,41.15,49.44,46.56,0.00,17.51,17.50,25.00,25.00,37.74,44.43,85.21
17.00,71.70,29.67,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,14.92,86.25,0.00,5.13,2.82,99.58,73.09,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,50.00,6.39,9.00,63.68,4.43,14.73,0.00,0.00,0.00,30.52,56.14,55.68,151.76,162.53,69.31,2.01,0.00,76.30,44.13,44.10,46.56,0.00,10.31,10.31,25.00,25.00,52.07,23.45,103.89
18.00,62.15,29.95,67.13,644.05,209.52,6.57,6.90,88.41,17.91,0.89,31.34,14.92,101.76,0.00,5.13,2.82,99.58,79.04,84.00,32.63,34.48,85.74,16.66,1.97,6.88,54.42,50.00,6.39,9.00,60.22,4.43,13.93,0.00,0.00,0.00,35.86,60.23,59.71,174.16,186.93,146.77,2.01,0.00,76.30,66.56,0.00,46.56,0.00,10.31,10.31,25.00,25.00,26.88,28.29,112.17
