"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,9.71,23.62,4.54,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,16.86,15.39,18.05,0.00,7.30,13.78,72.50,7.30,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,13.89,29.80,87.80,2.65,0.00,19.51,0.00,125.00,0.00,11.04,0.00,19.51,19.51,19.51,2.40,133.90,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,7.05,5.93,18.00,1.01,1.64,0.56,0.00,95.30,98.60,10.72,10.14,90.00,115.40,133.50,0.10,0.00,65.69
2.00,6.89,23.53,3.12,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,15.50,14.50,18.05,0.00,7.30,14.49,72.30,7.30,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,13.20,28.50,87.20,2.65,0.00,19.51,0.00,80.00,0.00,8.49,0.00,19.51,19.51,19.51,2.40,135.20,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,7.60,6.13,18.00,1.01,1.64,0.40,0.00,94.50,98.80,10.55,10.20,65.00,115.70,136.70,0.10,0.00,54.61
3.00,4.28,23.52,1.83,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,12.81,12.96,18.05,0.00,7.30,14.59,72.00,7.80,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,11.79,27.30,86.20,2.65,0.00,19.51,0.00,40.00,0.00,6.14,0.00,19.51,19.51,19.51,2.40,135.60,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,7.87,6.21,18.00,1.01,1.64,0.35,0.00,93.20,98.60,10.30,10.13,40.00,115.80,135.90,0.10,0.00,35.58
4.00,2.23,23.68,0.82,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,7.93,10.79,18.05,0.00,7.30,12.89,71.30,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,8.60,27.40,85.80,2.65,0.00,19.51,0.00,25.00,0.00,3.32,0.00,19.51,19.51,19.51,2.40,135.60,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,7.28,5.92,18.00,1.01,1.64,0.24,0.00,91.70,98.40,9.82,9.68,6.70,116.90,134.00,0.10,0.00,18.05
5.00,0.67,23.33,0.18,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,2.90,6.41,18.05,0.00,7.30,11.48,70.50,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,4.01,27.80,85.70,2.65,0.00,19.51,0.00,0.80,0.00,1.08,0.00,19.51,19.51,19.51,2.40,135.50,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,6.65,5.41,18.00,1.01,1.64,0.08,0.00,90.00,98.20,9.23,9.13,1.70,118.40,131.60,0.00,0.00,7.10
6.00,0.04,23.77,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.77,1.96,18.05,0.00,7.30,10.92,65.80,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,1.12,28.10,85.00,2.65,0.00,19.51,0.00,0.00,0.00,0.19,0.00,19.51,19.51,19.51,2.40,134.90,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,5.84,4.22,18.00,1.01,1.64,0.04,0.00,87.90,97.70,8.27,8.33,0.00,119.00,126.60,0.00,0.00,2.23
7.00,0.00,23.98,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.17,18.05,0.00,7.30,10.39,59.80,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,0.07,28.40,84.00,2.65,0.00,19.51,0.00,0.00,0.00,0.01,0.00,19.51,19.51,19.51,2.40,130.20,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,5.04,3.26,18.00,1.01,1.64,0.00,0.00,81.60,93.10,7.38,7.47,0.00,119.20,120.80,0.00,0.00,0.26
8.00,0.00,24.05,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,9.95,54.50,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,0.00,28.40,81.00,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,124.70,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,4.25,2.97,18.00,1.01,1.64,0.00,0.00,80.00,92.40,6.73,6.44,0.00,118.20,108.30,0.00,0.00,0.00
9.00,0.00,24.03,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,9.49,49.40,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,0.00,27.20,77.30,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,117.60,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,3.58,2.70,18.00,1.01,1.64,0.00,0.00,78.60,91.60,6.24,5.56,0.00,116.70,96.40,0.00,2.00,0.00
10.00,0.00,23.80,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,8.98,45.30,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,0.00,26.00,73.90,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,109.90,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,3.25,2.50,18.00,1.01,1.64,0.00,0.00,77.60,90.80,6.25,5.12,0.00,115.80,83.90,0.00,2.00,0.00
11.00,0.00,23.81,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,8.54,41.60,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,25.80,70.70,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,102.10,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,2.91,2.22,18.00,1.01,1.64,0.00,0.00,76.70,90.00,6.25,4.71,0.00,115.10,74.00,0.00,2.00,0.00
12.00,0.00,23.77,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,8.31,39.10,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,24.80,67.30,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,93.50,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,2.54,1.70,18.00,1.01,1.64,0.00,0.00,75.50,89.10,6.21,4.35,0.00,114.90,68.10,0.00,2.00,0.00
13.00,0.00,23.71,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,8.10,37.10,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,23.50,63.80,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,80.60,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,2.19,1.30,18.00,1.01,1.64,0.00,0.00,70.20,84.00,6.12,4.07,0.00,114.80,58.30,0.00,2.00,0.00
14.00,0.00,23.83,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,7.95,34.90,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,22.20,60.60,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,73.30,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,1.86,1.27,18.00,1.01,1.64,0.00,0.00,67.50,81.90,5.90,4.05,0.00,112.30,52.60,0.00,2.00,0.00
15.00,0.00,23.80,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,8.13,32.80,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,20.80,57.60,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,66.50,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,1.58,1.19,18.00,1.01,1.64,0.00,0.00,64.20,79.40,5.69,3.95,0.00,109.10,48.30,0.00,2.00,0.00
16.00,0.00,23.84,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,9.35,31.20,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,19.60,54.70,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,58.90,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,1.43,0.96,18.00,1.01,1.64,0.00,0.00,61.10,77.40,5.50,3.64,0.00,105.10,43.50,0.00,2.00,0.00
17.00,0.00,23.80,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,10.39,29.80,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,18.50,51.70,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,51.00,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,1.28,0.79,18.00,1.01,1.64,0.00,0.00,58.00,75.50,5.16,3.25,0.00,100.80,38.70,0.00,2.00,0.00
18.00,0.00,23.81,0.00,0.00,4.20,0.00,0.00,19.22,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,10.91,27.70,8.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,17.20,49.80,2.65,0.00,19.51,0.00,0.00,0.00,0.00,0.00,19.51,19.51,19.51,2.40,44.60,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,1.17,0.76,18.00,1.01,1.64,0.00,0.00,55.60,73.50,4.36,2.64,0.00,96.00,32.00,0.00,2.00,0.00
