"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,15.50,23.58,14.50,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,12.60,16.27,15.55,0.00,7.20,9.69,71.45,6.58,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,13.36,19.72,45.80,3.50,28.12,19.44,18.66,124.93,17.88,29.70,0.60,19.44,19.44,19.44,2.40,66.11,12.83,20.41,7.60,10.80,7.89,19.24,1.20,3.35,1.86,18.00,1.02,1.68,106.75,92.14,11.23,6.24,92.88,80.47,81.47,0.30,2.76,69.89,230.10,0.00,174.30,17.00,0.39,41.61,103.99
2.00,13.81,23.48,13.08,0.00,4.35,7.20,8.20,19.14,3.30,0.40,3.50,0.00,12.57,16.24,15.55,0.00,7.20,9.34,72.64,6.58,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,13.22,20.25,46.98,3.50,28.12,19.44,18.66,124.93,17.88,29.67,0.60,19.44,19.44,19.44,2.40,82.92,12.83,20.41,7.60,10.80,7.89,19.24,1.20,3.23,1.83,18.00,0.86,1.67,108.59,93.31,11.45,6.59,92.16,81.39,96.18,0.20,2.76,68.03,229.10,0.00,174.40,17.00,0.38,41.50,104.19
3.00,12.96,23.56,12.03,0.00,4.35,7.20,8.20,19.14,3.30,0.40,3.50,0.00,11.29,16.05,15.55,0.00,7.20,8.98,71.92,6.60,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,13.12,20.38,48.97,3.50,28.12,19.44,18.66,114.93,17.88,30.01,0.60,19.44,19.44,19.44,2.40,89.04,12.83,20.41,7.60,10.80,7.89,19.24,1.20,3.42,2.26,18.00,0.83,1.67,109.95,100.38,11.90,6.88,91.44,84.11,100.19,0.20,2.72,65.25,225.90,0.00,172.70,17.00,0.37,41.39,99.93
4.00,10.23,23.66,9.85,0.00,4.35,7.20,8.20,19.14,3.30,0.40,3.50,0.00,10.74,15.98,15.55,0.00,7.20,8.66,70.01,6.67,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,12.97,20.07,50.55,3.50,28.12,19.44,18.66,114.93,17.88,28.95,0.60,19.44,19.44,19.44,2.40,95.66,12.83,20.41,7.60,10.80,7.89,19.24,1.20,3.50,2.52,18.00,0.78,1.67,110.67,108.35,11.84,7.07,90.00,86.93,119.91,0.10,2.72,62.01,220.90,0.00,172.10,17.00,0.36,39.20,97.06
5.00,9.16,23.67,8.14,0.00,4.35,7.20,8.20,19.14,3.30,0.40,3.50,0.00,7.79,15.51,15.55,0.00,7.20,8.42,69.40,5.50,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,12.65,20.09,51.93,3.50,28.12,19.44,18.66,114.93,17.88,27.37,0.60,19.44,19.44,19.44,2.40,113.27,12.83,20.41,7.60,10.80,7.89,19.24,1.20,4.25,3.86,18.00,0.66,1.67,112.57,109.42,12.52,7.54,84.96,88.15,126.92,0.10,2.72,57.47,209.00,0.00,154.20,17.00,0.32,37.01,93.11
6.00,6.02,23.46,5.50,0.00,4.35,7.20,8.20,19.14,3.30,0.40,3.50,0.00,5.74,14.36,15.55,0.00,7.20,8.41,69.29,5.62,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,11.64,20.28,52.72,3.50,28.12,19.44,18.66,104.00,17.88,20.68,0.60,19.44,19.44,19.44,2.40,116.59,12.83,20.41,7.60,10.80,7.89,19.24,1.20,4.25,3.49,18.00,0.48,1.66,111.55,109.50,12.00,7.68,74.88,91.17,136.73,0.10,2.76,45.38,175.50,0.00,126.50,17.00,0.27,26.04,86.19
7.00,4.89,23.53,3.65,0.00,4.35,7.20,8.20,19.14,3.30,0.40,3.50,0.00,1.33,11.52,15.55,0.00,7.20,8.26,69.38,7.35,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,8.99,20.31,53.20,3.50,28.12,19.44,18.66,79.00,17.88,11.68,0.60,19.44,19.44,19.44,2.40,117.90,12.83,20.41,7.60,10.80,7.89,19.24,1.20,4.68,4.60,18.00,0.41,1.66,106.32,109.17,11.01,6.60,56.88,94.99,133.04,0.10,2.84,23.75,107.80,0.00,75.70,17.00,0.20,15.06,57.53
8.00,1.58,23.70,1.09,0.00,4.35,7.20,8.20,19.14,3.30,0.40,3.50,0.00,0.23,7.44,15.55,0.00,7.20,8.93,68.36,8.08,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,5.29,19.75,53.18,3.50,28.12,19.44,18.66,43.00,17.88,5.24,0.60,19.44,19.44,19.44,2.40,116.92,12.83,20.41,7.60,10.80,7.89,19.24,1.20,5.30,5.60,18.00,0.28,1.66,106.94,99.54,11.27,7.07,30.96,95.50,121.35,0.10,2.92,9.87,41.50,0.00,23.50,17.00,0.12,9.12,24.00
9.00,0.76,23.49,0.28,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,4.17,15.55,0.00,7.20,7.25,66.35,8.07,4.50,4.80,5.00,19.44,19.44,15.55,19.44,2.80,3.17,19.52,53.17,3.50,28.12,19.44,18.66,12.00,17.88,1.29,0.60,19.44,19.44,19.44,2.40,113.54,12.83,20.41,7.60,10.80,7.89,19.24,1.20,5.35,5.72,18.00,0.10,1.65,105.32,100.11,11.34,6.06,8.64,85.82,107.06,0.00,2.92,1.65,4.50,0.00,6.80,17.00,0.04,3.18,1.49
10.00,0.03,23.55,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,1.42,15.55,0.00,7.20,6.37,63.34,8.00,4.50,14.87,5.00,19.44,19.44,15.55,19.44,2.80,1.29,19.18,53.15,3.50,28.12,19.44,18.66,0.00,17.88,0.45,0.60,19.44,19.44,19.44,2.40,106.65,12.83,20.41,7.60,10.80,7.89,19.24,1.20,4.76,4.99,18.00,0.05,1.65,101.35,101.78,10.30,5.52,0.00,77.54,92.17,0.00,2.92,0.00,0.00,0.00,0.00,17.00,0.02,1.59,0.00
11.00,0.00,23.70,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,0.11,15.55,0.00,7.20,4.32,60.33,8.01,4.50,14.87,5.00,19.44,19.44,15.55,19.44,2.80,0.13,19.20,54.23,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,97.97,12.83,20.41,7.60,10.80,7.89,19.24,1.20,3.27,3.28,18.00,0.00,1.65,90.33,101.72,8.24,4.38,0.00,70.46,79.98,0.00,2.88,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
12.00,0.00,23.60,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,4.12,59.31,8.02,4.50,14.87,5.00,19.44,19.44,15.55,19.44,2.80,0.00,19.36,55.92,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,85.28,12.83,20.41,7.60,10.80,7.89,19.24,1.20,3.34,3.02,18.00,0.00,1.65,91.50,101.87,7.52,3.81,0.00,69.38,67.19,0.00,2.88,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
13.00,0.00,23.62,0.00,0.00,4.35,7.20,8.20,19.14,3.35,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,3.88,56.00,8.02,4.50,14.87,5.00,19.44,19.44,15.55,19.44,2.80,0.00,19.53,54.90,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,67.70,12.83,20.41,7.60,10.80,7.89,19.24,1.20,2.97,2.97,18.00,0.00,1.65,97.06,100.30,6.69,3.62,0.00,66.30,52.00,0.00,2.88,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
14.00,0.00,23.65,0.00,0.00,4.35,7.20,8.20,19.14,3.30,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,4.05,50.90,8.02,4.50,14.87,5.00,19.44,19.44,15.55,19.44,2.80,0.00,19.20,50.50,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,51.20,12.83,20.41,7.60,10.80,7.89,19.24,1.20,2.22,2.10,18.00,0.00,1.64,85.74,94.54,6.68,3.30,0.00,61.50,37.80,0.00,2.92,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
15.00,0.00,23.58,0.00,0.00,4.35,7.20,8.20,19.14,3.30,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,4.09,45.30,8.02,4.50,14.87,5.00,19.44,19.44,15.55,19.44,2.80,0.00,19.10,45.70,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,36.80,12.83,20.41,7.60,10.80,7.89,19.24,1.20,1.87,1.57,18.00,0.00,1.64,67.62,84.14,4.43,2.01,0.00,57.50,25.40,0.00,2.92,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
16.00,0.00,23.54,0.00,0.00,4.35,7.20,8.20,19.14,3.30,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,4.01,41.00,8.02,4.50,14.87,5.00,19.44,19.44,15.55,19.44,2.80,0.00,18.32,42.60,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,27.10,12.83,20.41,7.60,10.80,7.89,19.24,1.20,1.62,1.33,18.00,0.00,1.64,53.20,75.26,3.94,1.87,0.00,53.60,19.50,0.00,2.92,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
17.00,0.00,23.62,0.00,0.00,4.35,7.20,8.20,19.14,3.30,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,3.86,37.10,8.02,4.50,14.87,5.00,19.44,19.44,15.55,19.44,2.80,0.00,17.80,40.30,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,20.90,12.83,20.41,7.60,10.80,7.89,19.24,1.20,1.32,1.23,18.00,0.00,1.64,43.99,70.92,3.06,1.21,0.00,50.30,15.70,0.00,2.92,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
18.00,0.00,23.57,0.00,0.00,4.35,7.20,8.20,19.14,3.30,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,4.40,33.10,8.02,4.50,14.87,5.00,19.44,19.44,15.55,19.44,2.80,0.00,17.21,38.50,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,16.80,12.83,20.41,7.60,10.80,7.89,19.24,1.20,1.23,1.21,18.00,0.00,1.64,42.23,72.49,3.06,1.32,0.00,48.30,12.40,0.00,2.88,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
19.00,0.00,23.60,0.00,0.00,4.35,7.20,8.20,19.14,3.30,0.40,3.50,0.00,0.00,0.00,15.55,0.00,7.20,4.92,30.80,8.03,4.50,14.87,5.00,19.44,19.44,15.55,19.44,2.80,0.00,16.93,37.80,3.50,28.12,19.44,18.66,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,14.10,12.83,20.41,7.60,10.80,7.89,19.24,1.20,1.03,0.90,18.00,0.00,1.63,34.83,64.90,1.87,0.60,0.00,47.90,9.70,0.00,2.88,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00
