"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,21.70,0.00,14.00,4.20,7.00,11.08,19.14,3.60,0.40,3.30,18.69,0.00,0.00,17.49,0.00,8.00,1.85,15.00,8.00,10.50,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,11.39,34.81,3.48,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,17.00,12.83,19.44,7.00,10.00,7.82,17.49,2.40,0.00,0.18,18.90,0.00,1.00,38.33,42.09,4.73,2.24,0.00,49.87,17.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
2.00,0.00,21.62,0.00,14.00,4.20,7.00,11.08,19.14,3.60,0.40,3.30,18.69,0.00,0.00,17.49,0.00,8.00,3.19,12.05,8.00,10.50,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,13.35,36.11,3.48,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,27.43,12.83,19.44,7.00,10.80,7.82,17.49,2.40,1.63,3.60,18.90,0.00,1.00,32.90,47.89,1.30,1.58,0.00,53.68,25.43,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
3.00,0.00,21.73,0.00,14.00,4.20,7.00,11.08,19.14,3.60,0.40,3.30,18.69,0.00,0.00,17.49,0.00,8.00,3.28,11.19,8.00,10.50,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,13.03,34.37,3.48,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,25.36,12.83,19.44,7.00,10.80,7.82,17.49,2.40,1.61,3.56,18.90,0.00,1.00,31.10,46.54,1.11,1.38,0.00,53.05,22.31,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
4.00,0.00,21.65,0.00,14.00,4.20,7.00,11.08,19.14,3.60,0.40,3.30,18.69,0.00,0.00,17.49,0.00,8.00,3.57,10.27,8.00,10.50,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,12.35,33.29,3.48,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,26.68,12.83,19.44,7.00,10.80,7.82,17.49,2.40,1.55,3.31,18.90,0.00,1.00,32.53,49.25,1.07,1.32,0.00,52.16,22.26,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5.00,0.00,21.68,0.00,14.00,4.20,7.00,11.08,19.14,3.60,0.40,3.30,18.69,0.00,0.00,17.49,0.00,8.00,3.80,9.49,8.00,10.50,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,11.95,32.81,3.48,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,27.40,12.83,19.44,7.00,10.80,7.82,17.49,2.40,1.50,3.03,18.90,0.00,1.00,33.97,51.68,1.03,1.26,0.00,52.01,22.61,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
6.00,0.00,21.65,0.00,14.00,4.20,7.00,11.08,19.14,3.60,0.40,3.30,18.69,0.00,0.00,17.49,0.00,8.00,3.88,9.10,8.00,10.50,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,12.42,34.14,3.48,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,26.34,12.83,19.44,7.00,10.80,7.82,17.49,2.40,1.47,2.64,18.90,0.00,1.00,35.43,53.33,1.02,1.21,0.00,54.09,24.20,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
7.00,0.00,21.76,0.00,14.00,4.20,7.00,11.08,19.14,3.60,0.40,3.30,18.69,0.00,0.00,17.49,0.00,8.00,3.89,8.69,8.00,10.50,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,12.71,34.67,3.48,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,25.51,12.83,19.44,7.00,10.80,7.82,17.49,2.40,1.43,2.45,18.90,0.00,1.00,36.72,54.88,1.01,1.17,0.00,55.53,25.46,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
8.00,0.00,21.68,0.00,14.00,4.20,7.00,11.08,19.14,3.60,0.40,3.30,18.69,0.00,0.00,17.49,0.00,8.00,3.71,8.20,8.00,10.50,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,12.48,32.81,3.48,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,25.37,12.83,19.44,7.00,10.80,7.82,17.49,2.40,1.34,2.84,18.90,0.00,1.00,37.49,56.12,1.00,1.16,0.00,55.06,25.74,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
9.00,0.00,21.84,0.00,14.00,4.20,7.00,11.08,19.14,3.60,0.40,3.30,18.69,0.00,0.00,17.49,0.00,8.00,3.53,7.64,8.00,10.50,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,12.25,31.37,3.48,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,26.04,12.83,19.44,7.00,10.80,7.82,17.49,2.40,1.33,3.15,18.90,0.00,1.00,39.06,58.07,0.99,1.13,0.00,54.71,25.89,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
10.00,0.00,21.85,0.00,14.00,4.20,7.00,11.08,19.14,3.25,0.40,3.30,18.69,0.00,0.00,17.49,0.00,8.00,3.35,6.88,8.00,10.50,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,12.01,31.22,3.48,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,29.10,12.83,19.44,7.00,10.80,7.82,17.49,2.40,1.54,3.21,18.90,0.00,1.00,42.99,62.11,0.98,1.07,0.00,54.74,25.67,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
