"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,1.76,23.37,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.82,3.14,17.56,11.32,4.80,14.46,69.00,3.50,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,2.41,23.80,74.80,3.42,0.00,19.51,19.41,3.50,18.24,5.18,0.60,19.51,19.51,10.00,2.40,125.40,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,4.62,3.67,18.00,1.00,1.64,0.08,1.24,76.12,89.26,5.60,4.79,4.50,94.80,124.00,0.00,2.00,0.00
2.00,0.56,23.41,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.16,0.63,17.56,10.54,4.80,14.06,67.70,7.90,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.30,24.20,74.20,3.42,0.00,19.51,19.41,0.10,18.24,2.81,0.60,19.51,19.51,10.00,2.40,123.60,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,4.24,3.26,18.00,1.00,1.64,0.04,1.24,73.74,83.23,5.60,4.79,0.00,94.70,115.00,0.00,2.00,0.00
3.00,0.00,23.41,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.00,0.07,17.56,10.00,4.80,13.53,66.10,7.90,3.00,13.95,5.00,19.32,19.32,19.51,19.51,1.45,0.00,24.60,73.70,3.42,0.00,19.51,19.41,0.00,18.24,0.01,0.60,19.51,19.51,10.00,2.40,121.20,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,3.81,2.86,18.00,1.00,1.64,0.00,1.24,65.20,80.86,4.51,3.80,0.00,93.70,105.00,0.00,2.00,0.00
4.00,0.00,23.40,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.00,0.00,17.56,10.00,4.80,12.62,61.20,7.90,3.00,13.95,5.00,19.32,19.32,19.51,19.51,1.45,0.00,24.20,71.90,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,112.10,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,3.26,2.45,18.00,1.00,1.64,0.00,1.24,61.87,78.77,4.51,3.80,0.00,93.50,98.00,0.00,2.00,0.00
5.00,0.00,23.30,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.00,0.00,17.56,10.00,4.80,11.87,55.30,7.90,3.00,13.95,5.00,19.32,19.32,19.51,19.51,1.45,0.00,23.60,69.70,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,100.70,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,2.73,2.06,18.00,1.00,1.64,0.00,1.24,58.94,77.07,4.51,3.80,0.00,93.60,92.00,0.00,2.00,0.00
6.00,0.00,23.45,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.00,0.00,17.56,11.32,4.80,11.61,49.50,7.90,3.00,13.95,5.00,19.32,19.32,19.51,19.51,1.45,0.00,23.00,68.10,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,92.20,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,2.28,1.68,18.00,1.00,1.64,0.00,1.24,50.97,69.78,4.51,3.80,0.00,93.70,84.00,0.00,2.00,0.00
7.00,0.00,23.71,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.00,0.00,17.56,11.32,4.80,11.59,43.60,7.90,3.00,13.95,5.00,19.32,19.32,19.51,19.51,1.45,0.00,22.50,66.70,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,84.70,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,1.85,1.39,18.00,1.00,1.64,0.00,1.24,48.13,67.44,3.94,2.95,0.00,93.70,76.00,0.00,2.00,0.00
8.00,0.00,23.40,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.00,0.00,17.56,11.32,4.80,12.29,39.00,7.90,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,22.00,65.60,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,74.00,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,1.44,1.34,18.00,1.00,1.64,0.00,1.24,48.19,67.85,3.94,2.95,0.00,93.00,66.00,0.00,2.00,0.00
9.00,0.00,23.52,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.00,0.00,17.56,11.32,4.80,12.76,34.80,7.90,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,21.50,64.70,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,62.30,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,1.09,1.31,18.00,1.00,1.64,0.00,1.24,44.33,64.29,4.51,3.80,0.00,91.90,54.00,0.00,2.00,0.00
10.00,0.00,23.50,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.00,0.00,17.56,11.32,4.80,12.57,31.80,7.90,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,21.10,63.00,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,54.00,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,0.94,1.36,18.00,1.00,1.64,0.00,1.24,43.56,64.45,4.51,3.80,0.00,90.60,47.00,0.00,2.00,0.00
11.00,0.00,23.47,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.00,0.00,17.56,11.32,4.80,12.42,29.10,7.90,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,20.70,61.20,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,47.00,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,0.81,1.35,18.00,1.00,1.64,0.00,1.24,42.27,64.27,3.24,1.27,0.00,89.40,42.00,0.00,2.00,0.00
12.00,0.00,23.54,0.00,14.00,4.20,7.10,11.84,19.22,2.60,0.00,3.50,18.22,0.00,0.00,17.56,11.32,4.80,12.41,27.30,7.90,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,20.40,59.70,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,42.70,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,0.77,1.15,18.00,1.00,1.64,0.00,1.24,41.85,58.78,3.24,1.27,0.00,88.00,41.00,0.00,2.00,0.00
