"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,573.54,112.23,0.00,0.00,88.39,19.21,4.11,41.90,0.00,142.44,7.93,4.35,164.07,112.47,111.58,37.32,242.00,31.67,4.66,87.77,0.00,6.39,9.98,54.46,10.52,19.79,228.68,190.28,67.57,67.16,67.94,23.32,184.35,122.45,184.41,5.67,74.99,67.06,48.20,66.54,81.64,30.70,30.59,30.58,60.45,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
2.00,78.57,29.98,67.20,613.23,157.42,0.00,0.00,88.39,19.21,4.11,41.90,0.00,142.44,7.93,4.35,164.07,112.47,111.58,37.32,242.00,31.67,4.66,87.77,0.00,6.39,9.98,45.66,10.52,19.79,228.68,190.28,67.57,67.16,67.94,23.32,184.35,122.45,184.41,5.67,74.99,67.06,48.20,66.54,81.64,30.70,30.59,30.58,60.45,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
3.00,78.57,29.98,67.20,602.48,141.41,0.00,0.00,110.48,19.21,4.11,41.90,0.00,142.44,7.93,4.35,164.07,112.47,111.58,37.32,242.00,31.67,4.66,87.77,0.00,6.39,9.98,45.21,10.52,19.79,228.68,190.28,67.57,67.16,67.94,23.32,184.35,122.45,184.41,5.67,74.99,67.06,48.20,66.54,81.64,30.70,30.59,30.58,60.45,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
4.00,78.57,29.98,67.20,609.63,151.71,0.00,0.00,110.48,19.15,4.11,41.90,0.00,142.44,7.93,4.35,164.07,112.47,111.58,37.26,242.00,31.67,4.66,87.77,0.00,6.39,9.98,41.64,10.52,19.79,228.68,190.28,67.57,67.16,67.94,23.32,184.35,122.45,184.41,5.67,74.99,67.06,48.20,66.54,81.64,30.70,30.59,30.58,60.45,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
5.00,78.57,29.98,67.20,596.29,133.57,0.00,0.00,110.48,14.61,4.11,41.90,0.00,142.44,7.93,4.35,164.07,112.47,111.58,33.76,242.00,31.67,4.66,87.77,0.00,6.39,9.98,43.82,10.52,19.79,228.68,190.28,67.57,67.16,67.94,26.78,184.35,122.45,184.41,5.67,74.99,67.06,48.20,66.54,81.64,30.70,30.59,30.58,68.66,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
6.00,78.57,29.98,67.20,618.97,167.28,0.00,0.00,110.48,6.29,4.11,41.90,0.00,142.44,7.93,4.35,164.07,112.47,111.58,24.72,242.00,31.67,4.66,87.77,0.00,6.39,9.98,37.30,10.52,19.79,228.68,190.28,67.57,67.16,67.94,39.07,184.35,122.45,184.41,5.67,74.99,67.06,48.20,66.54,81.43,30.70,30.59,30.58,56.37,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
7.00,78.57,29.98,67.20,638.26,207.54,0.00,0.00,110.48,19.21,4.11,41.90,0.00,142.44,7.93,4.35,164.07,112.47,111.58,37.32,242.00,31.67,4.66,87.77,0.00,6.39,9.98,41.15,10.52,19.79,228.68,190.28,67.57,67.16,67.94,39.07,184.35,122.45,184.41,5.67,74.99,67.06,48.20,66.54,81.64,30.70,30.59,30.58,56.37,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
8.00,78.57,29.98,67.20,629.39,187.57,0.00,0.00,110.48,19.21,4.11,41.90,0.00,142.44,7.93,4.35,164.07,112.47,111.58,37.32,242.00,31.67,4.66,87.77,0.00,6.39,9.98,35.87,10.52,19.79,228.68,190.28,67.57,67.16,67.94,39.07,184.35,122.45,184.41,5.67,74.99,67.06,48.20,66.54,81.64,30.70,30.59,30.58,56.37,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
9.00,78.57,29.98,67.20,638.48,207.91,0.00,0.00,110.48,19.21,4.11,41.90,0.00,142.44,7.93,4.35,164.07,112.47,111.58,37.32,242.00,31.67,4.66,87.77,0.00,6.39,9.98,40.76,10.52,19.79,228.68,190.28,67.57,67.16,67.94,38.79,184.35,122.45,184.41,5.67,74.99,67.06,48.20,66.54,81.64,30.70,30.59,30.58,56.65,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
10.00,78.57,29.98,67.20,618.77,166.90,0.00,0.00,110.48,19.21,4.11,41.90,0.00,142.44,7.93,4.35,164.07,112.47,111.58,47.08,242.00,31.67,4.66,87.77,0.00,6.39,9.98,37.12,10.52,19.79,228.68,190.28,67.57,67.16,67.94,32.65,184.35,122.45,184.41,5.67,74.99,67.06,48.20,66.54,81.64,30.70,30.59,30.58,56.37,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,5.06
