"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,16.61,22.29,16.69,14.70,2.90,7.70,7.20,13.99,1.70,0.40,2.50,19.00,17.77,18.23,16.52,0.00,6.60,3.57,25.34,3.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,15.01,15.09,44.52,2.53,25.90,19.44,18.08,143.83,17.88,40.00,0.60,19.44,19.44,19.44,1.20,2.18,7.50,19.44,6.00,10.70,7.03,15.00,2.40,3.05,5.51,18.90,0.00,0.00,0.83,1.00,40.69,45.85,3.00,2.74,111.69,64.04,3.70,0.30,2.00,79.70,252.40,6.50,204.00,23.00,0.33,48.70
2.00,17.43,22.02,17.60,14.70,2.90,7.70,7.20,13.99,1.70,0.40,2.50,19.00,18.45,18.29,16.52,0.00,6.60,6.99,33.53,3.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,15.14,15.29,46.98,2.53,26.10,19.44,18.08,144.10,17.88,40.00,0.60,19.44,19.44,19.44,1.20,3.06,7.50,19.44,6.00,10.70,7.03,15.00,2.40,3.82,5.59,18.90,0.00,0.00,0.85,1.00,42.24,47.30,3.10,3.16,111.97,64.25,4.75,0.40,2.00,79.88,252.40,6.50,204.00,23.00,0.34,49.08
3.00,18.09,21.94,18.10,14.70,2.90,7.70,7.20,13.99,1.70,0.40,2.50,19.00,18.84,18.23,16.52,0.00,6.60,10.72,42.45,3.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,15.23,15.53,49.76,2.53,26.00,19.44,18.08,144.35,17.88,40.00,0.60,19.44,19.44,19.44,1.20,7.44,7.50,19.44,6.00,10.70,7.03,15.00,2.40,4.35,5.72,18.90,0.00,0.00,0.84,1.00,43.83,48.81,3.30,3.57,111.88,64.52,21.23,0.40,2.00,79.97,252.40,6.50,204.00,23.00,0.34,49.45
4.00,18.55,21.92,18.34,14.70,2.90,7.70,7.20,13.99,1.70,0.40,2.50,19.00,18.25,18.23,16.52,0.00,6.60,14.14,50.64,3.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,15.21,15.22,50.45,2.53,26.00,19.44,18.08,144.45,17.88,40.00,0.60,19.44,19.44,19.44,1.20,21.09,7.50,19.44,6.00,10.70,7.03,15.00,2.40,4.14,5.98,18.90,0.00,0.00,0.86,1.00,46.64,51.02,3.80,3.93,111.60,64.74,38.24,0.40,2.00,79.99,252.40,6.50,204.00,23.00,0.35,49.43
5.00,18.45,21.44,18.17,14.70,2.90,7.70,7.20,13.99,1.70,0.40,2.50,19.00,17.02,18.26,16.52,0.00,6.60,16.67,56.65,2.70,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,15.23,14.74,50.47,2.53,26.00,19.44,18.08,144.47,17.88,39.85,0.60,19.44,19.44,19.44,1.20,46.11,7.50,19.44,6.00,10.70,7.03,15.00,2.40,3.88,6.04,18.90,0.00,0.00,0.85,1.00,49.93,53.53,4.50,4.22,111.37,64.79,60.38,0.40,2.00,80.00,252.40,6.50,204.00,23.00,0.36,49.40
6.00,17.88,21.44,17.61,14.70,2.90,7.70,7.20,13.99,1.70,0.40,2.50,19.00,16.76,18.25,16.52,0.00,6.60,17.47,57.84,2.70,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,15.20,13.81,48.05,2.53,25.90,19.44,18.08,144.45,17.88,39.49,0.60,19.44,19.44,19.44,1.20,75.64,7.50,19.44,6.00,10.70,7.03,15.00,2.40,3.43,5.55,18.90,0.00,0.00,0.84,1.00,53.06,56.23,4.70,4.24,111.06,62.45,93.55,0.30,2.00,80.00,252.40,6.50,204.00,23.00,0.36,49.02
7.00,16.42,21.45,16.36,14.70,2.90,7.70,7.20,13.99,1.70,0.40,2.50,19.00,17.55,18.11,16.52,0.00,6.60,19.22,60.45,2.70,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,15.04,12.77,44.85,2.53,26.00,19.44,18.08,144.35,17.88,39.01,0.60,19.44,19.44,19.44,1.20,106.58,7.50,19.44,6.00,10.70,7.03,15.00,2.40,3.47,5.47,18.90,0.00,0.00,0.85,1.00,56.25,59.08,4.80,4.25,110.64,57.31,107.00,0.20,2.00,79.99,252.40,6.50,204.00,23.00,0.36,48.64
8.00,14.77,21.01,14.92,14.70,2.90,7.70,7.20,13.99,1.70,0.40,2.50,19.00,18.42,17.97,16.52,0.00,6.60,20.97,63.07,2.90,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,14.85,12.01,42.10,2.53,26.00,19.44,18.08,144.16,17.88,38.34,0.60,19.44,19.44,19.44,1.20,113.68,7.50,19.44,6.00,10.70,7.03,15.00,2.40,4.95,6.66,18.90,0.00,0.00,0.71,1.00,57.54,59.70,4.70,4.18,109.54,52.16,113.23,0.20,2.00,79.91,252.40,6.50,204.00,23.00,0.35,46.15
9.00,12.96,20.89,13.53,14.70,2.90,7.70,7.20,13.99,1.70,0.40,2.50,19.00,18.56,17.70,16.52,0.00,6.60,21.76,64.25,2.80,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,14.65,11.36,39.52,2.53,25.90,19.44,18.08,143.76,17.88,37.01,0.60,19.44,19.44,19.44,1.20,116.14,7.50,19.44,6.00,10.70,7.03,15.00,2.40,6.07,7.46,18.90,0.00,0.00,0.69,1.00,58.24,59.62,4.50,4.12,107.15,49.83,117.03,0.10,2.00,79.68,252.40,6.50,203.94,23.00,0.34,43.66
10.00,11.33,20.92,11.97,14.70,2.90,7.70,7.20,13.99,2.50,0.40,2.50,19.00,17.79,17.34,16.52,0.00,6.60,22.38,65.11,2.80,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,14.37,10.44,36.74,2.53,25.60,19.44,18.08,141.38,17.88,34.80,0.60,19.44,19.44,19.44,1.20,118.16,7.50,19.44,6.00,10.70,7.03,15.00,2.40,6.06,7.12,18.90,0.00,0.00,0.65,1.00,54.77,56.94,4.00,4.05,104.47,46.87,118.71,0.10,2.00,79.16,252.40,6.50,203.63,23.00,0.33,43.14
11.00,9.87,20.67,10.32,14.70,2.90,7.70,7.20,13.99,2.50,0.40,2.50,19.00,16.21,16.87,16.52,0.00,6.60,22.71,65.44,2.80,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,13.93,9.45,33.91,2.53,25.40,19.44,18.08,136.14,17.88,32.70,0.60,19.44,19.44,19.44,1.20,120.02,7.50,19.44,6.00,10.70,7.03,15.00,2.40,5.92,6.66,18.90,0.00,0.00,0.54,1.00,49.94,53.41,3.60,3.88,101.44,44.57,119.68,0.10,2.00,78.35,252.40,6.50,198.59,23.00,0.29,42.62
12.00,8.08,20.57,6.34,14.70,2.90,7.70,7.20,13.99,2.50,0.40,2.50,19.00,14.12,16.06,16.52,0.00,6.60,22.81,65.26,6.30,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,13.30,9.25,33.24,2.53,25.70,19.44,18.08,129.84,17.88,30.02,0.60,19.44,19.44,19.44,1.20,121.11,7.50,19.44,6.00,10.70,7.03,15.00,2.40,5.37,5.86,18.90,0.00,0.00,0.39,1.00,48.20,52.50,3.30,3.37,95.61,44.84,118.40,0.10,2.00,76.64,252.37,6.50,186.37,23.00,0.25,38.35
13.00,5.29,20.45,0.96,14.70,2.90,7.70,7.20,13.99,2.50,0.40,2.50,19.00,9.74,14.77,16.52,0.00,6.60,22.83,64.88,7.40,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,12.21,9.33,33.29,2.53,25.90,19.44,18.08,109.96,17.88,25.58,0.60,19.44,19.44,19.44,1.20,121.91,7.50,19.44,6.00,10.70,7.03,15.00,2.40,4.88,5.15,18.90,0.00,0.00,0.34,1.00,47.52,52.47,3.20,2.94,84.47,46.04,116.37,0.10,2.00,70.37,251.09,6.50,166.74,23.00,0.20,34.09
14.00,2.63,20.22,0.02,14.70,2.90,7.70,7.20,13.99,2.50,0.40,2.50,19.00,1.69,12.20,16.52,0.00,6.60,21.43,64.38,8.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,9.65,9.33,32.77,2.53,26.10,19.44,18.08,68.04,17.88,16.95,0.60,19.44,19.44,19.44,1.20,122.11,7.50,19.44,6.00,10.70,7.03,15.00,2.40,4.57,4.70,18.90,0.00,0.00,0.24,1.00,43.07,49.24,2.90,2.71,61.76,46.14,115.20,0.00,2.00,47.14,201.33,6.50,133.14,23.00,0.14,24.85
15.00,1.19,20.37,0.00,14.70,2.90,7.70,7.20,13.99,2.50,0.40,2.50,19.00,0.00,7.31,16.52,0.00,6.60,19.54,63.82,8.10,5.00,8.00,4.20,18.46,18.46,19.44,19.44,0.00,4.99,9.32,32.06,2.53,26.30,19.44,18.08,35.09,17.88,7.54,0.60,19.44,19.44,19.44,1.20,122.08,7.50,19.44,6.00,10.70,7.03,15.00,2.40,4.24,4.25,18.90,0.00,0.00,0.08,1.00,37.37,44.96,2.60,2.44,32.12,45.94,114.31,0.00,2.00,21.38,98.31,6.50,79.65,23.00,0.09,15.61
16.00,0.40,19.95,0.00,14.70,2.90,7.70,7.20,13.99,2.50,0.40,2.50,19.00,0.00,3.04,16.52,0.00,6.60,17.47,61.38,8.10,5.00,15.35,4.20,18.46,18.46,19.44,19.44,0.00,1.23,9.07,31.27,2.53,26.40,19.44,18.08,12.04,17.88,2.28,0.60,19.44,19.44,19.44,1.20,119.90,7.50,19.44,6.00,10.70,7.03,15.00,2.40,3.86,3.80,18.90,0.00,0.00,0.04,1.00,34.93,44.17,2.40,2.03,9.39,46.10,110.84,0.00,2.00,6.89,22.84,6.50,27.25,23.00,0.04,8.19
17.00,0.10,19.89,0.00,14.70,4.20,7.70,7.20,13.99,2.50,0.40,2.50,19.00,0.00,0.79,16.52,0.00,6.60,15.34,58.33,8.10,5.00,15.35,4.20,18.46,18.46,19.44,19.44,0.00,0.16,8.74,30.45,2.53,26.40,19.44,18.08,2.28,17.88,0.39,0.60,19.44,19.44,19.44,1.20,117.01,7.50,19.44,6.00,10.70,7.03,15.00,2.40,3.60,3.46,18.90,0.00,0.00,0.00,1.00,33.57,44.54,2.20,1.71,1.47,46.37,106.51,0.00,2.00,1.30,5.58,6.50,3.70,23.00,0.00,0.76
18.00,0.00,20.28,0.00,14.70,4.20,7.70,7.20,13.99,2.50,0.40,2.50,19.00,0.00,0.00,16.52,0.00,6.60,14.50,56.46,8.10,5.00,15.35,4.20,18.46,18.46,19.44,19.44,0.00,0.00,8.53,29.22,2.53,26.50,19.44,18.08,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,106.65,7.50,19.44,6.00,10.70,7.03,15.00,2.40,3.71,3.42,18.90,0.00,0.00,0.00,1.00,32.53,45.62,2.00,1.64,0.00,46.28,94.43,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.38
