"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,16.20,23.62,11.00,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,18.60,16.80,18.05,0.00,9.40,2.60,11.60,6.40,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.30,25.10,84.40,3.50,0.00,19.51,19.32,112.80,18.15,26.90,0.60,19.51,19.51,19.51,2.40,75.30,12.88,19.51,0.00,8.40,0.00,5.00,0.00,2.40,5.30,6.70,18.00,0.86,1.00,65.40,78.00,9.70,8.50,67.20,97.60,77.00,0.30,2.00,79.74
2.00,14.40,23.54,9.40,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,18.40,16.90,18.05,0.00,9.40,3.30,12.70,6.20,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.30,24.80,83.40,3.50,0.00,19.51,19.32,100.00,18.15,25.30,0.60,19.51,19.51,19.51,2.40,84.40,12.88,19.51,0.00,8.40,0.00,5.00,0.00,2.40,5.10,6.10,18.00,0.72,1.00,74.70,79.80,9.80,8.70,68.00,97.60,88.00,0.20,2.00,79.59
3.00,11.90,23.50,7.80,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,18.00,16.80,18.05,0.00,9.40,3.90,13.20,6.40,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.20,24.60,82.60,3.50,0.00,19.51,19.32,98.00,18.15,23.80,0.60,19.51,19.51,19.51,2.40,92.10,12.88,19.51,0.00,8.40,0.00,5.00,0.00,2.40,5.10,5.50,18.00,0.70,1.00,75.50,81.40,9.70,8.80,67.40,98.50,99.00,0.20,2.00,79.12
4.00,9.00,23.29,5.80,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,16.80,16.30,18.05,0.00,9.40,4.10,13.40,6.60,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,13.70,24.30,81.70,3.50,0.00,19.51,19.32,88.00,18.15,22.00,0.60,19.51,19.51,19.51,2.40,99.90,12.88,19.51,0.00,8.40,0.00,5.00,0.00,2.40,5.30,5.20,18.00,0.66,1.00,76.20,83.20,9.60,8.90,65.60,98.90,108.00,0.10,2.00,77.69
5.00,5.90,23.24,3.90,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,12.90,15.20,18.05,0.00,9.40,4.20,13.40,6.60,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,12.50,23.90,80.90,3.50,0.00,19.51,19.32,91.20,18.15,19.10,0.60,19.51,19.51,19.51,2.40,107.90,12.88,19.51,0.00,8.40,0.00,5.00,0.00,2.40,5.50,4.90,18.00,0.55,1.00,76.80,85.00,9.60,9.00,59.10,99.10,115.00,0.10,2.00,72.81
6.00,3.40,23.29,2.00,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,8.40,13.10,18.05,0.00,9.40,4.00,15.00,7.80,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,10.20,23.80,79.70,3.50,0.00,19.51,19.32,85.50,18.15,11.70,0.60,19.51,19.51,19.51,2.40,114.70,12.88,19.51,19.51,8.40,0.00,5.00,0.00,2.40,4.90,4.20,18.00,0.40,1.00,76.20,85.40,8.80,8.70,44.70,100.50,119.00,0.10,2.00,57.33
7.00,1.50,23.37,0.80,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,3.70,7.30,18.05,0.00,9.40,3.70,17.80,7.90,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,4.80,23.70,78.20,3.50,0.00,19.51,19.32,35.50,18.15,4.00,0.60,19.51,19.51,19.51,2.40,116.10,12.88,19.51,19.51,8.40,0.00,5.00,0.00,2.40,3.90,3.20,18.00,0.34,1.00,75.20,85.50,7.80,8.20,20.70,102.50,121.00,0.10,2.00,31.05
8.00,0.20,23.59,0.20,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,0.90,1.50,18.05,0.00,9.40,3.70,20.30,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.80,23.80,76.30,3.50,0.00,19.51,19.32,4.50,18.15,1.50,0.60,19.51,19.51,19.51,2.40,117.20,12.88,19.51,19.51,8.40,0.00,5.00,0.00,2.40,3.60,2.90,18.00,0.24,1.00,74.50,86.10,7.10,7.50,4.40,103.80,119.00,0.10,2.00,12.77
9.00,0.00,23.29,0.00,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,0.20,0.00,18.05,0.00,9.40,3.80,22.60,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,23.90,74.40,3.50,0.00,19.51,19.32,0.80,18.15,0.50,0.60,19.51,19.51,19.51,2.40,117.30,12.88,19.51,19.51,8.40,0.00,5.00,0.00,2.40,3.50,2.80,18.00,0.08,1.00,73.70,86.90,6.50,6.90,0.00,104.80,116.00,0.00,2.00,3.68
10.00,0.00,23.44,0.00,14.00,4.20,7.20,12.29,19.22,1.80,0.00,3.50,0.00,0.00,0.00,18.05,0.00,9.40,3.70,25.30,8.00,9.90,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,24.20,72.50,3.50,0.00,19.51,19.32,0.00,18.15,0.20,0.60,19.51,19.51,19.51,2.40,116.90,12.88,19.51,19.51,8.40,0.00,5.00,0.00,2.40,3.00,2.30,18.00,0.04,1.00,73.90,87.70,6.30,6.20,0.00,107.60,110.00,0.00,2.00,0.78
