"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.81,66.81,650.00,210.44,3.45,3.62,102.85,19.10,2.50,26.88,95.12,5.10,2.74,81.10,90.61,83.21,46.81,96.64,16.43,6.88,44.10,16.00,6.39,9.00,79.46,3.44,19.68,0.00,198.53,23.19,66.77,67.55,23.19,183.28,196.19,183.34,0.00,74.55,61.84,66.24,46.38,38.85,0.00,0.00,0.00,0.00,86.85,33.82,109.69,149.12,10.17,20.30,14.65,14.57,5.06
2.00,74.72,29.81,66.81,650.00,210.44,3.45,3.62,102.85,19.10,2.50,26.88,95.12,5.10,2.74,81.10,85.25,83.21,46.81,96.64,16.43,6.88,44.10,56.00,6.39,9.00,68.06,3.44,17.05,0.00,183.85,23.19,66.77,67.55,23.19,183.28,196.19,183.34,0.00,67.56,53.46,56.61,42.09,38.85,0.00,0.00,0.00,0.00,86.85,33.82,109.69,131.29,10.17,20.30,14.65,14.57,5.06
3.00,74.87,29.81,66.81,650.00,210.44,3.45,3.62,102.85,19.10,2.50,26.88,93.77,5.10,2.74,81.10,78.69,83.21,46.81,96.64,16.43,6.88,44.10,56.00,6.39,9.00,66.39,3.44,16.67,0.00,183.11,22.39,65.12,67.43,22.39,183.28,196.19,183.34,1.35,70.18,50.04,58.39,40.39,38.85,0.00,0.00,10.36,0.00,86.85,56.04,109.69,128.82,10.17,20.30,14.65,14.57,5.06
4.00,75.26,29.81,66.81,650.00,210.44,3.45,3.62,102.85,19.10,2.50,26.88,92.96,5.10,2.74,81.10,78.08,83.21,46.81,96.64,16.43,6.88,44.10,16.00,6.39,9.00,66.03,3.44,16.59,0.00,193.76,22.75,63.78,64.54,22.75,183.28,196.19,183.34,1.35,70.43,51.25,58.46,41.23,38.85,0.00,0.00,10.36,0.00,86.85,51.89,109.02,128.33,10.17,20.30,14.65,14.57,5.06
5.00,76.64,29.81,66.81,650.00,210.44,3.45,3.62,102.85,19.10,2.50,26.88,93.21,5.10,2.74,81.10,77.04,83.21,46.81,96.64,16.43,6.88,44.10,0.00,6.39,9.00,64.49,3.44,16.23,0.00,196.81,22.74,65.95,22.74,58.65,183.28,196.19,183.34,1.35,70.86,52.13,54.44,44.04,38.85,0.00,0.00,10.36,0.00,86.85,41.39,102.77,127.74,10.17,20.30,14.65,14.57,5.06
6.00,77.39,29.81,66.81,650.00,210.44,3.45,3.62,102.85,19.10,2.50,26.88,100.44,5.10,2.74,81.10,75.15,83.21,46.81,96.64,16.43,6.88,44.10,0.00,6.39,9.00,69.27,3.44,17.33,0.00,226.50,67.18,27.84,0.00,27.90,183.28,196.19,183.34,4.55,70.97,56.25,64.67,45.28,38.85,0.00,29.76,29.76,0.00,86.85,35.08,82.44,123.49,10.17,20.30,14.65,14.57,5.06
7.00,76.22,29.81,66.81,650.00,210.44,3.45,3.62,102.85,19.10,2.50,26.88,95.24,5.10,2.74,81.10,73.70,83.21,46.81,96.64,16.43,6.88,44.10,0.00,6.39,9.00,65.13,3.44,16.38,0.00,222.58,66.15,21.73,39.67,41.76,183.28,196.19,183.34,4.26,70.80,50.63,57.68,44.49,38.85,0.00,27.55,27.54,0.00,86.85,22.45,76.67,121.03,10.17,20.30,14.65,14.57,5.06
8.00,75.15,29.81,66.81,650.00,210.44,3.45,3.62,102.85,19.10,2.50,26.88,95.12,5.10,2.74,81.10,69.92,83.21,46.81,96.64,16.43,6.88,44.10,0.00,6.39,0.00,56.02,3.44,14.28,0.00,202.50,31.54,65.35,35.95,21.69,183.28,196.19,183.34,1.52,70.83,51.10,55.51,43.97,38.85,0.00,11.70,11.70,0.00,86.85,34.49,49.40,115.63,10.17,20.30,14.65,14.57,5.06
9.00,73.63,29.81,66.81,650.00,210.44,3.45,3.62,102.85,19.10,2.50,26.88,94.62,5.10,2.74,81.10,65.57,83.21,46.81,96.64,16.43,6.88,44.10,0.00,6.39,0.00,23.33,3.44,6.76,0.00,145.08,21.77,60.05,60.76,21.77,183.28,196.19,183.34,1.35,0.00,50.15,47.92,42.91,38.85,0.00,10.36,10.36,0.00,86.85,31.24,108.77,109.02,10.17,20.30,14.65,14.57,5.06
10.00,78.57,29.81,66.81,650.00,210.44,3.45,3.62,102.85,19.10,2.50,26.88,95.63,5.10,2.74,81.10,64.66,83.21,46.81,96.64,16.43,6.88,44.10,0.00,6.39,0.00,57.43,3.44,14.61,0.00,0.00,60.64,60.27,20.73,20.73,183.28,196.19,183.34,1.48,0.00,75.93,62.87,45.26,38.85,0.00,11.35,11.35,0.00,86.85,21.23,77.45,109.41,10.17,20.30,14.65,14.57,5.06
